TS,Tar_AVG,UR_inst,Vvento_ms_AVG,Dvento_G,Qg_AVG,Chuva_mm,Patm_kPa_AVG
01/01/2019 00:00,23.53,74.4,2.37,123.7,0,0,94.8
01/01/2019 00:15,23.3,75.94,1.952,113.5,0,0,94.8
01/01/2019 00:30,22.98,77.3,1.881,134.4,0,0,94.8
01/01/2019 00:45,22.93,76.68,2.488,141,0,0,94.8
01/01/2019 01:00,22.8,77.4,2.301,145.4,0,0,94.8
01/01/2019 01:15,22.64,78.21,2.109,148.3,0,0,94.8
01/01/2019 01:30,22.37,79.13,2.181,155.6,0,0,94.8
01/01/2019 01:45,22.01,80.9,2.036,152.1,0,0,94.8
01/01/2019 02:00,21.75,82.2,1.892,155.5,0,0,94.8
01/01/2019 02:15,21.71,79.54,2.165,131.5,0,0,94.7
01/01/2019 02:30,22.25,79.27,2.779,121.4,0,0,94.7
01/01/2019 02:45,22.14,80,2.654,116.6,0,0,94.7
01/01/2019 03:00,21.76,83.1,0.759,125.6,0,0,94.8
01/01/2019 03:15,21.56,83.3,0.884,133.2,0,0,94.8
01/01/2019 03:30,21.31,84.2,0.285,98.8,0,0,94.8
01/01/2019 03:45,21.18,84.9,0.457,35.94,0,0,94.8
01/01/2019 04:00,21.09,84.9,0.892,77.21,0,0,94.8
01/01/2019 04:15,20.79,87.3,1.288,82.6,0,0,94.8
01/01/2019 04:30,20.49,88.1,0.954,85.1,0,0,94.8
01/01/2019 04:45,20.39,88.6,0.8,83.9,0,0,94.8
01/01/2019 05:00,20.2,89.6,0.285,85.8,0,0,94.9
01/01/2019 05:15,20.04,91.2,0.499,239.4,0.05,0,94.9
01/01/2019 05:30,20.04,91,0,219.3,3.326,0,94.9
01/01/2019 05:45,20.13,90.6,0.235,3.035,13.55,0,94.9
01/01/2019 06:00,20.14,90.7,0.431,247.5,38.77,0,95
01/01/2019 06:15,20.68,88.5,0.322,242.6,92.2,0,95
01/01/2019 06:30,21.15,87.5,0.376,306.6,108.9,0,95
01/01/2019 06:45,21.32,87.2,0.84,314.6,112.7,0,95.1
01/01/2019 07:00,21.41,87.2,0.948,316.7,101.4,0,95.1
01/01/2019 07:15,21.57,86,0.624,319.7,103.1,0,95.1
01/01/2019 07:30,22.24,81.4,0.674,59.19,253,0,95.1
01/01/2019 07:45,23.1,79.4,0.507,97.7,234.7,0,95.1
01/01/2019 08:00,23.82,76.75,0.985,270,391.1,0,95.1
01/01/2019 08:15,24.33,76.82,1.121,230.7,467.1,0,95.1
01/01/2019 08:30,25.39,71.17,1.058,343.9,571.9,0,95.1
01/01/2019 08:45,26.24,71.85,1.199,25.1,584.6,0,95.2
01/01/2019 09:00,26.53,69.78,1.627,355.3,501.3,0,95.2
01/01/2019 09:15,27,71.51,1.864,344,517.1,0,95.2
01/01/2019 09:30,27.82,68.55,1.697,349.1,434,0,95.2
01/01/2019 09:45,27.73,65.53,2.8,309.2,635.3,0,95.2
01/01/2019 10:00,28.27,64.17,2.243,300.6,776.3,0,95.2
01/01/2019 10:15,28.33,64.91,1.567,271.5,472.5,0,95.2
01/01/2019 10:30,28.59,66.07,1.266,259.5,463.7,0,95.2
01/01/2019 10:45,29.1,64.57,1.608,259.1,655.9,0,95.2
01/01/2019 11:00,28.87,61.79,1.684,278.5,576.4,0,95.1
01/01/2019 11:15,29.11,63.38,2.032,281.6,520.5,0,95.1
01/01/2019 11:30,30.18,64.68,2.394,283.1,1150,0,95.1
01/01/2019 11:45,29.75,61.34,2.157,283.4,512.5,0,95.1
01/01/2019 12:00,29.83,60.29,1.899,290,490.2,0,95.1
01/01/2019 12:15,29.43,63.79,2.232,293.4,286.1,0,95.1
01/01/2019 12:30,30.08,59.81,2.079,296.7,1081,0,95.1
01/01/2019 12:45,31.05,59.54,2.346,299.1,737.7,0,95
01/01/2019 13:00,29.38,66,3.086,235.9,408.1,0,95
01/01/2019 13:15,29.31,62.74,3.271,229.5,858,0,95
01/01/2019 13:30,29.69,67.36,2.47,256,486.6,0,95
01/01/2019 13:45,28.64,68.62,2.644,255.9,400.5,0,95
01/01/2019 14:00,29.14,67.23,2.785,253.2,729.4,0,95
01/01/2019 14:15,30.3,61.04,2.903,251.2,812,0,94.9
01/01/2019 14:30,29.92,58.72,2.188,244,500.3,0,94.9
01/01/2019 14:45,31.04,53.59,2.686,248,842,0,94.9
01/01/2019 15:00,30.79,60.6,2.446,257.5,617.2,0,94.8
01/01/2019 15:15,30.68,55.63,2.388,260.3,282.6,0,94.8
01/01/2019 15:30,30.2,55.66,2.421,237.3,146.6,0,94.8
01/01/2019 15:45,29.9,57.94,1.422,235.3,66.17,0,94.9
01/01/2019 16:00,29.64,59,1.03,248.9,49.21,0,94.9
01/01/2019 16:15,29.46,59.71,0.905,241.2,45.9,0,94.9
01/01/2019 16:30,29.49,62.47,0.588,100.8,66.32,0,94.8
01/01/2019 16:45,27.16,76.58,2.818,84.5,89.5,0,94.8
01/01/2019 17:00,25.9,78.69,2.459,86.4,109.5,0,94.8
01/01/2019 17:15,25.77,79.78,2.298,85.2,130.5,0,94.8
01/01/2019 17:30,25.86,80.5,2.335,85,128.8,0,94.8
01/01/2019 17:45,25.65,80.4,2.116,86.9,83,0,94.8
01/01/2019 18:00,25.37,80.4,2.057,87.9,45.13,0,94.9
01/01/2019 18:15,25.08,81,1.484,66.75,22,0,94.9
01/01/2019 18:30,24.88,81.2,1.356,74.66,12.65,0,94.9
01/01/2019 18:45,24.85,81.6,1.6,77.13,6.802,0,95
01/01/2019 19:00,24.83,81.4,1.095,17.14,2.301,0,95
01/01/2019 19:15,25.32,75.87,1.304,19.34,1.478,0,95
01/01/2019 19:30,25.64,73.04,1.779,347.4,0.202,0,95
01/01/2019 19:45,25.38,74.78,1.447,330.6,0,0,95.1
01/01/2019 20:00,25.19,76.62,1.949,327.8,0,0,95.1
01/01/2019 20:15,24.65,80.9,1.296,41.21,0,0,95.1
01/01/2019 20:30,24.28,82.1,1.425,97.5,0,0,95.1
01/01/2019 20:45,23.86,87.8,1.165,135.6,0,0.508,95.1
01/01/2019 21:00,23.32,90.6,1.274,109.6,0.067,0.254,95.1
01/01/2019 21:15,22.91,90,1.404,78.59,0.571,0,95.1
01/01/2019 21:30,23.49,88.7,1.697,82.6,2.368,0,95.1
01/01/2019 21:45,23.32,92.8,1.319,61.73,0.789,0,95.1
01/01/2019 22:00,23.18,89.3,1.801,85.6,1.512,0,95.2
01/01/2019 22:15,23.48,88.4,1.527,76.44,1.512,0,95.2
01/01/2019 22:30,23.38,90.8,0.546,3.538,0.655,0,95.2
01/01/2019 22:45,23.17,91.3,0.271,133.6,0.42,0,95.2
01/01/2019 23:00,23.12,91.4,0.48,13.55,0.722,0,95.2
01/01/2019 23:15,23.11,92.3,0.004,276.2,0,0,95.2
01/01/2019 23:30,23.03,91.6,0.319,104.8,0,0,95.2
01/01/2019 23:45,22.94,91.9,0.136,36.78,0,0,95.2
02/01/2019 00:00,22.86,93.8,0.27,20.81,0,0,95.2
02/01/2019 00:15,22.85,94.5,0.255,86.7,0,0,95.1
02/01/2019 00:30,22.62,94.7,0.684,126.2,0,0,95.1
02/01/2019 00:45,22.45,94.4,0.494,83.6,0,0,95.1
02/01/2019 01:00,22.36,94.3,0.151,100,0,0,95.1
02/01/2019 01:15,22.24,94.8,0.21,77.75,0,0,95.1
02/01/2019 01:30,22.08,95.1,0.138,63.2,0,0,95
02/01/2019 01:45,22.07,95.7,0.013,334.9,0,0,95.1
02/01/2019 02:00,21.99,95.7,0.452,93.5,0,0,95.1
02/01/2019 02:15,21.8,96.5,0.152,100.7,0,0,95.1
02/01/2019 02:30,21.86,96.2,0.39,74.68,0,0,95.1
02/01/2019 02:45,21.84,96.3,0.139,64.46,0,0,95
02/01/2019 03:00,21.82,96.5,0.216,65.33,0,0,95
02/01/2019 03:15,21.77,96.5,0.262,97.4,0,0,95
02/01/2019 03:30,21.7,96.7,0.284,57.89,0,0,95
02/01/2019 03:45,21.49,96.9,0.647,79.45,0,0,95
02/01/2019 04:00,21.23,97.3,0.671,82.8,0,0,95
02/01/2019 04:15,21.05,97.5,0.132,1.359,0,0,95
02/01/2019 04:30,20.89,97.7,0.139,2.055,0,0,95.1
02/01/2019 04:45,21.05,97.6,0.095,32.64,0,0,95.1
02/01/2019 05:00,20.88,98,0.224,18.62,0,0,95.1
02/01/2019 05:15,20.88,97.8,0.073,19.01,0,0,95.1
02/01/2019 05:30,20.78,97.5,0.055,54.49,2.419,0,95.1
02/01/2019 05:45,20.77,96.9,0.035,79.81,11.77,0,95.1
02/01/2019 06:00,20.94,96.5,0.043,18.33,34.4,0,95.2
02/01/2019 06:15,21.38,95.2,0.899,258.9,101.5,0,95.2
02/01/2019 06:30,21.96,92.2,1.05,264.8,100.8,0,95.2
02/01/2019 06:45,22.25,91,0.981,293.9,157.9,0,95.2
02/01/2019 07:00,22.59,91,0.731,282.7,158.7,0,95.3
02/01/2019 07:15,22.73,90.6,1.01,304.8,228.5,0,95.3
02/01/2019 07:30,23.64,85.2,1.031,283.1,440,0,95.3
02/01/2019 07:45,24.06,80.8,0.67,227.6,252.1,0,95.3
02/01/2019 08:00,24.62,80.9,0.85,284.8,227.5,0,95.3
02/01/2019 08:15,25.33,77.43,0.601,14.51,369.9,0,95.3
02/01/2019 08:30,26.4,69.88,1.137,45.68,727,0,95.3
02/01/2019 08:45,27.44,69.81,1.331,322,588.3,0,95.3
02/01/2019 09:00,27.41,74.4,1.722,228.1,684.2,0,95.3
02/01/2019 09:15,27.35,72.4,2.003,228,684.8,0,95.3
02/01/2019 09:30,27.76,67.77,1.469,228,664.5,0,95.3
02/01/2019 09:45,27.72,67.16,1.591,247.1,541.3,0,95.3
02/01/2019 10:00,28.27,66.34,1.514,258.2,726,0,95.3
02/01/2019 10:15,28.42,68.86,1.422,265.6,648,0,95.3
02/01/2019 10:30,28.91,65.87,1.892,272.6,859,0,95.3
02/01/2019 10:45,29.52,61.99,2.144,309.3,1020,0,95.2
02/01/2019 11:00,30.19,60.15,1.925,285.9,1084,0,95.2
02/01/2019 11:15,29.92,63.76,2.358,285,497.1,0,95.2
02/01/2019 11:30,28.37,65.87,2.454,332.9,204,0,95.2
02/01/2019 11:45,26.95,67.6,1.449,6.568,304.8,0,95.2
02/01/2019 12:00,27.65,69.4,1.095,35.24,362.9,0,95.1
02/01/2019 12:15,28.37,64.44,0.568,27.7,482,0,95.1
02/01/2019 12:30,28.41,68.28,2.523,256,281.9,0,95.1
02/01/2019 12:45,25.13,86.4,1.861,211,336.1,1.524,95.1
02/01/2019 13:00,25.56,86,1.219,165.8,390.2,0,95.1
02/01/2019 13:15,26.22,81.9,1.128,9.52,478.2,0,95.1
02/01/2019 13:30,26.84,79.44,1.434,340.2,559.7,0,95.1
02/01/2019 13:45,27.7,74.91,1.043,14.44,573.3,0,95.1
02/01/2019 14:00,28.32,65.94,1.188,63.05,601.5,0,95
02/01/2019 14:15,28.44,67.57,1.2,70.83,586.2,0,95
02/01/2019 14:30,29.23,67.26,1.381,79.79,689.8,0,95
02/01/2019 14:45,29.75,65.15,1.186,44.83,613.1,0,95
02/01/2019 15:00,29.81,66.75,1.476,74.75,626.8,0,95
02/01/2019 15:15,29.72,67.16,1.577,74.02,467.5,0,94.9
02/01/2019 15:30,29.83,63.25,1.15,98,488.6,0,94.9
02/01/2019 15:45,30.92,59.91,0.971,116.5,694.8,0,94.9
02/01/2019 16:00,30.47,63.69,0.966,354.5,196.6,0,94.9
02/01/2019 16:15,30,66.07,0.782,52.48,197.7,0,94.8
02/01/2019 16:30,29.74,65.66,1.102,61.29,271.7,0,94.8
02/01/2019 16:45,29.62,67.57,0.839,62.21,153.4,0,94.8
02/01/2019 17:00,29.47,65.66,0.565,36.83,217.3,0,94.8
02/01/2019 17:15,29.97,64.91,0.601,49.93,223.2,0,94.8
02/01/2019 17:30,30.2,60.97,0.805,39.96,224.3,0,94.8
02/01/2019 17:45,29.94,65.7,0.674,336.8,78.3,0,94.8
02/01/2019 18:00,29.18,66.62,0.236,316,34.4,0,94.8
02/01/2019 18:15,28.49,69.61,0.371,261.5,24.34,0,94.8
02/01/2019 18:30,28.33,69.88,0.576,99.9,26.35,0,94.8
02/01/2019 18:45,28.07,72.81,0.341,88.1,15.87,0,94.8
02/01/2019 19:00,27.67,73.21,0.535,97.3,2.032,0,94.8
02/01/2019 19:15,27.41,74.1,0.125,97.4,0,0,94.8
02/01/2019 19:30,27.45,72.5,0.668,97.2,0,0,94.9
02/01/2019 19:45,27.36,74.03,0.532,83.4,0,0,94.9
02/01/2019 20:00,27.32,72.81,0.836,89.7,0.017,0,94.9
02/01/2019 20:15,27.27,75.53,0.782,90.2,0,0,95
02/01/2019 20:30,27.03,77.64,0.506,163.1,0.05,0,95
02/01/2019 20:45,26.59,81.3,0.448,221.1,0.05,0.254,95
02/01/2019 21:00,25.83,85.9,1.282,164,0.42,0,95
02/01/2019 21:15,25.57,87.2,0.696,75.28,0.655,0,95.1
02/01/2019 21:30,25.21,88.1,0.823,66.99,1.226,0,95.1
02/01/2019 21:45,25.16,85.9,0.455,78.97,1.344,0,95.1
02/01/2019 22:00,25.07,87.8,0.24,54.77,0.017,0,95.1
02/01/2019 22:15,24.91,85.4,0.004,51.47,0.571,0,95.1
02/01/2019 22:30,25.13,87.3,0.353,42.87,0.823,0,95.1
02/01/2019 22:45,24.88,88.2,0.453,70.17,0,0,95
02/01/2019 23:00,24.77,89.6,0.33,70.83,0,0,95
02/01/2019 23:15,24.56,89.4,0.762,79.72,0.118,0,95
02/01/2019 23:30,24.4,90.3,0.803,80.8,0,0,95
02/01/2019 23:45,24.14,86.8,0.356,60.45,0.588,0,95
03/01/2019 00:00,24.38,84,0.271,61.6,1.394,0,95
03/01/2019 00:15,24.49,84.2,0.562,78.78,1.512,0,95
03/01/2019 00:30,24.38,86.2,0.224,49.24,0.202,0,95
03/01/2019 00:45,23.98,89.9,0.656,51.23,0,0,94.9
03/01/2019 01:00,23.67,89.7,0.338,52.29,0,0,94.9
03/01/2019 01:15,23.58,90.2,0.796,71.87,0,0,94.9
03/01/2019 01:30,23.58,89.1,0.521,75.42,0,0,94.9
03/01/2019 01:45,23.45,88.5,0.866,84.6,0,0,94.9
03/01/2019 02:00,23.42,89.6,0.816,86.3,0,0,94.9
03/01/2019 02:15,23.21,90.5,0.744,73.35,0,0,94.9
03/01/2019 02:30,22.92,92.8,0.854,61.43,0,0,94.9
03/01/2019 02:45,22.61,94,0.969,75.6,0,0,94.8
03/01/2019 03:00,22.39,95.7,0.852,79.13,0,0,94.8
03/01/2019 03:15,22.26,95.4,0.796,76.27,0,0,94.8
03/01/2019 03:30,22.21,95.5,0.497,57.7,0,0,94.8
03/01/2019 03:45,22.14,95.3,0.632,70.28,0,0,94.8
03/01/2019 04:00,22.33,90.7,0.796,33.92,0,0,94.9
03/01/2019 04:15,22.71,89.7,0.141,5.377,0,0,94.9
03/01/2019 04:30,22.76,89.6,0.319,45.19,0,0,94.9
03/01/2019 04:45,22.7,90.6,0.433,51.38,0,0,94.9
03/01/2019 05:00,22.45,92.9,0.817,67.65,0,0,94.9
03/01/2019 05:15,22.19,93.2,0.916,68.73,0,0,94.9
03/01/2019 05:30,22.3,92.5,0.863,63.66,0.924,0,94.9
03/01/2019 05:45,22.23,92.7,1.282,83,9.12,0,94.9
03/01/2019 06:00,22.55,91.2,1.167,89.6,33.19,0,95
03/01/2019 06:15,22.68,93,1.288,61.19,32.18,0,95
03/01/2019 06:30,22.44,93.8,0.897,69.43,51.68,0,95
03/01/2019 06:45,22.76,91.9,0.826,71.05,79.86,0,95
03/01/2019 07:00,23.45,88.7,0.561,89.2,116,0,95
03/01/2019 07:15,24.14,86.5,0.667,62.42,174.7,0,95
03/01/2019 07:30,24.81,82.4,0.401,97.9,198.6,0,95
03/01/2019 07:45,25.82,78.45,0.54,242,291.1,0,95
03/01/2019 08:00,26.39,78.18,1.174,310.5,409.5,0,95
03/01/2019 08:15,26.95,75.12,1.216,285.3,447.4,0,95
03/01/2019 08:30,27.77,73.35,1.242,284.8,560.1,0,95
03/01/2019 08:45,28.23,68.52,1.846,286.3,620.8,0,95
03/01/2019 09:00,28.66,66.89,2.132,297.1,668,0,95
03/01/2019 09:15,29.31,67.43,2.1,289.9,715.4,0,95
03/01/2019 09:30,29.84,64.17,2.115,275.3,765.7,0,95
03/01/2019 09:45,30.43,61.85,2.473,292,815,0,95
03/01/2019 10:00,30.85,61.34,2.25,274.1,877,0,95
03/01/2019 10:15,31.18,58.66,2.754,273.9,935,0,95
03/01/2019 10:30,31.92,57.13,2.914,274.8,983,0,95
03/01/2019 10:45,31.97,56.04,2.755,283.3,1042,0,95
03/01/2019 11:00,31.78,54.68,3.153,274.8,531.2,0,95
03/01/2019 11:15,31.35,57.74,2.956,283,726,0,94.9
03/01/2019 11:30,32.76,53.28,3.114,278.4,920,0,94.9
03/01/2019 11:45,31.76,55.77,2.794,260.6,431.8,0,94.9
03/01/2019 12:00,32.85,50.83,3.416,252.4,1048,0,94.9
03/01/2019 12:15,33.26,50.77,3.702,271.3,1082,0,94.9
03/01/2019 12:30,33.31,49.06,3.619,291.5,1196,0,94.8
03/01/2019 12:45,33.84,47.16,3.182,280.8,1238,0,94.8
03/01/2019 13:00,33.7,50.66,3.37,275,1045,0,94.8
03/01/2019 13:15,33.96,48.45,4.194,246.1,1200,0,94.8
03/01/2019 13:30,33.86,48.62,3.243,239.3,830,0,94.8
03/01/2019 13:45,32.95,50.12,2.872,270.9,637.4,0,94.7
03/01/2019 14:00,33.89,48.11,2.32,264.2,593.6,0,94.7
03/01/2019 14:15,33.37,48.15,1.819,273.4,588.9,0,94.7
03/01/2019 14:30,34.27,44.13,3.603,242.7,806,0,94.7
03/01/2019 14:45,33.53,49.91,2.748,286.5,296.4,0,94.7
03/01/2019 15:00,32.35,53.18,1.959,307.4,289.2,0,94.7
03/01/2019 15:15,31.46,60.77,1.571,336.4,353,0,94.6
03/01/2019 15:30,28.43,76.41,2.748,9.53,162.7,0,94.6
03/01/2019 15:45,26.23,85.9,3.639,332.1,55.73,1.016,94.7
03/01/2019 16:00,23.52,83.4,4.566,321.4,105.4,2.286,94.6
03/01/2019 16:15,24.23,81.5,2.87,308.4,161.8,0,94.5
03/01/2019 16:30,24.81,80.9,1.602,287.2,245.8,0.254,94.6
03/01/2019 16:45,24.9,85.1,1.571,225.7,137.6,0,94.6
03/01/2019 17:00,24.9,85.4,1.541,200.9,107.3,0,94.6
03/01/2019 17:15,25.46,82,1.659,234.4,52.79,0,94.7
03/01/2019 17:30,25.5,77.7,1.144,168.3,18.69,0,94.7
03/01/2019 17:45,25.21,77.06,0.947,171.1,10.19,0,94.6
03/01/2019 18:00,25.04,84.1,0.723,71.94,4.35,0,94.7
03/01/2019 18:15,24.65,85.7,1.199,99,1.663,0,94.8
03/01/2019 18:30,23.78,91.7,2.186,37.78,0.689,4.318,94.9
03/01/2019 18:45,22.71,95.4,2.158,339.9,1.142,1.016,94.8
03/01/2019 19:00,22.48,96.5,1.184,72.31,0.235,1.524,94.8
03/01/2019 19:15,22.38,97,1.038,50.55,0,0.508,94.8
03/01/2019 19:30,22,96.6,1.105,64.6,0,0.254,94.8
03/01/2019 19:45,22.03,96.3,0.999,96.3,0,0.254,94.8
03/01/2019 20:00,22.19,96.5,0.778,64.68,0,0,94.7
03/01/2019 20:15,22.22,97,0.911,73.5,0,0.254,94.7
03/01/2019 20:30,22.21,97.3,1.582,69.04,0,0,94.8
03/01/2019 20:45,22.23,97.8,1.742,79.97,0,0.508,94.8
03/01/2019 21:00,22.06,97.8,1.3,64.02,0,0.254,94.8
03/01/2019 21:15,21.91,97.6,1.418,81.9,0,0.254,94.8
03/01/2019 21:30,21.69,97.6,1.757,87.2,0,0.254,94.8
03/01/2019 21:45,21.62,98,1.571,81,0,0.254,94.8
03/01/2019 22:00,21.52,97.9,1.358,80.3,0,0,94.8
03/01/2019 22:15,21.54,98,1.148,84,0,0,94.8
03/01/2019 22:30,21.56,97.6,0.75,52.51,0,0.254,94.8
03/01/2019 22:45,21.61,97.7,1.23,68.46,0,0,94.8
03/01/2019 23:00,21.73,97.5,1.311,68.17,0,0,94.8
03/01/2019 23:15,21.61,97.8,1.16,71.69,0,0,94.8
03/01/2019 23:30,21.63,97.5,0.3,32.66,0,0,94.8
03/01/2019 23:45,21.61,97.5,0.501,59.81,0,0,94.8
04/01/2019 00:00,21.62,98,0.523,36.12,0,0,94.7
04/01/2019 00:15,21.71,97.6,0.759,12.35,0,0,94.7
04/01/2019 00:30,21.83,97.6,1.209,357.4,0,0,94.7
04/01/2019 00:45,21.99,97.7,1.951,355.3,0,0,94.8
04/01/2019 01:00,22.04,97.7,1.253,40.07,0,0,94.8
04/01/2019 01:15,22.1,97.1,1.121,34.29,0,0,94.7
04/01/2019 01:30,22.11,97.2,0.913,46.42,0,0,94.8
04/01/2019 01:45,21.96,97.2,0.913,39.64,0,0,94.8
04/01/2019 02:00,21.96,97.1,1.09,29.02,0,0,94.7
04/01/2019 02:15,21.94,97,0.825,37.77,0,0,94.7
04/01/2019 02:30,21.95,97,0.578,34.71,0,0,94.7
04/01/2019 02:45,21.94,96.9,0.751,33.09,0,0,94.7
04/01/2019 03:00,22.06,96.7,0.826,21.52,0,0,94.7
04/01/2019 03:15,22.18,96.3,0.909,34.9,0,0,94.7
04/01/2019 03:30,22.13,96.8,0.298,43.28,0,0,94.7
04/01/2019 03:45,22.05,96.8,0.453,78.93,0,0,94.7
04/01/2019 04:00,22.03,97,0.767,81.2,0,0,94.7
04/01/2019 04:15,21.95,97.3,0.491,61.63,0,0.254,94.7
04/01/2019 04:30,21.9,97.2,0.17,60.67,0,0,94.7
04/01/2019 04:45,21.91,97.8,0.774,68.07,0,0,94.7
04/01/2019 05:00,21.86,97.9,1.143,82.4,0,0,94.7
04/01/2019 05:15,21.85,97.6,0.821,65.63,0,0,94.8
04/01/2019 05:30,21.73,97.8,0.831,55.43,0.974,0,94.8
04/01/2019 05:45,21.76,98.2,0.777,66.74,6.046,0,94.8
04/01/2019 06:00,21.81,98,0.895,74.57,14.68,0,94.9
04/01/2019 06:15,21.82,97.9,1.04,68.6,21.48,0,94.9
04/01/2019 06:30,21.89,98,0.92,67.72,36.43,0,94.9
04/01/2019 06:45,21.99,98.5,0.976,62.12,62.8,0,94.9
04/01/2019 07:00,22.19,98.2,0.823,67.16,100.1,0,94.9
04/01/2019 07:15,22.31,98.1,0.82,64.04,110.3,0,95
04/01/2019 07:30,22.44,98,0.963,48.23,110.2,0,95
04/01/2019 07:45,22.46,98,0.698,57.58,112.5,0,95
04/01/2019 08:00,22.72,97.4,1.201,99.8,207.4,0,95.1
04/01/2019 08:15,23.09,96.3,0.917,52.87,260.3,0,95.1
04/01/2019 08:30,23.4,94.3,0.937,93.2,217.4,0,95.1
04/01/2019 08:45,23.88,92.7,1.118,85.2,305.6,0,95.2
04/01/2019 09:00,24.69,87.7,0.934,34.05,494.6,0,95.1
04/01/2019 09:15,25.55,84,1.194,9.92,743.2,0,95.1
04/01/2019 09:30,25.92,82.2,1.175,352.4,467.3,0,95.1
04/01/2019 09:45,26.39,81.5,0.888,16.57,428.8,0,95.2
04/01/2019 10:00,26.16,83.6,1.288,88.8,389.7,0,95.1
04/01/2019 10:15,26.29,82.1,1.255,64.81,525.4,0,95.1
04/01/2019 10:30,26.46,82,1.141,84.4,537.8,0,95.1
04/01/2019 10:45,27.17,75.63,1.193,63.39,943,0,95.1
04/01/2019 11:00,27.99,72.74,1.412,45.07,1002,0,95.1
04/01/2019 11:15,28.47,71.17,1.241,317.6,928,0,95.1
04/01/2019 11:30,29.11,66.75,1.293,307.6,899,0,95
04/01/2019 11:45,29.13,68.96,1.395,205.1,1028,0,95
04/01/2019 12:00,29.83,63.62,1.848,286.1,916,0,95
04/01/2019 12:15,29.56,66,2.125,251.7,584.2,0,95
04/01/2019 12:30,29.77,61.72,2.037,246.8,1048,0,94.9
04/01/2019 12:45,30.56,60.7,1.588,253.9,1138,0,94.9
04/01/2019 13:00,30.34,63.45,1.914,278.1,608.7,0,94.9
04/01/2019 13:15,28.95,73.21,3.032,285.9,339.9,0,94.8
04/01/2019 13:30,26.09,75.83,3.477,305.2,222.8,0,94.8
04/01/2019 13:45,26.69,73.69,3.298,315.7,511.6,0,94.8
04/01/2019 14:00,26.82,77.3,3.925,327.6,806,0,94.8
04/01/2019 14:15,26.81,72.33,3.803,330.5,825,0,94.8
04/01/2019 14:30,28.17,73.11,3.422,332.8,995,0,94.8
04/01/2019 14:45,28.28,74.37,3.852,325.2,926,0,94.7
04/01/2019 15:00,28.16,70.77,3.986,329,898,0,94.7
04/01/2019 15:15,28.72,68.93,3.605,329.5,853,0,94.7
04/01/2019 15:30,28.77,68.79,3.848,318,692.1,0,94.7
04/01/2019 15:45,29.05,67.23,3.856,310.2,782.1,0,94.7
04/01/2019 16:00,28.63,69.95,3.192,313.1,373.7,0,94.7
04/01/2019 16:15,27.81,71.31,3.484,317.7,188.5,0,94.7
04/01/2019 16:30,27.61,71.31,2.867,307.4,121,0,94.7
04/01/2019 16:45,27.46,73.21,2.258,299.9,58.5,0,94.7
04/01/2019 17:00,27.18,72.98,2.037,275.9,52.07,0,94.7
04/01/2019 17:15,26.99,74.81,2.087,261.7,21.45,0,94.7
04/01/2019 17:30,26.67,75.12,1.91,262.1,10.93,0,94.7
04/01/2019 17:45,26.43,75.09,1.984,260.9,5.391,0,94.7
04/01/2019 18:00,26.16,79.78,1.596,239.1,1.881,0,94.8
04/01/2019 18:15,25.46,83.4,1.539,230.1,1.495,0.508,94.9
04/01/2019 18:30,24.99,88.7,0.522,240.9,0.067,1.016,94.9
04/01/2019 18:45,24.54,90.7,0.819,57.09,0.386,0.762,94.9
04/01/2019 19:00,24.36,93.4,0.809,137,0,0.508,94.9
04/01/2019 19:15,24.06,93.8,1.238,83,0,0.508,94.9
04/01/2019 19:30,23.84,95.7,1.534,80.8,0,0.508,94.9
04/01/2019 19:45,23.2,95.3,2.955,74.56,0.067,1.778,94.9
04/01/2019 20:00,22.4,96.5,2.322,88.3,0,2.032,95
04/01/2019 20:15,22.35,97.3,1.441,93.1,0,2.032,95
04/01/2019 20:30,22.29,97.8,1.23,54.75,0,1.27,95
04/01/2019 20:45,22.25,97.5,1.772,87.7,0,0.762,95
04/01/2019 21:00,22.08,97.5,2.407,108.8,0.017,3.302,95.1
04/01/2019 21:15,22.02,97.7,0.709,58.28,0,2.54,95.1
04/01/2019 21:30,22.1,98,0.809,57.28,0,1.016,95.1
04/01/2019 21:45,22.15,97.9,0.953,50.2,0,0.254,95.1
04/01/2019 22:00,22.17,97.9,1.105,97.5,0,1.016,95.1
04/01/2019 22:15,21.99,98,1.224,88,0,0.508,95.1
04/01/2019 22:30,21.92,98.2,1.096,86.3,0,0.254,95.1
04/01/2019 22:45,21.84,98,0.574,22.49,0,0,95.1
04/01/2019 23:00,21.68,98,1.746,339,0,0.508,95.1
04/01/2019 23:15,21.6,98.1,2.094,320.1,0,0.254,95.1
04/01/2019 23:30,21.34,97.5,2.381,296.2,0,0.254,95.1
04/01/2019 23:45,21.43,97.8,2.299,275.8,0.017,0.254,95.1
05/01/2019 00:00,21.48,97.7,2.949,255.4,0.034,0,95.1
05/01/2019 00:15,21.38,97.9,2.963,243.3,0,0.254,95.1
05/01/2019 00:30,21.32,97.9,1.963,253.8,0,0,95.1
05/01/2019 00:45,21.22,97.9,1.95,262.7,0,0.254,95.1
05/01/2019 01:00,21.22,98.1,1.696,261.4,0,0,95.1
05/01/2019 01:15,21.21,98.3,1.372,281,0,0,95
05/01/2019 01:30,21.17,98.3,1.16,272.5,0,0.254,95
