TS,Tar_AVG,UR_inst,Vvento_ms_AVG,Dvento_G,Qg_AVG,Chuva_mm,Patm_kPa_AVG
01/01/2018 07:15,20.65,97.1,0.726,69.46,56.14,0,94.9
01/01/2018 07:30,20.73,96.3,1.077,62.58,94,0,94.9
01/01/2018 07:45,21.11,95.7,0.651,60.33,122.6,0,94.9
01/01/2018 08:00,21.46,95.2,0.698,56.24,159.5,0,94.9
01/01/2018 08:15,22,90.5,0.73,22.63,250.4,0,94.9
01/01/2018 08:30,22.52,86.9,0.677,345.3,212.7,0,94.9
01/01/2018 08:45,22.67,87,0.732,343.3,180.7,0,94.9
01/01/2018 09:00,22.81,88.1,1.106,318,183.7,0,94.9
01/01/2018 09:15,22.71,86.2,1.193,326.2,139.4,0,94.9
01/01/2018 09:30,22.73,86.6,0.849,292.7,129.8,0,94.9
01/01/2018 09:45,22.88,88.6,0.832,330,153,0,94.9
01/01/2018 10:00,22.81,87.2,1.692,325.2,107.1,0,94.9
01/01/2018 10:15,22.86,86.6,1.681,325.5,213.2,0,94.9
01/01/2018 10:30,23.35,84.9,1.686,313.5,262.7,0,95
01/01/2018 10:45,23.8,84.1,1.651,305.2,407.8,0,95
01/01/2018 11:00,24.54,78.39,2.2,305.2,594.9,0,95
01/01/2018 11:15,24.97,80.8,1.892,283.1,464.3,0,95
01/01/2018 11:30,24.78,79.55,2.121,257.2,406.9,0,95
01/01/2018 11:45,25.51,78.32,1.872,281.9,785.6,0,94.9
01/01/2018 12:00,25.82,75.47,1.977,295.9,578.7,0,94.9
01/01/2018 12:15,25.99,73.26,2.475,291.2,773.1,0,94.9
01/01/2018 12:30,26.55,76.73,2.153,289.5,888,0,94.9
01/01/2018 12:45,26.82,74.96,2.419,285.1,976,0,94.9
01/01/2018 13:00,26.38,75.84,1.991,292.6,629.8,0,94.8
01/01/2018 13:15,26.54,73.43,2.206,298.4,627.2,0,94.8
01/01/2018 13:30,26.55,74.72,1.733,276.8,621.3,0,94.7
01/01/2018 13:45,26.8,74.62,2.14,280.6,677.6,0,94.7
01/01/2018 14:00,27.06,72.44,1.803,280.5,464.3,0,94.7
01/01/2018 14:15,26.94,75.91,2.18,259.9,508,0,94.7
01/01/2018 14:30,27.38,71.69,2.016,262.6,627,0,94.7
01/01/2018 14:45,27.54,74.96,1.468,245.7,501.9,0,94.7
01/01/2018 15:00,27.69,67.41,1.493,255.2,423.2,0,94.6
01/01/2018 15:15,27.79,69.93,1.865,244.3,524.4,0,94.6
01/01/2018 15:30,27.88,71.01,1.496,260.2,521.7,0,94.5
01/01/2018 15:45,28.55,66.25,1.634,228.2,678.7,0,94.5
01/01/2018 16:00,29.05,63.87,2.028,233.4,624.7,0,94.5
01/01/2018 16:15,28.29,64.55,1.375,284.7,418.8,0,94.4
01/01/2018 16:30,29.07,63.87,1.548,247.2,483.8,0,94.4
01/01/2018 16:45,29.07,67.89,1.72,259.2,373.5,0,94.4
01/01/2018 17:00,28.65,65.78,1.328,245.3,238.3,0,94.4
01/01/2018 17:15,28.38,68.94,0.834,211.3,122.6,0,94.4
01/01/2018 17:30,27.59,70.2,1.403,233.2,101.4,0,94.4
01/01/2018 17:45,27.27,73.8,1.14,232,68.5,0,94.4
01/01/2018 18:00,27.11,70.33,1.767,222.6,42.64,0,94.5
01/01/2018 18:15,26.94,71.86,1.5,225.2,17.15,0,94.5
01/01/2018 18:30,26.63,73.26,1.536,225.9,8.51,0,94.5
01/01/2018 18:45,26.63,75.47,1.706,234.2,6.381,0,94.5
01/01/2018 19:00,24.11,92.4,2.939,255.4,0.017,2.54,94.5
01/01/2018 19:15,22.84,94.2,1.436,205.1,1.125,0,94.2
01/01/2018 19:30,22.68,87.8,0.744,161.3,2.301,0,94
01/01/2018 19:45,22.69,89.2,0.614,139.9,1.763,0,93.9
01/01/2018 20:00,22.48,94.8,0.388,27.13,0,0,93.7
01/01/2018 20:15,22.46,92.9,0.279,278.3,0,0,93.6
01/01/2018 20:30,22.83,93.1,0.429,308.1,0,0,93.6
01/01/2018 20:45,22.48,95.8,0.731,60.78,0,0,93.4
01/01/2018 21:00,22.3,96.2,0.374,87.8,0,0,93.4
01/01/2018 21:15,22.26,96.3,0.224,76.23,0,0,93.3
01/01/2018 21:30,22.17,96.9,0.247,142.5,0,0,93.2
01/01/2018 21:45,22.02,96.3,0.279,306.2,0,0,93.2
01/01/2018 22:00,22.1,96.3,0.6,39.78,0,0,93.1
01/01/2018 22:15,21.87,96.9,0.925,82.8,0,0,93.1
01/01/2018 22:30,21.67,96.3,1.116,74.99,0,0,93
01/01/2018 22:45,21.51,96.3,0.717,82.4,0,0,92.9
01/01/2018 23:00,21.45,95.9,0.946,84.2,0,0,92.9
01/01/2018 23:15,21.56,94.3,0.952,95.1,0,0,92.8
01/01/2018 23:30,21.45,95.9,0.883,74.66,0,0.254,92.7
01/01/2018 23:45,21.23,96,1.067,82.3,0,0,92.7
02/01/2018 00:00,21.25,95.9,0.847,71.14,0,0,92.6
02/01/2018 00:15,21.16,96.7,0.656,63.45,0,0,92.5
02/01/2018 00:30,21.12,96.1,0.976,81.8,0,0,92.5
02/01/2018 00:45,21.21,96.1,0.235,55.51,0,0,92.5
02/01/2018 01:00,21.33,94,0.524,30.17,0,0,92.4
02/01/2018 01:15,21.54,93.1,1.33,337.2,0,0,92.4
02/01/2018 01:30,21.5,93.9,0.926,319.8,0,0,92.4
02/01/2018 01:45,21.5,94,0.853,297.3,0,0,92.3
02/01/2018 02:00,21.5,94.1,1.121,336.8,0,0,92.3
02/01/2018 02:15,21.72,94.4,0.886,11.44,0,0,92.3
02/01/2018 02:30,21.82,93.9,1.263,7.833,0,0,92.3
02/01/2018 02:45,21.91,93.4,1.333,13.43,0,0,92.3
02/01/2018 03:00,21.83,93.6,1.057,28.97,0,0,92.3
02/01/2018 03:15,21.68,94,0.828,57.95,0,0,92.2
02/01/2018 03:30,21.81,92.4,0.769,354,0,0,92.2
02/01/2018 03:45,21.86,92.7,1.068,326.8,0,0,92.1
02/01/2018 04:00,21.79,93.4,1.661,337.7,0,0,92.1
02/01/2018 04:15,21.65,93.9,0.778,353.2,0,0,92
02/01/2018 04:30,21.52,93.8,0.178,336.3,0,0,91.9
02/01/2018 04:45,21.41,93.8,0.401,359.9,0,0,91.8
02/01/2018 05:00,21.43,94,0.654,33.15,0,0,91.7
02/01/2018 05:15,21.35,93.6,0.928,5.293,0,0,91.7
02/01/2018 05:30,21.37,93.9,0.439,20.45,1.276,0,91.6
02/01/2018 05:45,21.43,93.5,0.363,16.06,13.42,0,91.6
02/01/2018 06:00,21.51,93.7,1.038,2.72,25.02,0,91.7
02/01/2018 06:15,21.56,93.7,0.813,37.22,44.11,0,91.7
02/01/2018 06:30,21.74,92.7,0.874,11.55,50.11,0,91.8
02/01/2018 06:45,21.83,92.8,0.937,22.37,68.35,0,91.8
02/01/2018 07:00,22.04,90.5,0.869,4.026,138.8,0,91.9
02/01/2018 07:15,22.38,91.5,0.973,323.2,112.6,0,91.9
02/01/2018 07:30,22.56,90.9,0.995,320.8,172.2,0,92
02/01/2018 07:45,22.91,90.9,1.122,343.9,259.2,0,92.2
02/01/2018 08:00,23.3,89.4,1.297,326,222.7,0,93.7
02/01/2018 08:15,23.54,87,1.237,306.5,240.7,0,94.6
02/01/2018 08:30,23.77,86.8,1.98,307.6,265.1,0,94.6
02/01/2018 08:45,23.77,84.6,1.916,326.2,222.3,0,94.6
02/01/2018 09:00,23.84,85.8,1.85,334.1,291,0,94.6
02/01/2018 09:15,23.99,84.1,2.41,329.2,270.9,0,94.6
02/01/2018 09:30,24.13,82.7,2.354,332.7,370.6,0,94.6
02/01/2018 09:45,24.6,81.2,2.831,340.6,657.3,0,94.5
02/01/2018 10:00,24.92,82.7,3.623,319.3,467.9,0,94.6
02/01/2018 10:15,24.66,81.8,4.187,325,413.9,0,94.6
02/01/2018 10:30,25.15,78.7,4.22,335.2,512.1,0,94.6
02/01/2018 10:45,25.34,79.41,3.777,326,522.3,0,94.6
02/01/2018 11:00,25.35,76.96,4.385,326.3,638.5,0,94.6
02/01/2018 11:15,26.01,76.73,3.925,326.5,1051,0,94.6
02/01/2018 11:30,26.43,75.57,3.133,319.8,838,0,94.6
02/01/2018 11:45,25.97,76.66,3.295,321.8,784.5,0,94.5
02/01/2018 12:00,26.41,76.59,2.735,336.4,905,0,94.5
02/01/2018 12:15,26.9,71.08,2.56,313.6,911,0,94.5
02/01/2018 12:30,27.18,74.69,2.292,333.8,892,0,94.5
02/01/2018 12:45,27.16,70.64,2.083,321.6,508.9,0,94.4
02/01/2018 13:00,27.18,69.52,2.197,310.9,802,0,94.4
02/01/2018 13:15,28.03,69.59,2.879,335.7,1154,0,94.4
02/01/2018 13:30,28.24,66.7,2.728,321,932,0,94.4
02/01/2018 13:45,28.23,64.21,2.919,311.9,894,0,94.3
02/01/2018 14:00,28.7,61.02,2.982,303.9,984,0,94.3
02/01/2018 14:15,28.57,61.76,2.815,292.9,982,0,94.3
02/01/2018 14:30,28.53,61.42,3.192,307.8,805,0,94.3
02/01/2018 14:45,28.58,68.91,3.071,305.9,730.1,0,94.3
02/01/2018 15:00,28.42,69.14,2.705,317.9,706.6,0,94.3
02/01/2018 15:15,28.71,65.5,2.935,316.7,666,0,94.2
02/01/2018 15:30,28.99,61.7,3.702,302.2,665.9,0,94.2
02/01/2018 15:45,28.48,64.08,3.278,273,427.2,0,94.2
02/01/2018 16:00,28.34,64.69,3.369,270.7,310.4,0,94.2
02/01/2018 16:15,27.98,65.54,3.19,279,254.5,0,94.2
02/01/2018 16:30,27.72,68.26,3.039,272.1,188.9,0,94.2
02/01/2018 16:45,27.36,68.63,2.934,287.6,89.8,0,94.2
02/01/2018 17:00,25.9,80.3,3.829,294.7,41.61,0,94.1
02/01/2018 17:15,24.13,76.59,3.335,286.5,69.86,0.254,93.7
02/01/2018 17:30,24.27,74.72,4.175,264.7,51.47,0,93.5
02/01/2018 17:45,23.89,77.07,3.963,264.4,38.3,0,93.3
02/01/2018 18:00,23.61,81.5,2.328,263.2,24.28,0,93.2
02/01/2018 18:15,23,86,1.615,253.4,11.3,0,93.7
02/01/2018 18:30,22.49,86.7,1.466,237.1,8.61,0,94.2
02/01/2018 18:45,22.37,87.3,0.933,279.9,7.003,0,94.2
02/01/2018 19:00,22.34,88.4,0.206,54.06,1.612,0,94.3
02/01/2018 19:15,22.22,91.8,0.698,23.12,0.05,0,94.3
02/01/2018 19:30,21.91,93.2,1.059,342.9,0,0,94.3
02/01/2018 19:45,21.86,91.4,0.823,37.97,0,0,94.3
02/01/2018 20:00,21.86,90.4,1.137,354,0,0,94.3
02/01/2018 20:15,22.02,90.3,1.195,26.08,0,0,94.3
02/01/2018 20:30,21.86,92.1,0.844,42.09,0,0,94.3
02/01/2018 20:45,21.78,91.5,0.911,13.82,0,0,94.4
02/01/2018 21:00,22.02,89.7,1.675,354.9,0.285,0,94.4
02/01/2018 21:15,22.16,90,1.888,353.7,0,0,94.4
02/01/2018 21:30,22.07,90.4,1.671,7.497,0,0,94.4
02/01/2018 21:45,22.05,90.1,1.415,6.623,0,0,94.4
02/01/2018 22:00,22.02,90.5,1.537,18.61,0,0,94.4
02/01/2018 22:15,22,90,1.812,6.807,0,0,94.4
02/01/2018 22:30,22.03,90.4,2.147,9.46,0,0,94.4
02/01/2018 22:45,21.84,92,1.423,21.66,0,0,94.4
02/01/2018 23:00,21.59,93.1,1.135,30.18,0,0,94.4
02/01/2018 23:15,21.51,93.7,0.934,13.52,0,0,94.4
02/01/2018 23:30,21.59,93.3,0.864,350.1,0,0,94.4
02/01/2018 23:45,21.73,92.9,1.038,358.1,0,0,94.4
03/01/2018 00:00,21.68,93.5,0.619,8.61,0,0,94.4
03/01/2018 00:15,21.61,94.3,0.599,25.43,0,0,94.3
03/01/2018 00:30,21.51,94.4,0.987,38.16,0,0,94.3
03/01/2018 00:45,21.49,94.6,0.867,19.34,0,0,94.3
03/01/2018 01:00,21.43,94.8,0.803,10.4,0,0,94.2
03/01/2018 01:15,21.45,93.4,1.392,357.5,0,0,94.2
03/01/2018 01:30,21.57,93.1,1.411,20.59,0,0,94.2
03/01/2018 01:45,21.6,93.1,1.121,19.1,0,0,94.2
03/01/2018 02:00,21.61,93.3,1.413,5.941,0,0,94.1
03/01/2018 02:15,21.61,93.1,1.505,349.8,0,0,94.2
03/01/2018 02:30,21.61,93,1.525,319.9,0,0,94.2
03/01/2018 02:45,21.53,93.8,0.681,302.9,0,0,94.2
03/01/2018 03:00,21.42,93.4,0.712,291.8,0,0,94.2
03/01/2018 03:15,21.48,92.8,1.259,298.3,0,0,94.2
03/01/2018 03:30,21.36,93.9,0.861,294.6,0,0,94.2
03/01/2018 03:45,21.2,93.8,0.804,275.8,0,0,94.3
03/01/2018 04:00,21.17,94,0.622,269.4,0,0,94.3
03/01/2018 04:15,21.09,94.4,1.438,228.5,0,0,94.3
03/01/2018 04:30,21.32,91.7,1.519,249.4,0,0,94.3
03/01/2018 04:45,21.8,89.5,1.537,271.7,0.067,0,94.3
03/01/2018 05:00,21.74,88.5,0.87,292.9,0,0,94.3
03/01/2018 05:15,21.93,87.4,1.379,310.1,0,0,94.3
03/01/2018 05:30,21.8,87.4,1.435,328.4,0.336,0,94.3
03/01/2018 05:45,21.84,84.4,2.091,307.3,6.935,0,94.4
03/01/2018 06:00,21.88,84.9,2.1,297,23.9,0,94.4
03/01/2018 06:15,21.83,84.9,1.94,285.8,44.74,0,94.4
03/01/2018 06:30,21.87,86.2,2.275,290,28.04,0,94.4
03/01/2018 06:45,21.86,87.5,1.632,290.3,42.45,0,94.4
03/01/2018 07:00,21.84,87.4,1.608,284.3,66,0,94.4
03/01/2018 07:15,22.02,86.9,1.803,285.5,108.1,0,94.5
03/01/2018 07:30,22.06,87.7,1.722,280.4,82.6,0,94.5
03/01/2018 07:45,22.17,87.2,1.18,291.4,105.7,0,94.5
03/01/2018 08:00,22.36,86.3,1.093,291.8,84.6,0,94.5
03/01/2018 08:15,22.34,87.9,0.987,296.2,73.94,0,94.5
03/01/2018 08:30,22.47,86.5,1.43,304.8,114.7,0,94.5
03/01/2018 08:45,22.81,85,1.293,299.9,233,0,94.5
03/01/2018 09:00,23.22,82.6,1.49,283.1,272.4,0,94.5
03/01/2018 09:15,23.2,84.3,1.55,294.1,187,0,94.5
03/01/2018 09:30,23.33,83.3,1.217,295.4,179.1,0,94.5
03/01/2018 09:45,23.7,84.3,1.622,266.5,270.2,0,94.5
03/01/2018 10:00,23.5,84.7,2.02,287.9,211.4,0,94.5
03/01/2018 10:15,22.88,91.8,1.811,315.2,255.1,0.254,94.5
03/01/2018 10:30,23.29,92.2,1.659,312.2,461.9,0.254,94.5
03/01/2018 10:45,23.19,90,1.991,296.3,464.1,0,94.5
03/01/2018 11:00,23.13,91.8,1.552,281.3,303.2,0,94.5
03/01/2018 11:15,23.66,87.5,1.353,268.9,758.4,0,94.5
03/01/2018 11:30,24.92,77.92,1.979,253.3,1053,0,94.5
03/01/2018 11:45,25.07,77.78,1.84,248.3,593.9,0,94.5
03/01/2018 12:00,23.33,90.7,1.978,278.3,163.2,2.794,94.1
03/01/2018 12:15,21.94,91.1,1.479,261.8,372.2,1.778,93.5
03/01/2018 12:30,23.5,81.3,1.111,255.9,1047,0,94
03/01/2018 12:45,24.93,80.2,1.497,299.5,1188,0,94.6
03/01/2018 13:00,25.55,77.92,1.731,291.7,1188,0,94.8
03/01/2018 13:15,26.51,72.48,1.631,280.9,1058,0,95.2
03/01/2018 13:30,26.69,74.48,1.967,273.1,936,0,95.3
03/01/2018 13:45,27.03,71.29,2.281,283.6,906,0,94.4
03/01/2018 14:00,26.19,77.24,3.156,320,310.5,0,94.3
03/01/2018 14:15,25.59,73.87,2.913,310.5,595.5,0,94.3
03/01/2018 14:30,26.81,74.89,2.785,309,995,0,94.3
03/01/2018 14:45,27.5,71.42,2.273,319.7,972,0,94.3
03/01/2018 15:00,27.58,73.39,2.337,294.6,692.2,0,94.3
03/01/2018 15:15,27.51,71.29,2.917,304.1,713.6,0,94.3
03/01/2018 15:30,27.41,73.39,1.984,273.6,488.6,0,94.3
03/01/2018 15:45,28.47,64.96,2.311,253.8,658.8,0,94.3
03/01/2018 16:00,27.63,69.31,1.904,265.1,213.8,0,94.2
03/01/2018 16:15,26.98,74.92,2.74,248.4,185.9,0,94.3
03/01/2018 16:30,26.37,76.9,3.368,218.8,478.7,0,94.3
03/01/2018 16:45,25.55,73.56,2.5,231.3,201.7,0,94.3
03/01/2018 17:00,25.44,72.31,2.378,226.3,272,0,94.3
03/01/2018 17:15,26.75,66.83,2.165,236,413.7,0,94.3
03/01/2018 17:30,27.29,63.84,2.563,230.8,331.9,0,94.3
03/01/2018 17:45,26.85,68.67,1.906,228.6,123.6,0,94.3
03/01/2018 18:00,27.41,62.99,1.123,208.5,223.8,0,94.3
03/01/2018 18:15,27.92,63.36,0.977,191,178.1,0,94.3
03/01/2018 18:30,27.58,67.82,0.872,142.4,106.7,0,94.4
03/01/2018 18:45,26.71,71.12,1.242,146.5,32.01,0,94.4
03/01/2018 19:00,26.08,73.29,0.989,154,7.17,0,94.4
03/01/2018 19:15,25.73,74.55,0.922,151.3,0,0,94.4
03/01/2018 19:30,25.66,77.41,0.903,124.5,0,0,94.4
03/01/2018 19:45,25.49,77.68,1.466,114.7,0,0,94.4
03/01/2018 20:00,25.1,83.1,3.11,108.2,0,0,94.4
03/01/2018 20:15,24.06,90.3,2.167,90.6,0,0,94.5
03/01/2018 20:30,23.37,89.6,1.688,86.9,0,0,94.5
03/01/2018 20:45,23.43,83.4,2.074,97.1,0,0,94.5
03/01/2018 21:00,23.15,84.4,1.455,86.6,0,0,94.5
03/01/2018 21:15,22.76,86.4,1.583,83.1,0,0,94.6
03/01/2018 21:30,22.64,86.6,2.178,98.5,0,0,94.6
03/01/2018 21:45,22.48,87.7,2.381,103.5,0,0,94.6
03/01/2018 22:00,22.33,89.6,2.534,102.7,0,0,94.6
03/01/2018 22:15,22.14,90.4,2.277,97,0,0,94.6
03/01/2018 22:30,22.16,89.9,2.1,101,0,0,94.7
03/01/2018 22:45,21.97,89.9,1.886,97,0,0,94.7
03/01/2018 23:00,21.94,89.3,2.117,104.9,0,0,94.7
03/01/2018 23:15,21.79,90.7,1.679,88,0,0,94.7
03/01/2018 23:30,21.6,89.5,1.849,80.9,0,0,94.7
03/01/2018 23:45,21.51,87.8,2.076,95.4,0,0,94.7
04/01/2018 00:00,21.52,87.3,2.178,103.9,0,0,94.7
04/01/2018 00:15,21.42,88,2.192,101.6,0,0,94.7
04/01/2018 00:30,21.29,87.6,2.097,105.5,0,0,94.7
04/01/2018 00:45,21.23,88,1.659,95,0,0,94.7
04/01/2018 01:00,21.32,87.6,1.99,92.3,0,0,94.7
04/01/2018 01:15,21.38,87.6,2.264,98.2,0,0,94.7
04/01/2018 01:30,21.37,86.5,2.255,102.3,0,0,94.7
04/01/2018 01:45,21.39,85.9,2.376,108.4,0,0,94.7
04/01/2018 02:00,21.42,85.3,2.764,116.9,0,0,94.7
04/01/2018 02:15,21.2,86.9,1.887,134.6,0,0,94.7
04/01/2018 02:30,21.01,88.1,1.829,148.5,0,0,94.7
04/01/2018 02:45,20.8,88.4,1.568,129.3,0,0,94.7
04/01/2018 03:00,20.65,88.4,1.516,135.5,0,0,94.7
04/01/2018 03:15,20.57,87.8,1.939,127,0,0,94.7
04/01/2018 03:30,20.45,89.6,1.545,153,0,0,94.7
04/01/2018 03:45,20.2,91.4,1.509,162.1,0,0,94.7
04/01/2018 04:00,19.91,92.2,1.457,167.5,0,0,94.7
04/01/2018 04:15,19.69,92.4,1.193,158.1,0,0,94.7
04/01/2018 04:30,19.56,92.5,0.352,36.39,0,0,94.7
04/01/2018 04:45,19.53,89.1,0.469,98,0,0,94.7
04/01/2018 05:00,19.8,85.6,1.762,114,0,0,94.7
04/01/2018 05:15,19.89,86.2,1.784,133.1,0,0,94.8
04/01/2018 05:30,19.82,87.4,1.449,137.5,1.797,0,94.8
04/01/2018 05:45,19.56,89.4,1.164,164.4,12.43,0,94.8
04/01/2018 06:00,19.59,88.5,0.344,108.8,40.29,0,94.8
04/01/2018 06:15,20.16,87.2,0.112,97.7,75.04,0,94.8
04/01/2018 06:30,20.43,86.3,0.454,168.3,103.4,0,94.8
04/01/2018 06:45,20.68,83.4,0.779,146.6,159.1,0,94.9
04/01/2018 07:00,21.08,80.5,1.195,147.8,222,0,94.9
04/01/2018 07:15,21.86,75.45,1.637,127.7,296.7,0,94.9
04/01/2018 07:30,22.26,72.55,2.074,126.3,368.1,0,94.9
04/01/2018 07:45,22.71,72.68,1.744,130.5,329.4,0,94.9
04/01/2018 08:00,23.21,66.76,1.509,112.6,456.2,0,94.9
04/01/2018 08:15,23.82,65.61,1.479,92.2,501.5,0,94.9
04/01/2018 08:30,23.91,60.85,2.276,88.3,600.1,0,94.9
04/01/2018 08:45,24.27,61.73,2.323,97,653.8,0,94.9
04/01/2018 09:00,24.73,62.34,2.278,89.9,715,0,95
04/01/2018 09:15,25.02,58.19,2.772,99.7,777.8,0,95
04/01/2018 09:30,25.66,55.47,2.354,91.1,825,0,95
04/01/2018 09:45,25.83,54.49,2.209,77.34,860,0,95
04/01/2018 10:00,26.42,53.03,1.896,73.19,905,0,95
04/01/2018 10:15,26.82,53.54,1.994,94.6,938,0,95
04/01/2018 10:30,27.48,50.27,1.945,84,975,0,95
04/01/2018 10:45,27.65,46.87,1.711,60.69,1004,0,94.9
04/01/2018 11:00,27.74,49.42,2.071,88.8,1038,0,94.9
04/01/2018 11:15,28.55,40.55,1.781,79.72,1059,0,94.9
04/01/2018 11:30,28.73,38.44,2.68,99.1,1090,0,94.9
04/01/2018 11:45,29.15,40.68,2.256,94.5,1101,0,94.9
04/01/2018 12:00,29.36,34.36,2.452,87,1111,0,94.9
04/01/2018 12:15,29.41,34.12,2.362,99.9,1116,0,94.9
04/01/2018 12:30,29.41,34.97,2.519,105.6,1109,0,94.8
04/01/2018 12:45,29.68,37.56,2.604,128.7,1102,0,94.8
04/01/2018 13:00,29.87,35.48,2.544,127.1,1095,0,94.8
04/01/2018 13:15,30.12,38.27,2.042,82.8,1081,0,94.8
04/01/2018 13:30,30.06,42.62,2.536,112.3,1058,0,94.8
04/01/2018 13:45,30.24,42.01,2.35,106.4,1032,0,94.8
04/01/2018 14:00,30.4,37.42,2.37,144.5,1002,0,94.8
04/01/2018 14:15,30.37,35.92,2.271,130.7,978,0,94.7
04/01/2018 14:30,30.58,35.18,2.444,96.8,938,0,94.7
04/01/2018 14:45,30.55,38.51,2.758,114.4,898,0,94.7
04/01/2018 15:00,30.66,34.39,2.47,107.8,851,0,94.7
04/01/2018 15:15,30.71,35.72,2.454,124,798.4,0,94.7
04/01/2018 15:30,30.74,35.18,2.301,102.5,748.2,0,94.7
04/01/2018 15:45,30.88,35.18,2.533,100.5,698.9,0,94.7
04/01/2018 16:00,30.72,35.07,2.472,119.9,638.4,0,94.7
04/01/2018 16:15,30.6,34.6,2.779,104.4,559.4,0,94.7
04/01/2018 16:30,30.59,35.75,2.868,114.9,509.1,0,94.6
04/01/2018 16:45,30.63,35.65,2.307,133.9,464.8,0,94.6
04/01/2018 17:00,30.53,37.45,2.433,115.9,400.6,0,94.6
04/01/2018 17:15,30.46,39.26,1.714,122.6,319.4,0,94.6
04/01/2018 17:30,30.17,38.88,1.796,130.3,246.7,0,94.6
04/01/2018 17:45,29.83,39.9,2.175,140.3,208.8,0,94.6
04/01/2018 18:00,29.55,39.02,2.253,140.4,131.5,0,94.6
04/01/2018 18:15,29.14,39.56,2.253,143.5,74.48,0,94.6
04/01/2018 18:30,28.7,41.7,1.974,141.5,36.94,0,94.7
04/01/2018 18:45,28.27,42.45,1.946,140.8,18.88,0,94.7
04/01/2018 19:00,27.9,46.02,2.869,129.3,5.424,0,94.7
04/01/2018 19:15,27.3,48.67,3.096,128.9,0.437,0,94.7
04/01/2018 19:30,26.85,50.99,3.405,130.3,0,0,94.7
04/01/2018 19:45,26.47,53.23,3.458,125.8,0,0,94.7
04/01/2018 20:00,26.01,56.02,3.497,132.5,0,0,94.7
04/01/2018 20:15,25.56,58.2,3.498,136,0,0,94.8
04/01/2018 20:30,25.18,59.93,3.702,127.3,0,0,94.8
04/01/2018 20:45,24.94,59.11,4.129,118.4,0,0,94.8
04/01/2018 21:00,24.75,60.27,4.355,116.7,0,0,94.8
04/01/2018 21:15,24.36,61.84,4.275,114.1,0,0,94.9
04/01/2018 21:30,23.94,61.56,4.468,114.7,0,0,94.9
04/01/2018 21:45,23.73,63.23,3.975,116.4,0,0,94.9
04/01/2018 22:00,23.37,64.18,3.55,110.7,0,0,94.9
04/01/2018 22:15,23.15,62.93,3.957,110.5,0,0,94.9
04/01/2018 22:30,23.03,63.47,3.751,105.5,0,0,94.9
04/01/2018 22:45,22.66,63.65,3.199,102.6,0,0,94.9
04/01/2018 23:00,22.44,64.97,3.072,97.4,0,0,95
04/01/2018 23:15,22.09,64.57,2.73,95.1,0,0,95
04/01/2018 23:30,21.84,66.47,2.384,92.1,0,0,95
04/01/2018 23:45,21.65,66.58,2.48,89.1,0,0,94.9
05/01/2018 00:00,21.38,67.87,2.051,87.9,0,0,94.9
05/01/2018 00:15,21.01,69.47,1.731,84,0,0,94.9
05/01/2018 00:30,20.91,69,1.934,93.3,0,0,94.9
05/01/2018 00:45,20.84,69.74,1.566,88.6,0,0,94.9
05/01/2018 01:00,20.78,70.73,1.666,84.1,0,0,94.9
05/01/2018 01:15,20.41,74.4,0.945,65.9,0,0,94.9
