Tar_AVG,UR_inst,Vvento_ms_AVG,Dvento_G,Qg_AVG,Chuva_mm,Patm_kPa_AVG,TS
23.8,91.0,0.6,228.0,0.0,0.0,,2008-01-01 00:15:00
23.6,92.6,1.0,186.8,0.0,0.0,,2008-01-01 00:30:00
23.4,93.3,1.7,209.7,0.0,0.0,,2008-01-01 00:45:00
23.2,93.6,1.1,225.4,0.0,0.0,,2008-01-01 01:40:00
22.7,95.3,0.5,296.2,0.0,0.0,,2008-01-01 01:55:00
22.6,96.0,0.2,249.2,0.0,0.0,,2008-01-01 02:10:00
22.6,96.3,0.6,190.6,0.0,0.0,,2008-01-01 02:25:00
22.1,97.7,1.2,275.4,0.0,0.0,,2008-01-01 03:20:00
21.9,98.7,1.5,286.7,0.0,0.0,,2008-01-01 03:35:00
21.9,98.6,0.7,246.1,0.0,0.0,,2008-01-01 03:50:00
22.0,98.2,0.9,234.2,0.0,0.0,,2008-01-01 04:05:00
22.2,97.7,0.8,231.7,0.0,0.0,,2008-01-01 05:00:00
22.2,97.5,1.4,242.2,0.0,0.0,,2008-01-01 05:15:00
22.1,97.4,0.9,241.7,0.0,0.0,,2008-01-01 05:30:00
22.0,97.8,1.4,239.5,0.0,0.0,,2008-01-01 05:45:00
21.9,97.7,1.6,237.2,0.0,0.0,,2008-01-01 06:40:00
21.7,98.1,0.8,285.3,0.0,0.0,,2008-01-01 06:55:00
21.2,100.0,0.4,245.5,0.0,0.0,,2008-01-01 07:10:00
21.4,99.9,0.4,217.8,0.0,0.0,,2008-01-01 07:25:00
21.4,99.7,0.5,117.8,0.0,0.0,,2008-01-01 08:20:00
21.1,100.0,0.2,327.5,0.0,0.0,,2008-01-01 08:35:00
21.0,100.0,0.2,196.7,0.0,0.0,,2008-01-01 08:50:00
21.1,100.0,0.2,222.6,12.91,0.0,,2008-01-01 09:05:00
21.0,100.0,0.3,281.4,31.26,0.0,,2008-01-01 10:00:00
21.1,100.0,0.2,334.0,54.31,0.0,,2008-01-01 10:15:00
21.3,100.0,0.3,324.4,93.9,0.0,,2008-01-01 10:30:00
21.7,100.0,0.5,302.6,139.8,0.0,,2008-01-01 10:45:00
22.2,100.0,0.7,299.9,171.9,0.0,,2008-01-01 11:40:00
22.5,98.7,0.8,312.8,138.8,0.0,,2008-01-01 11:55:00
22.8,97.6,1.0,311.3,213.4,0.0,,2008-01-01 12:10:00
23.3,96.1,1.2,302.5,290.4,0.0,,2008-01-01 12:25:00
23.7,95.0,1.0,334.6,282.5,0.0,,2008-01-01 13:20:00
23.8,95.0,0.7,355.9,320.7,0.0,,2008-01-01 13:35:00
24.7,92.5,0.6,323.8,566.3,0.0,,2008-01-01 13:50:00
25.8,87.9,0.6,186.4,518.2,0.0,,2008-01-01 14:05:00
26.5,85.4,0.8,45.9,572.2,0.0,,2008-01-01 15:00:00
26.6,85.1,0.5,65.7,484.4,0.0,,2008-01-01 15:15:00
27.1,82.5,0.5,74.8,570.6,0.0,,2008-01-01 15:30:00
27.3,83.1,0.6,44.4,499.0,0.0,,2008-01-01 15:45:00
28.5,79.2,0.5,103.5,751.0,0.0,,2008-01-01 16:40:00
29.4,75.4,0.7,33.9,813.0,0.0,,2008-01-01 16:55:00
29.8,73.3,0.8,110.3,790.0,0.0,,2008-01-01 17:10:00
30.1,72.7,1.5,300.5,845.0,0.0,,2008-01-01 17:25:00
30.4,70.9,1.4,277.4,927.0,0.0,,2008-01-01 18:20:00
30.9,70.0,1.4,337.3,966.0,0.0,,2008-01-01 18:35:00
31.1,70.2,1.9,326.4,840.0,0.0,,2008-01-01 18:50:00
31.2,69.5,0.8,302.5,781.0,0.0,,2008-01-01 19:05:00
31.7,67.5,1.9,315.1,976.0,0.0,,2008-01-01 20:00:00
31.5,66.4,1.0,215.4,897.0,0.0,,2008-01-01 20:15:00
32.1,64.4,1.5,320.3,1006.0,0.0,,2008-01-01 20:30:00
32.3,61.8,0.8,177.0,1037.0,0.0,,2008-01-01 20:45:00
32.8,59.5,1.8,330.0,842.0,0.0,,2008-01-01 21:40:00
