Tar_AVG,UR_inst,Vvento_ms_AVG,Dvento_G,Qg_AVG,Chuva_mm,Patm_kPa_AVG,TS
29.5,89.2,1.2,27.6,187.4,0.0,,2014-01-01 20:45:00
29.4,91.0,0.6,17.4,229.6,0.0,,2014-01-01 21:40:00
29.8,90.4,0.5,27.6,249.2,0.0,,2014-01-01 21:55:00
30.2,88.9,0.4,53.8,275.7,0.0,,2014-01-01 22:10:00
30.7,89.5,0.8,82.5,534.5,0.0,,2014-01-01 22:25:00
31.5,87.8,0.7,72.7,751.0,0.0,,2014-01-01 23:20:00
32.4,82.5,2.4,325.6,478.1,0.0,,2014-01-01 23:35:00
29.5,88.8,4.2,258.4,528.1,0.0,,2014-01-01 23:50:00
30.3,84.0,3.9,254.6,1014.0,0.0,,2014-01-02 00:05:00
30.3,82.0,3.0,250.2,751.0,0.0,,2014-01-02 01:00:00
30.9,79.6,2.8,249.0,786.0,0.0,,2014-01-02 01:15:00
31.5,78.8,2.9,255.3,604.2,0.0,,2014-01-02 01:30:00
30.8,79.4,3.0,254.4,362.0,0.0,,2014-01-02 01:45:00
30.4,82.2,2.5,260.6,351.3,0.0,,2014-01-02 02:40:00
30.2,84.4,2.8,288.3,250.5,0.0,,2014-01-02 02:55:00
29.7,87.8,2.2,297.6,235.4,0.0,,2014-01-02 03:10:00
29.2,88.5,2.4,324.5,137.8,0.0,,2014-01-02 03:25:00
28.1,90.2,2.1,339.3,130.7,0.0,,2014-01-02 04:20:00
27.8,93.7,1.2,312.0,126.7,0.0,,2014-01-02 04:35:00
27.6,93.3,1.6,355.8,101.4,0.0,,2014-01-02 04:50:00
27.3,94.1,0.7,20.3,47.52,0.0,,2014-01-02 05:05:00
26.9,97.0,0.5,67.6,19.6,0.0,,2014-01-02 06:00:00
26.2,99.6,1.6,25.6,5.5,0.0,,2014-01-02 06:15:00
23.5,100.0,6.1,257.1,0.0,0.0,,2014-01-02 06:30:00
22.4,100.0,3.0,247.4,0.0,6.8,,2014-01-02 06:45:00
22.3,100.0,1.5,234.0,0.0,0.6,,2014-01-02 07:40:00
22.4,100.0,1.1,192.1,0.0,0.4,,2014-01-02 07:55:00
22.6,100.0,0.2,80.5,0.0,0.1,,2014-01-02 08:10:00
22.7,100.0,0.2,77.7,0.0,0.3,,2014-01-02 08:25:00
22.8,100.0,0.6,105.1,0.0,0.2,,2014-01-02 09:20:00
22.8,100.0,0.5,100.7,0.0,0.4,,2014-01-02 09:35:00
22.9,100.0,0.2,113.1,0.0,0.4,,2014-01-02 09:50:00
22.9,100.0,0.2,97.5,0.0,0.3,,2014-01-02 10:05:00
22.9,100.0,0.2,96.9,0.0,0.2,,2014-01-02 11:00:00
23.0,100.0,0.2,99.4,0.0,0.2,,2014-01-02 11:15:00
23.1,100.0,0.2,67.1,0.0,0.2,,2014-01-02 11:30:00
23.3,100.0,0.2,60.2,0.0,0.1,,2014-01-02 11:45:00
23.2,100.0,0.2,86.4,0.0,0.1,,2014-01-02 12:40:00
23.3,100.0,0.2,89.0,0.0,0.1,,2014-01-02 12:55:00
23.4,100.0,0.2,97.0,0.0,0.1,,2014-01-02 13:10:00
23.5,100.0,0.2,105.8,0.0,0.0,,2014-01-02 13:25:00
23.5,100.0,0.2,99.8,0.0,0.0,,2014-01-02 14:20:00
23.5,100.0,0.2,91.7,0.0,0.0,,2014-01-02 14:35:00
23.5,100.0,0.2,91.6,0.0,0.0,,2014-01-02 14:50:00
23.5,100.0,0.2,104.3,0.0,0.0,,2014-01-02 15:05:00
23.4,100.0,0.2,103.6,0.0,0.1,,2014-01-02 00:00:00
23.4,100.0,0.2,106.3,0.0,0.0,,2014-01-02 00:15:00
23.4,100.0,0.2,63.7,0.0,0.0,,2014-01-02 00:30:00
23.3,100.0,0.2,16.3,0.0,0.0,,2014-01-02 00:45:00
23.3,100.0,0.2,26.3,0.0,0.0,,2014-01-02 01:40:00
23.3,100.0,0.2,26.3,0.0,0.0,,2014-01-02 01:55:00
23.4,100.0,0.2,0.9,0.0,0.0,,2014-01-02 02:10:00
23.6,100.0,0.2,253.1,0.0,0.0,,2014-01-02 02:25:00
23.7,100.0,0.2,277.7,0.0,0.0,,2014-01-02 03:20:00
23.8,100.0,0.7,270.9,0.0,0.0,,2014-01-02 03:35:00
23.9,100.0,0.8,264.6,0.0,0.1,,2014-01-02 03:50:00
23.9,100.0,0.3,239.6,0.0,0.0,,2014-01-02 04:05:00
23.9,100.0,0.4,206.6,0.0,0.0,,2014-01-02 05:00:00
23.9,100.0,0.2,176.5,0.0,0.1,,2014-01-02 05:15:00
23.8,100.0,0.2,196.8,0.0,0.0,,2014-01-02 05:30:00
23.7,100.0,0.2,316.5,0.0,0.0,,2014-01-02 05:45:00
23.6,100.0,0.2,280.3,0.0,0.0,,2014-01-02 06:40:00
23.4,100.0,0.2,262.5,0.0,0.0,,2014-01-02 06:55:00
23.4,100.0,0.2,240.2,0.0,0.0,,2014-01-02 07:10:00
23.2,100.0,0.2,274.2,0.0,0.0,,2014-01-02 07:25:00
23.3,100.0,0.2,309.1,0.0,0.0,,2014-01-02 08:20:00
23.4,100.0,0.2,0.5,0.0,0.0,,2014-01-02 08:35:00
23.2,100.0,0.2,4.9,0.0,0.0,,2014-01-02 08:50:00
23.1,100.0,0.2,88.4,9.2,0.0,,2014-01-02 09:05:00
23.1,100.0,0.2,111.0,29.15,0.0,,2014-01-02 10:00:00
23.1,100.0,0.2,96.9,54.87,0.0,,2014-01-02 10:15:00
23.4,100.0,0.2,66.8,91.4,0.0,,2014-01-02 10:30:00
23.7,100.0,0.2,48.2,125.3,0.0,,2014-01-02 10:45:00
23.9,100.0,0.2,69.6,165.2,0.0,,2014-01-02 11:40:00
24.3,100.0,0.3,62.8,211.0,0.0,,2014-01-02 11:55:00
24.9,100.0,0.3,67.8,303.4,0.0,,2014-01-02 12:10:00
25.7,100.0,0.6,52.8,423.0,0.0,,2014-01-02 12:25:00
26.4,100.0,0.6,54.9,497.1,0.0,,2014-01-02 13:20:00
27.5,100.0,0.8,25.5,603.9,0.0,,2014-01-02 13:35:00
28.1,98.5,0.6,36.2,501.1,0.0,,2014-01-02 13:50:00
28.2,97.7,1.0,27.7,519.2,0.0,,2014-01-02 14:05:00
28.7,97.2,0.6,356.9,774.0,0.0,,2014-01-02 15:00:00
30.0,94.7,0.5,53.5,907.0,0.0,,2014-01-02 15:15:00
31.0,92.6,1.1,26.1,960.0,0.0,,2014-01-02 15:30:00
31.5,91.5,1.2,41.7,1015.0,0.0,,2014-01-02 15:45:00
32.0,89.7,1.4,20.5,1047.0,0.0,,2014-01-02 16:40:00
32.1,87.3,1.0,15.3,786.0,0.0,,2014-01-02 16:55:00
32.5,86.4,1.5,359.3,1029.0,0.0,,2014-01-02 17:10:00
32.9,80.4,1.9,359.3,760.0,0.0,,2014-01-02 17:25:00
32.7,79.9,0.8,10.4,563.1,0.0,,2014-01-02 18:20:00
32.6,82.5,1.0,13.4,570.7,0.0,,2014-01-02 18:35:00
32.5,83.5,1.6,18.2,620.0,0.0,,2014-01-02 18:50:00
32.4,82.1,1.5,4.4,812.0,0.0,,2014-01-02 19:05:00
33.0,81.9,1.6,10.3,955.0,0.0,,2014-01-02 20:00:00
33.6,82.7,1.6,2.0,1093.0,0.0,,2014-01-02 20:15:00
34.4,80.3,1.8,350.0,1139.0,0.0,,2014-01-02 20:30:00
34.4,78.2,1.9,14.8,1166.0,0.0,,2014-01-02 20:45:00
34.8,77.5,2.4,357.1,1153.0,0.0,,2014-01-02 21:40:00
35.0,76.6,1.8,351.0,918.0,0.0,,2014-01-02 21:55:00
35.4,76.3,2.2,317.7,1085.0,0.0,,2014-01-02 22:10:00
34.8,76.6,2.0,347.5,548.7,0.0,,2014-01-02 22:25:00
33.4,78.7,1.3,340.6,113.4,0.0,,2014-01-02 23:20:00
29.1,94.4,0.4,108.2,101.1,0.1,,2014-01-02 23:35:00
28.0,100.0,1.4,192.3,145.5,1.2,,2014-01-02 23:50:00
28.8,98.7,2.3,175.9,181.8,0.0,,2014-01-03 00:05:00
29.7,96.7,1.1,174.4,153.3,0.0,,2014-01-03 01:00:00
30.3,95.8,0.8,196.4,126.6,0.0,,2014-01-03 01:15:00
29.6,95.2,1.6,194.0,128.5,0.0,,2014-01-03 01:30:00
29.8,91.8,2.1,189.1,153.1,0.0,,2014-01-03 01:45:00
29.4,92.8,2.1,188.2,143.5,0.0,,2014-01-03 02:40:00
29.7,92.1,1.6,178.5,134.3,0.0,,2014-01-03 02:55:00
30.3,91.2,1.2,174.6,131.8,0.0,,2014-01-03 03:10:00
30.7,91.8,0.9,156.0,120.0,0.0,,2014-01-03 03:25:00
31.2,89.9,0.4,153.1,101.5,0.0,,2014-01-03 04:20:00
31.2,91.6,0.2,86.3,88.6,0.0,,2014-01-03 04:35:00
31.2,92.0,0.2,167.4,73.8,0.0,,2014-01-03 04:50:00
31.3,93.1,0.2,177.8,73.6,0.0,,2014-01-03 05:05:00
31.6,89.6,0.2,72.6,134.4,0.0,,2014-01-03 06:00:00
32.2,85.2,0.2,84.3,101.5,0.0,,2014-01-03 06:15:00
32.1,86.8,0.2,99.3,63.99,0.0,,2014-01-03 06:30:00
31.3,90.4,0.3,87.0,23.51,0.0,,2014-01-03 06:45:00
30.9,92.4,0.3,101.4,4.6,0.0,,2014-01-03 07:40:00
30.4,88.8,0.2,109.0,0.0,0.0,,2014-01-03 07:55:00
30.5,85.4,0.2,198.2,0.0,0.0,,2014-01-03 08:10:00
30.3,89.1,0.2,59.9,0.0,0.0,,2014-01-03 08:25:00
30.0,92.6,0.2,63.1,0.0,0.0,,2014-01-03 09:20:00
29.3,97.7,0.2,94.0,0.0,0.0,,2014-01-03 09:35:00
28.8,97.7,0.2,90.8,0.0,0.0,,2014-01-03 09:50:00
29.1,94.8,0.2,165.1,0.0,0.0,,2014-01-03 10:05:00
29.2,90.4,0.2,17.7,0.0,0.0,,2014-01-03 11:00:00
29.3,88.1,0.2,49.6,0.0,0.0,,2014-01-03 11:15:00
29.2,88.5,0.2,71.9,0.0,0.0,,2014-01-03 11:30:00
28.6,95.5,0.2,79.6,0.0,0.0,,2014-01-03 11:45:00
28.5,95.8,0.2,77.3,0.0,0.0,,2014-01-03 12:40:00
27.7,99.5,0.2,88.8,0.0,0.0,,2014-01-03 12:55:00
27.1,99.9,0.2,94.1,0.0,0.0,,2014-01-03 13:10:00
27.2,96.0,0.2,95.8,0.0,0.0,,2014-01-03 13:25:00
27.9,90.6,0.2,95.8,0.0,0.0,,2014-01-03 14:20:00
27.5,93.6,0.2,87.8,0.0,0.0,,2014-01-03 14:35:00
26.3,100.0,0.2,99.9,0.0,0.0,,2014-01-03 14:50:00
26.6,97.5,0.2,99.5,0.0,0.0,,2014-01-03 15:05:00
26.4,98.2,0.2,87.6,0.0,0.0,,2014-01-03 00:00:00
26.5,96.2,0.2,90.0,0.0,0.0,,2014-01-03 00:15:00
26.3,97.5,0.2,81.1,0.0,0.0,,2014-01-03 00:30:00
25.6,100.0,0.2,90.6,0.0,0.0,,2014-01-03 00:45:00
25.1,100.0,0.2,78.7,0.0,0.0,,2014-01-03 01:40:00
24.9,100.0,0.2,93.7,0.0,0.0,,2014-01-03 01:55:00
25.1,100.0,0.2,94.7,0.0,0.0,,2014-01-03 02:10:00
25.0,100.0,0.2,84.8,0.0,0.0,,2014-01-03 02:25:00
24.3,100.0,0.2,82.8,0.0,0.0,,2014-01-03 03:20:00
24.1,100.0,0.2,97.3,0.0,0.0,,2014-01-03 03:35:00
24.0,100.0,0.2,94.8,0.0,0.0,,2014-01-03 03:50:00
23.9,100.0,0.2,85.4,0.0,0.0,,2014-01-03 04:05:00
23.9,100.0,0.2,102.8,0.0,0.0,,2014-01-03 05:00:00
23.9,100.0,0.2,87.2,0.0,0.0,,2014-01-03 05:15:00
23.7,100.0,0.2,87.1,0.0,0.0,,2014-01-03 05:30:00
23.6,100.0,0.2,91.8,0.0,0.0,,2014-01-03 05:45:00
23.5,100.0,0.2,78.7,0.0,0.0,,2014-01-03 06:40:00
23.4,100.0,0.2,76.9,0.0,0.0,,2014-01-03 06:55:00
23.5,100.0,0.2,85.8,0.0,0.0,,2014-01-03 07:10:00
23.5,100.0,0.2,81.9,0.0,0.0,,2014-01-03 07:25:00
23.3,100.0,0.2,85.9,0.0,0.0,,2014-01-03 08:20:00
23.2,100.0,0.2,77.5,0.0,0.0,,2014-01-03 08:35:00
23.3,100.0,0.2,83.3,0.0,0.0,,2014-01-03 08:50:00
23.5,100.0,0.2,85.5,10.8,0.0,,2014-01-03 09:05:00
23.4,100.0,0.3,84.0,29.6,0.0,,2014-01-03 10:00:00
23.4,100.0,1.2,89.2,69.41,0.0,,2014-01-03 10:15:00
23.9,100.0,0.6,87.7,127.2,0.0,,2014-01-03 10:30:00
24.6,100.0,0.8,85.4,172.6,0.0,,2014-01-03 10:45:00
25.6,100.0,1.0,81.5,260.4,0.0,,2014-01-03 11:40:00
26.4,100.0,1.2,90.1,319.3,0.0,,2014-01-03 11:55:00
27.4,100.0,1.1,85.4,348.5,0.0,,2014-01-03 12:10:00
28.2,99.0,1.2,83.2,425.9,0.0,,2014-01-03 12:25:00
28.7,98.1,0.9,84.5,478.4,0.0,,2014-01-03 13:20:00
29.7,96.4,0.5,64.7,548.2,0.0,,2014-01-03 13:35:00
30.7,95.4,0.8,74.2,555.0,0.0,,2014-01-03 13:50:00
31.5,93.0,0.5,140.0,610.8,0.0,,2014-01-03 14:05:00
32.8,88.3,0.3,22.8,702.0,0.0,,2014-01-03 15:00:00
33.7,85.0,0.8,333.9,747.0,0.0,,2014-01-03 15:15:00
34.0,82.8,0.6,320.4,788.0,0.0,,2014-01-03 15:30:00
34.6,80.8,0.8,310.1,814.0,0.0,,2014-01-03 15:45:00
34.8,80.7,1.1,294.2,837.0,0.0,,2014-01-03 16:40:00
35.0,79.7,1.2,319.8,847.0,0.0,,2014-01-03 16:55:00
35.6,78.6,0.9,315.0,812.0,0.0,,2014-01-03 17:10:00
36.2,76.4,1.5,311.5,886.0,0.0,,2014-01-03 17:25:00
36.3,75.8,2.1,272.0,915.0,0.0,,2014-01-03 18:20:00
36.9,73.7,1.0,329.6,963.0,0.0,,2014-01-03 18:35:00
37.4,71.3,1.1,279.6,786.0,0.0,,2014-01-03 18:50:00
35.6,74.0,0.8,343.2,134.0,0.0,,2014-01-03 19:05:00
35.0,74.2,1.3,345.0,289.5,0.0,,2014-01-03 20:00:00
34.3,71.4,0.8,294.8,350.5,0.0,,2014-01-03 20:15:00
36.0,72.0,0.3,246.2,925.0,0.0,,2014-01-03 20:30:00
36.2,71.4,0.9,103.4,137.3,0.0,,2014-01-03 20:45:00
34.1,76.4,0.9,105.7,97.3,0.0,,2014-01-03 21:40:00
30.8,85.4,1.5,108.9,69.64,0.0,,2014-01-03 21:55:00
27.8,96.2,1.4,98.2,52.9,0.0,,2014-01-03 22:10:00
26.8,100.0,0.7,113.4,104.1,0.2,,2014-01-03 22:25:00
27.1,100.0,1.8,108.8,192.6,0.7,,2014-01-03 23:20:00
27.6,99.1,2.2,113.5,181.9,0.0,,2014-01-03 23:35:00
28.1,97.7,1.2,95.4,538.3,0.1,,2014-01-03 23:50:00
30.7,96.6,0.8,63.1,893.0,0.1,,2014-01-04 00:05:00
31.5,96.3,1.5,85.5,832.0,0.0,,2014-01-04 01:00:00
33.1,84.6,1.4,86.7,795.0,0.0,,2014-01-04 01:15:00
34.4,79.4,1.0,106.2,693.2,0.0,,2014-01-04 01:30:00
36.3,74.7,0.5,78.7,721.0,0.0,,2014-01-04 01:45:00
37.4,74.3,0.5,43.9,658.6,0.0,,2014-01-04 02:40:00
38.2,68.1,0.5,49.5,606.3,0.0,,2014-01-04 02:55:00
38.4,66.0,0.5,67.0,505.7,0.0,,2014-01-04 03:10:00
38.5,67.2,0.4,47.2,480.9,0.0,,2014-01-04 03:25:00
39.1,63.0,0.9,238.7,433.8,0.0,,2014-01-04 04:20:00
38.4,62.0,1.9,246.5,377.9,0.0,,2014-01-04 04:35:00
37.8,61.3,1.6,236.1,363.5,0.0,,2014-01-04 04:50:00
37.4,64.4,0.8,244.3,170.9,0.0,,2014-01-04 05:05:00
36.6,66.7,0.6,252.8,78.5,0.0,,2014-01-04 06:00:00
34.4,74.5,1.5,70.8,117.0,0.0,,2014-01-04 06:15:00
31.2,86.4,2.9,103.5,73.8,0.0,,2014-01-04 06:30:00
29.0,85.4,4.8,125.1,21.05,0.0,,2014-01-04 06:45:00
29.2,84.6,3.4,175.4,4.49,0.0,,2014-01-04 07:40:00
29.5,87.7,2.9,188.0,0.0,0.0,,2014-01-04 07:55:00
29.4,89.2,2.3,202.5,0.0,0.0,,2014-01-04 08:10:00
29.1,90.4,2.0,201.1,0.0,0.0,,2014-01-04 08:25:00
29.2,89.6,1.6,194.4,0.0,0.0,,2014-01-04 09:20:00
29.1,90.5,1.1,198.0,0.0,0.0,,2014-01-04 09:35:00
28.8,92.7,0.2,204.6,0.0,0.0,,2014-01-04 09:50:00
28.4,94.7,0.6,201.1,0.0,0.0,,2014-01-04 10:05:00
28.1,95.6,0.4,183.1,0.0,0.0,,2014-01-04 11:00:00
27.9,95.9,0.2,135.7,0.0,0.0,,2014-01-04 11:15:00
27.6,96.7,0.2,177.3,0.0,0.0,,2014-01-04 11:30:00
27.5,96.5,0.4,197.3,0.0,0.0,,2014-01-04 11:45:00
27.4,96.8,0.2,194.7,0.0,0.0,,2014-01-04 12:40:00
27.2,97.6,0.2,121.3,0.0,0.0,,2014-01-04 12:55:00
27.2,97.4,0.2,163.6,0.0,0.0,,2014-01-04 13:10:00
27.0,98.0,0.2,120.5,0.0,0.0,,2014-01-04 13:25:00
26.6,99.5,0.2,218.1,0.0,0.0,,2014-01-04 14:20:00
26.8,98.3,0.2,126.9,0.0,0.0,,2014-01-04 14:35:00
26.8,98.4,0.2,155.5,0.0,0.0,,2014-01-04 14:50:00
26.5,100.0,0.2,81.5,0.0,0.0,,2014-01-04 15:05:00
25.9,100.0,0.2,85.6,0.0,0.0,,2014-01-04 00:00:00
25.8,100.0,0.2,93.7,0.0,0.0,,2014-01-04 00:15:00
25.7,100.0,0.2,59.4,0.0,0.0,,2014-01-04 00:30:00
25.6,100.0,0.2,61.0,0.0,0.0,,2014-01-04 00:45:00
25.4,100.0,0.2,48.4,0.0,0.0,,2014-01-04 01:40:00
25.2,100.0,0.2,345.0,0.0,0.0,,2014-01-04 01:55:00
25.5,100.0,0.2,71.9,0.0,0.0,,2014-01-04 02:10:00
25.5,100.0,0.2,161.1,0.0,0.0,,2014-01-04 02:25:00
25.5,100.0,0.2,221.6,0.0,0.0,,2014-01-04 03:20:00
25.4,100.0,0.2,258.8,0.0,0.0,,2014-01-04 03:35:00
25.2,100.0,0.2,289.7,0.0,0.0,,2014-01-04 03:50:00
24.9,100.0,0.4,257.2,0.0,0.0,,2014-01-04 04:05:00
25.3,100.0,1.6,262.5,0.0,0.0,,2014-01-04 05:00:00
25.5,100.0,0.4,247.5,0.0,0.0,,2014-01-04 05:15:00
25.4,100.0,0.2,260.4,0.0,0.0,,2014-01-04 05:30:00
25.4,100.0,0.2,211.5,0.0,0.0,,2014-01-04 05:45:00
25.4,100.0,0.2,191.8,0.0,0.0,,2014-01-04 06:40:00
25.3,100.0,0.2,250.8,0.0,0.0,,2014-01-04 06:55:00
25.1,100.0,0.2,221.6,0.0,0.0,,2014-01-04 07:10:00
25.0,100.0,0.2,248.3,0.0,0.0,,2014-01-04 07:25:00
24.8,100.0,0.2,280.3,0.0,0.0,,2014-01-04 08:20:00
24.8,100.0,0.2,13.0,0.0,0.0,,2014-01-04 08:35:00
25.2,100.0,0.2,48.8,3.11,0.0,,2014-01-04 08:50:00
25.0,100.0,0.2,66.7,13.27,0.0,,2014-01-04 09:05:00
24.6,100.0,0.4,238.5,33.74,0.0,,2014-01-04 10:00:00
25.2,100.0,0.2,183.4,83.0,0.0,,2014-01-04 10:15:00
26.1,100.0,0.2,257.7,145.2,0.0,,2014-01-04 10:30:00
26.9,100.0,0.4,88.9,188.1,0.0,,2014-01-04 10:45:00
27.2,99.9,0.7,72.2,252.5,0.0,,2014-01-04 11:40:00
27.8,98.9,0.7,68.1,323.9,0.0,,2014-01-04 11:55:00
28.5,97.1,0.8,69.8,386.9,0.0,,2014-01-04 12:10:00
29.2,95.4,0.5,77.2,445.2,0.0,,2014-01-04 12:25:00
30.0,92.3,0.5,56.2,503.8,0.0,,2014-01-04 13:20:00
30.7,90.3,0.5,34.5,550.5,0.0,,2014-01-04 13:35:00
31.1,88.7,0.6,40.3,522.7,0.0,,2014-01-04 13:50:00
31.1,89.0,0.8,50.2,567.7,0.0,,2014-01-04 14:05:00
31.4,87.8,1.1,81.1,586.7,0.0,,2014-01-04 15:00:00
32.0,86.2,1.1,92.8,698.4,0.0,,2014-01-04 15:15:00
32.7,85.3,1.2,77.6,788.0,0.0,,2014-01-04 15:30:00
33.0,84.7,1.0,71.3,820.0,0.0,,2014-01-04 15:45:00
34.2,81.0,1.3,115.7,841.0,0.0,,2014-01-04 16:40:00
34.1,79.7,1.6,162.6,898.0,0.0,,2014-01-04 16:55:00
34.4,78.8,1.2,121.1,935.0,0.0,,2014-01-04 17:10:00
34.9,77.7,1.3,148.7,956.0,0.0,,2014-01-04 17:25:00
35.0,75.7,1.8,130.8,976.0,0.0,,2014-01-04 18:20:00
35.4,74.4,1.7,165.1,1029.0,0.0,,2014-01-04 18:35:00
35.8,72.1,1.5,184.4,1078.0,0.0,,2014-01-04 18:50:00
36.1,73.2,1.6,165.6,980.0,0.0,,2014-01-04 19:05:00
35.9,73.8,2.0,174.5,978.0,0.0,,2014-01-04 20:00:00
36.1,71.6,1.6,189.2,1096.0,0.0,,2014-01-04 20:15:00
36.5,69.7,1.9,148.6,1117.0,0.0,,2014-01-04 20:30:00
36.6,68.2,1.2,129.8,1057.0,0.0,,2014-01-04 20:45:00
36.7,65.6,1.1,261.8,825.0,0.0,,2014-01-04 21:40:00
37.4,64.5,1.7,154.3,1114.0,0.0,,2014-01-04 21:55:00
37.5,61.0,1.6,172.1,923.0,0.0,,2014-01-04 22:10:00
37.3,59.4,1.8,134.7,1116.0,0.0,,2014-01-04 22:25:00
37.9,59.3,1.8,154.8,984.0,0.0,,2014-01-04 23:20:00
37.6,60.0,1.9,180.6,580.8,0.0,,2014-01-04 23:35:00
36.8,59.2,1.7,191.9,395.9,0.0,,2014-01-04 23:50:00
37.4,57.6,1.9,218.0,725.0,0.0,,2014-01-05 00:05:00
37.1,59.0,2.2,183.6,412.8,0.0,,2014-01-05 01:00:00
36.2,66.3,4.5,163.9,435.4,0.0,,2014-01-05 01:15:00
33.6,75.5,5.3,143.4,238.7,0.0,,2014-01-05 01:30:00
32.9,75.8,4.5,160.2,205.4,0.0,,2014-01-05 01:45:00
33.0,75.8,4.8,162.8,206.9,0.0,,2014-01-05 02:40:00
32.7,77.2,4.2,158.6,236.5,0.0,,2014-01-05 02:55:00
32.3,77.7,5.3,145.3,250.8,0.0,,2014-01-05 03:10:00
31.8,80.6,4.5,143.0,254.3,0.0,,2014-01-05 03:25:00
31.5,82.1,4.6,145.6,216.9,0.0,,2014-01-05 04:20:00
31.1,82.8,4.9,147.0,168.8,0.0,,2014-01-05 04:35:00
30.8,84.1,4.0,149.0,102.6,0.0,,2014-01-05 04:50:00
30.4,85.2,4.2,154.2,63.91,0.0,,2014-01-05 05:05:00
30.1,86.0,4.2,159.0,46.73,0.0,,2014-01-05 06:00:00
29.2,87.4,2.7,242.9,9.66,0.0,,2014-01-05 06:15:00
25.8,95.6,5.4,284.1,0.0,0.0,,2014-01-05 06:30:00
24.8,97.1,1.9,297.4,0.0,0.0,,2014-01-05 06:45:00
