Tar_AVG,UR_inst,Vvento_ms_AVG,Dvento_G,Qg_AVG,Chuva_mm,Patm_kPa_AVG,TS
25.7,84.7,1.9,95.4,413.1,0.0,,1999-01-01 20:00:00
26.0,84.8,1.8,133.6,576.3,0.0,,1999-01-01 20:15:00
26.9,82.5,1.8,78.6,874.0,0.0,,1999-01-01 20:30:00
27.5,80.3,1.8,74.0,903.0,0.0,,1999-01-01 20:45:00
27.5,78.5,1.9,100.9,995.0,0.0,,1999-01-01 21:40:00
28.0,76.7,1.8,154.2,849.0,0.0,,1999-01-01 21:55:00
27.5,76.4,1.6,150.2,426.7,0.0,,1999-01-01 22:10:00
26.7,79.5,1.9,67.0,251.2,0.0,,1999-01-01 22:25:00
26.4,81.7,2.1,57.1,310.1,0.0,,1999-01-01 23:20:00
25.6,87.8,1.7,246.3,178.2,0.0,,1999-01-01 23:35:00
24.7,95.4,1.5,311.1,165.8,0.0,,1999-01-01 23:50:00
24.6,95.7,0.6,292.3,196.7,0.0,,1999-01-02 00:05:00
24.7,91.9,1.6,278.6,253.4,0.0,,1999-01-02 01:00:00
24.6,93.6,1.6,267.4,234.8,0.2,,1999-01-02 01:15:00
24.2,96.6,1.6,258.4,150.6,0.0,,1999-01-02 01:30:00
24.0,97.1,1.2,243.2,219.2,0.0,,1999-01-02 01:45:00
24.4,94.4,1.0,232.9,202.7,0.0,,1999-01-02 02:40:00
24.3,93.3,0.7,248.0,164.8,0.0,,1999-01-02 02:55:00
24.1,94.1,0.4,242.5,179.8,0.0,,1999-01-02 03:10:00
24.3,94.0,0.1,262.3,172.3,0.0,,1999-01-02 03:25:00
24.4,93.1,0.0,253.0,123.9,0.0,,1999-01-02 04:20:00
24.4,90.8,0.0,247.3,97.1,0.0,,1999-01-02 04:35:00
24.2,93.8,0.0,279.0,85.0,0.0,,1999-01-02 04:50:00
23.8,93.9,0.2,276.6,56.73,0.0,,1999-01-02 05:05:00
23.4,95.1,1.1,262.0,22.04,0.0,,1999-01-02 06:00:00
23.0,96.5,0.6,270.3,14.0,0.0,,1999-01-02 06:15:00
22.8,98.1,1.4,261.1,20.08,0.0,,1999-01-02 06:30:00
22.6,99.9,0.6,254.0,12.2,0.1,,1999-01-02 06:45:00
22.4,100.0,0.1,239.6,0.0,0.0,,1999-01-02 07:40:00
22.2,100.0,0.0,234.4,0.0,0.0,,1999-01-02 07:55:00
22.2,100.0,0.0,242.2,0.0,0.0,,1999-01-02 08:10:00
22.1,100.0,0.0,254.3,0.0,0.0,,1999-01-02 08:25:00
22.0,100.0,0.0,228.9,0.0,0.0,,1999-01-02 09:20:00
22.2,100.0,0.2,161.5,0.0,0.0,,1999-01-02 09:35:00
22.6,97.0,0.8,139.1,0.0,0.0,,1999-01-02 09:50:00
22.5,96.5,0.4,95.5,0.0,0.0,,1999-01-02 10:05:00
22.1,97.6,0.5,96.4,0.0,0.0,,1999-01-02 11:00:00
22.0,97.4,0.5,117.8,0.0,0.0,,1999-01-02 11:15:00
21.9,97.1,0.2,117.5,0.0,0.0,,1999-01-02 11:30:00
21.9,97.8,0.0,60.3,0.0,0.0,,1999-01-02 11:45:00
21.7,99.1,0.0,192.2,0.0,0.1,,1999-01-02 12:40:00
21.6,99.6,0.0,150.2,0.0,0.3,,1999-01-02 12:55:00
21.4,99.9,0.4,101.4,0.0,0.0,,1999-01-02 13:10:00
21.2,100.0,0.4,89.1,0.0,0.1,,1999-01-02 13:25:00
21.2,100.0,0.0,117.3,0.0,0.0,,1999-01-02 14:20:00
21.1,100.0,0.0,190.7,0.0,0.0,,1999-01-02 14:35:00
21.1,100.0,0.0,175.4,0.0,0.0,,1999-01-02 14:50:00
21.2,100.0,0.0,178.5,0.0,0.0,,1999-01-02 15:05:00
21.1,100.0,0.0,159.5,0.0,0.0,,1999-01-02 00:00:00
21.2,99.9,0.0,149.8,0.0,0.0,,1999-01-02 00:15:00
21.3,99.9,0.0,74.0,0.0,0.0,,1999-01-02 00:30:00
21.2,100.0,0.0,46.6,0.0,0.0,,1999-01-02 00:45:00
21.3,99.9,0.0,93.0,0.0,0.0,,1999-01-02 01:40:00
21.3,100.0,0.0,88.2,0.0,0.0,,1999-01-02 01:55:00
21.1,100.0,0.1,98.9,0.0,0.0,,1999-01-02 02:10:00
21.0,100.0,0.0,64.0,0.0,0.0,,1999-01-02 02:25:00
21.0,100.0,0.0,303.5,0.0,0.0,,1999-01-02 03:20:00
21.0,100.0,0.0,315.7,0.0,0.0,,1999-01-02 03:35:00
20.9,100.0,0.0,134.8,0.0,0.0,,1999-01-02 03:50:00
20.9,100.0,0.0,103.8,0.0,0.0,,1999-01-02 04:05:00
20.9,100.0,0.0,105.3,0.0,0.0,,1999-01-02 05:00:00
20.8,100.0,0.0,104.7,0.0,0.0,,1999-01-02 05:15:00
20.7,100.0,0.0,94.9,0.0,0.0,,1999-01-02 05:30:00
20.7,100.0,0.0,80.1,0.0,0.0,,1999-01-02 05:45:00
20.7,100.0,0.0,92.5,0.0,0.0,,1999-01-02 06:40:00
20.7,100.0,0.0,89.0,0.0,0.0,,1999-01-02 06:55:00
20.6,100.0,0.0,79.5,0.0,0.0,,1999-01-02 07:10:00
20.6,100.0,0.0,86.1,0.0,0.0,,1999-01-02 07:25:00
20.6,100.0,0.0,86.1,0.0,0.0,,1999-01-02 08:20:00
20.6,100.0,0.0,86.1,0.0,0.6,,1999-01-02 08:35:00
20.6,100.0,0.0,87.8,0.0,0.1,,1999-01-02 08:50:00
20.6,100.0,0.0,180.5,4.49,0.0,,1999-01-02 09:05:00
20.6,100.0,0.0,53.0,8.65,0.1,,1999-01-02 10:00:00
20.7,100.0,0.0,47.4,9.91,0.0,,1999-01-02 10:15:00
20.8,100.0,0.0,47.4,14.65,0.1,,1999-01-02 10:30:00
20.9,100.0,0.0,47.4,26.12,0.1,,1999-01-02 10:45:00
21.0,100.0,0.0,44.9,24.54,0.0,,1999-01-02 11:40:00
21.1,100.0,0.0,44.0,40.17,0.2,,1999-01-02 11:55:00
21.1,100.0,0.0,39.5,41.16,0.2,,1999-01-02 12:10:00
21.2,100.0,0.0,49.7,49.43,0.5,,1999-01-02 12:25:00
21.2,100.0,0.0,48.3,77.6,0.3,,1999-01-02 13:20:00
21.4,100.0,0.0,69.9,70.3,0.3,,1999-01-02 13:35:00
21.7,100.0,0.0,116.1,30.76,0.3,,1999-01-02 13:50:00
22.2,100.0,0.1,182.9,151.8,0.0,,1999-01-02 14:05:00
22.5,100.0,0.1,295.6,238.7,0.0,,1999-01-02 15:00:00
22.3,100.0,0.5,287.7,205.9,0.0,,1999-01-02 15:15:00
22.5,99.6,0.1,301.0,252.8,0.0,,1999-01-02 15:30:00
22.6,98.7,0.0,310.8,215.7,0.0,,1999-01-02 15:45:00
22.3,99.9,0.4,303.3,165.3,0.0,,1999-01-02 16:40:00
22.2,99.5,0.7,314.2,218.3,0.1,,1999-01-02 16:55:00
22.1,98.6,0.6,309.1,162.9,0.0,,1999-01-02 17:10:00
21.9,98.9,0.3,302.8,117.2,0.2,,1999-01-02 17:25:00
21.5,100.0,0.2,278.8,101.2,2.9,,1999-01-02 18:20:00
20.9,100.0,0.0,264.1,89.2,1.8,,1999-01-02 18:35:00
21.2,100.0,0.0,23.6,29.27,0.4,,1999-01-02 18:50:00
21.4,100.0,0.0,115.0,322.9,0.1,,1999-01-02 19:05:00
21.9,100.0,0.0,302.6,379.8,0.1,,1999-01-02 20:00:00
22.5,100.0,0.1,299.3,498.4,0.1,,1999-01-02 20:15:00
23.1,99.1,0.1,299.6,684.9,0.1,,1999-01-02 20:30:00
23.3,97.6,0.2,295.6,548.9,0.0,,1999-01-02 20:45:00
24.0,95.7,0.7,270.8,783.0,0.0,,1999-01-02 21:40:00
24.4,94.0,1.2,269.5,678.6,0.0,,1999-01-02 21:55:00
24.7,92.3,0.6,263.7,701.0,0.0,,1999-01-02 22:10:00
24.7,91.2,0.7,252.2,497.2,0.0,,1999-01-02 22:25:00
25.3,90.0,1.0,242.9,650.4,0.0,,1999-01-02 23:20:00
25.5,87.7,1.3,272.4,746.0,0.0,,1999-01-02 23:35:00
26.0,85.8,1.3,276.5,676.2,0.0,,1999-01-02 23:50:00
26.3,83.3,1.6,267.4,660.8,0.0,,1999-01-03 00:05:00
26.7,80.7,1.3,280.3,641.0,0.0,,1999-01-03 01:00:00
27.1,78.9,2.3,252.6,745.0,0.0,,1999-01-03 01:15:00
27.4,77.4,1.4,255.9,561.4,0.0,,1999-01-03 01:30:00
27.1,77.9,1.5,273.7,354.5,0.0,,1999-01-03 01:45:00
27.6,73.4,2.2,270.2,606.4,0.0,,1999-01-03 02:40:00
27.0,77.2,1.4,244.4,259.8,0.0,,1999-01-03 02:55:00
26.2,82.1,1.1,280.6,149.8,0.0,,1999-01-03 03:10:00
25.1,85.8,2.0,285.0,86.0,0.0,,1999-01-03 03:25:00
23.7,90.9,1.6,304.8,48.9,0.0,,1999-01-03 04:20:00
23.4,92.6,0.9,297.2,55.5,0.0,,1999-01-03 04:35:00
23.2,94.8,0.7,323.6,46.99,0.0,,1999-01-03 04:50:00
22.9,97.2,1.1,314.0,58.7,0.2,,1999-01-03 05:05:00
22.6,98.5,0.7,302.8,48.16,0.0,,1999-01-03 06:00:00
22.6,99.2,0.4,290.7,24.79,0.0,,1999-01-03 06:15:00
22.6,100.0,0.6,280.2,18.91,0.1,,1999-01-03 06:30:00
22.6,100.0,0.1,279.9,15.12,0.0,,1999-01-03 06:45:00
22.5,100.0,0.0,282.9,7.9,0.0,,1999-01-03 07:40:00
22.4,100.0,0.0,272.9,0.0,0.0,,1999-01-03 07:55:00
22.5,100.0,0.0,255.5,0.0,0.0,,1999-01-03 08:10:00
22.6,100.0,0.0,272.9,0.0,0.0,,1999-01-03 08:25:00
22.5,100.0,0.0,240.9,0.0,0.0,,1999-01-03 09:20:00
22.5,100.0,0.0,233.9,0.0,0.0,,1999-01-03 09:35:00
22.5,100.0,0.0,220.6,0.0,0.0,,1999-01-03 09:50:00
22.6,100.0,0.0,250.5,0.0,0.0,,1999-01-03 10:05:00
22.5,100.0,0.0,312.7,0.0,0.0,,1999-01-03 11:00:00
22.6,100.0,0.0,265.6,0.0,0.0,,1999-01-03 11:15:00
22.5,100.0,0.0,280.1,0.0,0.0,,1999-01-03 11:30:00
22.4,100.0,0.0,327.9,0.0,0.0,,1999-01-03 11:45:00
22.3,100.0,0.0,326.9,0.0,0.0,,1999-01-03 12:40:00
22.2,100.0,0.0,326.9,0.0,0.0,,1999-01-03 12:55:00
22.2,100.0,0.0,326.9,0.0,0.0,,1999-01-03 13:10:00
22.1,100.0,0.0,309.5,0.0,0.0,,1999-01-03 13:25:00
22.0,100.0,0.0,274.0,0.0,0.0,,1999-01-03 14:20:00
22.1,100.0,0.0,293.0,0.0,0.0,,1999-01-03 14:35:00
22.1,100.0,0.0,293.5,0.0,0.0,,1999-01-03 14:50:00
22.0,100.0,0.0,338.5,0.0,0.0,,1999-01-03 15:05:00
21.8,100.0,0.0,335.6,0.0,0.0,,1999-01-03 00:00:00
21.7,100.0,0.0,230.0,0.0,0.0,,1999-01-03 00:15:00
21.5,100.0,0.0,78.4,0.0,0.0,,1999-01-03 00:30:00
21.4,100.0,0.0,42.2,0.0,0.0,,1999-01-03 00:45:00
21.4,100.0,0.0,43.4,0.0,0.0,,1999-01-03 01:40:00
21.5,100.0,0.0,135.5,0.0,0.0,,1999-01-03 01:55:00
21.5,100.0,0.0,111.1,0.0,0.0,,1999-01-03 02:10:00
21.4,100.0,0.0,33.8,0.0,0.0,,1999-01-03 02:25:00
21.3,100.0,0.0,82.8,0.0,0.0,,1999-01-03 03:20:00
21.4,100.0,0.0,149.9,0.0,0.0,,1999-01-03 03:35:00
21.4,100.0,0.0,102.5,0.0,0.0,,1999-01-03 03:50:00
21.2,100.0,0.0,102.7,0.0,0.0,,1999-01-03 04:05:00
21.1,100.0,0.0,83.1,0.0,0.0,,1999-01-03 05:00:00
20.9,100.0,0.0,77.3,0.0,0.0,,1999-01-03 05:15:00
20.8,100.0,0.0,72.1,0.0,0.1,,1999-01-03 05:30:00
20.9,100.0,0.0,122.3,0.0,0.0,,1999-01-03 05:45:00
20.8,100.0,0.0,104.6,0.0,0.0,,1999-01-03 06:40:00
20.8,100.0,0.0,63.0,0.0,0.0,,1999-01-03 06:55:00
20.8,100.0,0.0,102.4,0.0,0.0,,1999-01-03 07:10:00
20.7,100.0,0.1,104.1,0.0,0.0,,1999-01-03 07:25:00
20.8,100.0,0.3,81.9,0.0,0.0,,1999-01-03 08:20:00
20.8,100.0,0.3,76.3,0.0,0.0,,1999-01-03 08:35:00
20.9,100.0,0.3,90.4,0.0,0.0,,1999-01-03 08:50:00
20.8,100.0,0.7,95.9,7.41,0.0,,1999-01-03 09:05:00
20.7,100.0,0.7,101.8,23.66,0.0,,1999-01-03 10:00:00
20.9,100.0,0.2,136.5,87.5,0.0,,1999-01-03 10:15:00
21.2,100.0,0.2,121.4,139.4,0.0,,1999-01-03 10:30:00
21.4,100.0,0.0,63.1,109.4,0.0,,1999-01-03 10:45:00
21.5,100.0,0.0,61.5,96.6,0.0,,1999-01-03 11:40:00
21.6,100.0,0.0,102.6,155.4,0.0,,1999-01-03 11:55:00
22.0,100.0,0.1,127.5,171.1,0.0,,1999-01-03 12:10:00
22.0,100.0,0.0,113.2,111.1,0.0,,1999-01-03 12:25:00
22.0,100.0,0.0,90.3,50.41,1.3,,1999-01-03 13:20:00
21.9,100.0,0.0,80.2,53.36,7.1,,1999-01-03 13:35:00
21.9,100.0,0.0,66.3,57.58,2.7,,1999-01-03 13:50:00
22.0,100.0,0.0,241.6,64.39,1.0,,1999-01-03 14:05:00
22.2,100.0,0.0,122.7,132.6,0.1,,1999-01-03 15:00:00
22.4,100.0,0.0,194.8,141.0,0.0,,1999-01-03 15:15:00
22.7,100.0,0.0,228.1,121.5,0.0,,1999-01-03 15:30:00
23.0,100.0,0.3,183.0,421.3,0.0,,1999-01-03 15:45:00
23.5,100.0,0.1,189.3,650.3,0.0,,1999-01-03 16:40:00
24.6,100.0,0.6,178.0,924.0,0.0,,1999-01-03 16:55:00
25.8,91.3,0.5,195.8,1011.0,0.0,,1999-01-03 17:10:00
26.5,85.3,0.8,216.6,1038.0,0.0,,1999-01-03 17:25:00
26.8,82.5,0.7,136.6,587.6,0.0,,1999-01-03 18:20:00
27.0,80.6,0.8,171.8,935.0,0.0,,1999-01-03 18:35:00
27.3,78.1,0.6,196.8,887.0,0.0,,1999-01-03 18:50:00
27.6,75.8,1.1,190.2,584.8,0.0,,1999-01-03 19:05:00
28.0,73.8,0.8,127.2,1149.0,0.0,,1999-01-03 20:00:00
28.6,73.7,1.3,177.4,1023.0,0.0,,1999-01-03 20:15:00
28.5,72.9,0.6,127.4,620.1,0.0,,1999-01-03 20:30:00
28.6,71.8,0.9,174.1,467.0,0.0,,1999-01-03 20:45:00
28.2,71.6,0.9,160.4,361.4,0.0,,1999-01-03 21:40:00
28.5,72.6,1.4,144.6,536.6,0.0,,1999-01-03 21:55:00
28.3,71.9,1.4,140.1,381.8,0.0,,1999-01-03 22:10:00
28.7,69.3,1.2,171.8,542.1,0.0,,1999-01-03 22:25:00
28.8,68.7,1.1,160.3,521.6,0.0,,1999-01-03 23:20:00
29.0,68.6,1.4,132.5,617.2,0.0,,1999-01-03 23:35:00
29.7,66.7,1.3,138.3,570.1,0.0,,1999-01-03 23:50:00
30.1,64.9,0.5,191.3,921.0,0.0,,1999-01-04 00:05:00
30.8,64.1,1.6,121.7,1017.0,0.0,,1999-01-04 01:00:00
29.6,66.8,1.1,98.4,244.6,0.0,,1999-01-04 01:15:00
29.1,69.4,0.4,101.1,348.5,0.0,,1999-01-04 01:30:00
29.8,66.1,1.3,155.2,522.8,0.0,,1999-01-04 01:45:00
30.0,64.0,1.1,153.1,462.3,0.0,,1999-01-04 02:40:00
29.8,63.8,1.9,122.8,345.1,0.0,,1999-01-04 02:55:00
29.3,64.7,0.8,97.7,150.7,0.0,,1999-01-04 03:10:00
29.5,64.3,1.0,104.1,196.1,0.0,,1999-01-04 03:25:00
29.5,63.2,0.7,141.8,154.5,0.0,,1999-01-04 04:20:00
29.5,64.4,0.2,148.9,91.0,0.0,,1999-01-04 04:35:00
27.2,82.6,1.2,310.9,72.2,0.0,,1999-01-04 04:50:00
26.1,86.9,1.0,300.5,48.34,0.0,,1999-01-04 05:05:00
25.6,88.8,1.0,301.8,38.05,0.0,,1999-01-04 06:00:00
25.5,91.1,1.1,307.2,28.96,0.0,,1999-01-04 06:15:00
25.4,93.2,1.2,296.8,14.29,0.0,,1999-01-04 06:30:00
25.4,92.3,0.7,308.0,4.82,0.0,,1999-01-04 06:45:00
25.4,92.2,0.7,282.7,0.0,0.0,,1999-01-04 07:40:00
25.1,93.8,0.4,199.2,0.0,0.0,,1999-01-04 07:55:00
25.1,94.6,1.3,105.7,0.0,0.0,,1999-01-04 08:10:00
24.2,91.5,3.2,108.5,0.0,0.0,,1999-01-04 08:25:00
22.7,98.4,4.0,130.8,0.0,0.7,,1999-01-04 09:20:00
22.3,100.0,3.1,162.2,0.0,1.8,,1999-01-04 09:35:00
22.2,100.0,0.5,89.0,0.0,0.4,,1999-01-04 09:50:00
22.1,100.0,0.5,93.6,0.0,2.8,,1999-01-04 10:05:00
22.2,100.0,0.7,87.2,0.0,0.6,,1999-01-04 11:00:00
22.2,100.0,1.5,97.2,0.0,0.3,,1999-01-04 11:15:00
22.2,100.0,1.1,96.1,0.0,0.2,,1999-01-04 11:30:00
22.2,100.0,0.7,87.1,0.0,0.5,,1999-01-04 11:45:00
22.1,100.0,1.2,101.7,0.0,0.4,,1999-01-04 12:40:00
22.0,100.0,1.3,106.4,0.0,0.3,,1999-01-04 12:55:00
22.0,100.0,1.2,115.5,0.0,0.0,,1999-01-04 13:10:00
22.1,100.0,0.9,97.2,0.0,0.0,,1999-01-04 13:25:00
22.0,100.0,1.1,107.3,0.0,0.0,,1999-01-04 14:20:00
22.1,100.0,1.0,121.0,0.0,0.0,,1999-01-04 14:35:00
22.0,98.3,1.1,108.7,0.0,0.0,,1999-01-04 14:50:00
21.7,98.4,1.1,100.0,0.0,0.0,,1999-01-04 15:05:00
21.5,98.2,1.2,104.2,0.0,0.0,,1999-01-04 00:00:00
21.4,98.3,0.9,76.4,0.0,0.0,,1999-01-04 00:15:00
21.2,99.3,0.0,51.5,0.0,0.0,,1999-01-04 00:30:00
21.1,99.0,0.0,54.3,0.0,0.0,,1999-01-04 00:45:00
21.1,99.0,0.0,141.5,0.0,0.0,,1999-01-04 01:40:00
21.1,98.8,0.1,99.0,0.0,0.0,,1999-01-04 01:55:00
21.1,98.9,0.0,73.3,0.0,0.0,,1999-01-04 02:10:00
21.1,99.0,0.0,71.7,0.0,0.0,,1999-01-04 02:25:00
21.2,98.8,0.2,95.4,0.0,0.0,,1999-01-04 03:20:00
21.2,99.0,0.2,114.3,0.0,0.0,,1999-01-04 03:35:00
21.3,97.7,1.4,120.0,0.0,0.0,,1999-01-04 03:50:00
21.2,98.5,0.0,81.6,0.0,0.0,,1999-01-04 04:05:00
21.0,100.0,0.0,152.5,0.0,0.0,,1999-01-04 05:00:00
21.0,100.0,0.0,243.0,0.0,0.0,,1999-01-04 05:15:00
20.9,100.0,0.2,68.1,0.0,0.0,,1999-01-04 05:30:00
20.8,100.0,0.8,92.5,0.0,0.0,,1999-01-04 05:45:00
20.9,99.8,0.5,60.1,0.0,0.0,,1999-01-04 06:40:00
20.9,100.0,0.1,30.1,0.0,0.0,,1999-01-04 06:55:00
20.8,100.0,0.3,53.7,0.0,0.0,,1999-01-04 07:10:00
20.8,100.0,0.8,82.2,0.0,0.0,,1999-01-04 07:25:00
20.7,100.0,0.8,67.0,0.0,0.0,,1999-01-04 08:20:00
20.7,100.0,0.4,50.4,0.0,0.0,,1999-01-04 08:35:00
20.8,100.0,0.0,56.9,0.0,0.0,,1999-01-04 08:50:00
20.9,100.0,0.0,321.7,0.0,0.0,,1999-01-04 09:05:00
21.0,100.0,0.1,295.1,4.51,0.0,,1999-01-04 10:00:00
20.9,100.0,0.8,138.9,4.3,3.1,,1999-01-04 10:15:00
20.6,100.0,1.3,91.8,7.15,0.5,,1999-01-04 10:30:00
20.8,100.0,1.7,93.3,11.92,0.1,,1999-01-04 10:45:00
21.0,100.0,1.2,93.8,63.66,0.0,,1999-01-04 11:40:00
21.3,100.0,0.5,85.9,68.94,0.0,,1999-01-04 11:55:00
21.5,100.0,0.2,71.1,57.34,0.0,,1999-01-04 12:10:00
21.7,100.0,0.2,81.9,107.1,0.0,,1999-01-04 12:25:00
21.8,100.0,0.4,74.7,152.3,0.0,,1999-01-04 13:20:00
22.0,100.0,0.6,70.8,173.7,0.0,,1999-01-04 13:35:00
22.1,100.0,0.6,78.8,136.3,0.0,,1999-01-04 13:50:00
22.2,100.0,0.9,88.9,171.5,0.0,,1999-01-04 14:05:00
22.4,100.0,1.2,90.8,249.0,0.0,,1999-01-04 15:00:00
23.2,100.0,0.9,77.7,348.5,0.0,,1999-01-04 15:15:00
23.6,100.0,0.9,69.3,291.0,0.0,,1999-01-04 15:30:00
23.9,98.9,1.1,50.4,179.1,0.0,,1999-01-04 15:45:00
24.1,97.0,1.4,67.1,171.3,0.0,,1999-01-04 16:40:00
24.5,95.2,1.7,81.9,332.5,0.0,,1999-01-04 16:55:00
24.9,93.5,1.6,116.0,316.0,0.0,,1999-01-04 17:10:00
25.1,92.0,1.4,101.4,452.7,0.0,,1999-01-04 17:25:00
25.5,90.2,1.5,48.4,560.4,0.0,,1999-01-04 18:20:00
25.9,89.7,2.0,97.3,630.2,0.0,,1999-01-04 18:35:00
26.1,88.8,2.2,59.6,588.9,0.0,,1999-01-04 18:50:00
26.1,88.5,2.1,78.5,559.9,0.0,,1999-01-04 19:05:00
26.4,87.3,2.0,43.9,533.9,0.0,,1999-01-04 20:00:00
26.3,87.1,2.0,73.0,468.9,0.0,,1999-01-04 20:15:00
26.1,88.1,1.6,72.1,384.1,0.0,,1999-01-04 20:30:00
26.4,86.9,2.0,78.4,574.5,0.0,,1999-01-04 20:45:00
26.8,84.7,1.9,119.1,571.1,0.0,,1999-01-04 21:40:00
26.6,84.1,1.5,62.9,351.0,0.0,,1999-01-04 21:55:00
26.4,86.6,1.6,48.6,319.7,0.0,,1999-01-04 22:10:00
26.8,84.5,1.9,62.9,431.6,0.0,,1999-01-04 22:25:00
27.1,83.7,1.6,65.0,433.7,0.0,,1999-01-04 23:20:00
26.9,83.6,1.8,102.3,452.7,0.0,,1999-01-04 23:35:00
27.2,84.1,1.8,132.1,454.8,0.0,,1999-01-04 23:50:00
27.7,85.4,1.9,50.7,897.0,0.0,,1999-01-05 00:05:00
28.0,81.8,1.6,67.6,652.3,0.0,,1999-01-05 01:00:00
27.5,82.2,1.5,69.2,369.8,0.0,,1999-01-05 01:15:00
26.8,82.8,1.7,85.5,261.4,0.0,,1999-01-05 01:30:00
27.9,80.6,1.6,85.4,674.6,0.0,,1999-01-05 01:45:00
28.0,79.4,2.2,285.9,475.5,0.0,,1999-01-05 02:40:00
26.5,84.5,2.1,219.7,414.3,0.0,,1999-01-05 02:55:00
26.2,87.4,0.8,255.2,319.6,0.0,,1999-01-05 03:10:00
26.4,86.4,1.5,310.0,227.4,0.0,,1999-01-05 03:25:00
25.3,91.1,1.7,168.3,238.1,0.1,,1999-01-05 04:20:00
24.8,95.3,0.0,168.4,83.0,0.0,,1999-01-05 04:35:00
25.0,94.9,0.0,35.5,72.6,0.0,,1999-01-05 04:50:00
25.3,92.4,0.0,305.4,79.3,0.0,,1999-01-05 05:05:00
25.6,93.4,0.0,324.2,81.5,0.0,,1999-01-05 06:00:00
25.5,93.1,0.0,309.6,51.04,0.0,,1999-01-05 06:15:00
25.4,93.0,0.0,281.0,17.23,0.0,,1999-01-05 06:30:00
25.2,94.7,0.0,255.8,8.22,0.0,,1999-01-05 06:45:00
25.1,95.6,0.0,261.9,0.0,0.0,,1999-01-05 07:40:00
