Tar_AVG,UR_inst,Vvento_ms_AVG,Dvento_G,Qg_AVG,Chuva_mm,Patm_kPa_AVG,TS
20.0,100.0,1.2,115.2,0.0,0.3,,2006-01-01 00:15:00
20.0,100.0,1.3,110.2,0.0,0.2,,2006-01-01 00:30:00
19.7,100.0,1.6,113.3,0.0,0.0,,2006-01-01 00:45:00
19.7,100.0,1.8,111.7,0.0,0.0,,2006-01-01 01:40:00
19.7,100.0,1.5,108.7,0.0,0.0,,2006-01-01 01:55:00
19.7,100.0,1.3,107.4,0.0,0.0,,2006-01-01 02:10:00
19.6,100.0,1.7,107.1,0.0,0.0,,2006-01-01 02:25:00
19.6,100.0,1.0,108.7,0.0,0.1,,2006-01-01 03:20:00
19.6,100.0,0.5,88.7,0.0,0.0,,2006-01-01 03:35:00
19.6,100.0,0.3,86.7,0.0,0.0,,2006-01-01 03:50:00
19.5,100.0,0.6,90.7,0.0,0.0,,2006-01-01 04:05:00
19.6,100.0,0.9,97.1,0.0,0.0,,2006-01-01 05:00:00
19.6,100.0,0.5,89.8,0.0,0.0,,2006-01-01 05:15:00
19.6,100.0,0.5,108.6,0.0,0.0,,2006-01-01 05:30:00
19.7,100.0,0.4,86.6,0.0,0.0,,2006-01-01 05:45:00
19.7,100.0,0.3,74.2,0.0,0.0,,2006-01-01 06:40:00
19.8,100.0,0.3,79.2,0.0,0.0,,2006-01-01 06:55:00
19.8,100.0,0.2,84.7,0.0,0.0,,2006-01-01 07:10:00
19.8,100.0,0.2,70.4,0.0,0.0,,2006-01-01 07:25:00
19.9,100.0,0.2,81.4,0.0,0.0,,2006-01-01 08:20:00
19.9,100.0,0.2,80.9,0.0,0.0,,2006-01-01 08:35:00
19.9,100.0,0.2,67.3,0.0,0.0,,2006-01-01 08:50:00
20.0,100.0,0.2,65.3,0.0,0.0,,2006-01-01 09:05:00
20.0,100.0,0.2,71.0,6.42,0.0,,2006-01-01 10:00:00
20.0,100.0,0.2,49.7,11.57,0.1,,2006-01-01 10:15:00
20.1,100.0,0.2,76.1,24.71,0.0,,2006-01-01 10:30:00
20.2,100.0,0.3,81.0,54.03,0.0,,2006-01-01 10:45:00
20.4,100.0,0.2,86.7,88.2,0.0,,2006-01-01 11:40:00
20.4,100.0,0.3,95.7,55.03,0.0,,2006-01-01 11:55:00
20.4,100.0,0.3,96.3,39.76,0.0,,2006-01-01 12:10:00
20.5,100.0,0.3,74.2,64.12,1.5,,2006-01-01 12:25:00
20.6,100.0,0.2,78.9,102.5,0.3,,2006-01-01 13:20:00
20.8,100.0,0.4,88.2,139.7,0.0,,2006-01-01 13:35:00
20.9,100.0,0.4,68.2,87.8,0.0,,2006-01-01 13:50:00
21.0,100.0,0.3,48.0,102.4,0.0,,2006-01-01 14:05:00
21.2,100.0,0.3,73.5,173.5,0.0,,2006-01-01 15:00:00
21.6,100.0,0.5,70.2,270.2,0.0,,2006-01-01 15:15:00
21.6,100.0,0.5,59.7,194.5,0.0,,2006-01-01 15:30:00
21.9,100.0,0.4,65.9,201.9,0.0,,2006-01-01 15:45:00
22.2,100.0,0.3,71.8,200.0,0.0,,2006-01-01 16:40:00
22.8,99.7,0.3,44.1,192.6,0.0,,2006-01-01 16:55:00
