Tar_AVG,UR_inst,Vvento_ms_AVG,Dvento_G,Qg_AVG,Chuva_mm,Patm_kPa_AVG,TS
33.9,85.3,1.2,305.5,256.2,0,,03/01/2016 02:55
33.7,86.3,0.9,285.6,273.7,0,,03/01/2016 03:10
34.4,84.4,1.1,278.7,265,0,,03/01/2016 03:25
35.1,82,0.7,325.3,473.4,0,,03/01/2016 04:20
35.3,79.4,0.2,204.7,230.3,0,,03/01/2016 04:35
35.8,76.3,0.6,202,382.7,0,,03/01/2016 04:50
34.2,73.6,0.5,213.3,250.2,0,,03/01/2016 05:05
32.1,75.3,0.4,211.5,68.41,0,,03/01/2016 06:00
30.7,87.7,3,161,66.36,0,,03/01/2016 06:15
30.4,91,2.8,156.5,58.44,0,,03/01/2016 06:30
30.1,87.9,1.4,175.9,32.81,0,,03/01/2016 06:45
29.7,89.9,0.8,170.9,5.44,0,,03/01/2016 07:40
29.8,92.5,0.5,175.5,0,0,,03/01/2016 07:55
29.5,92.4,0.7,171,0,0,,03/01/2016 08:10
29,95.8,0.6,173.3,0,0,,03/01/2016 08:25
28.6,99.3,0.5,155.7,0,0,,03/01/2016 09:20
28.3,100,0.2,151.4,0,0,,03/01/2016 09:35
28,100,0.2,125.9,0,0,,03/01/2016 09:50
27.9,100,0.2,114.5,0,0,,03/01/2016 10:05
27.8,100,0.2,94.7,0,0,,03/01/2016 11:00
27.4,100,0.2,135.7,0,0,,03/01/2016 11:15
27.2,100,0.2,130.9,0,0,,03/01/2016 11:30
27.3,100,0.2,149.8,0,0,,03/01/2016 11:45
27.4,100,0.2,157.5,0,0,,03/01/2016 12:40
27.4,100,0.2,161.9,0,0,,03/01/2016 12:55
27.5,100,0.2,160.2,0,0,,03/01/2016 13:10
27.3,100,0.2,156.3,0,0,,03/01/2016 13:25
27.1,100,0.2,146.1,0,0,,03/01/2016 14:20
26.9,100,0.2,151.8,0,0,,03/01/2016 14:35
26.9,100,0.2,150.4,0,0,,03/01/2016 14:50
26.9,100,0.2,144,0,0,,03/01/2016 15:05
26.7,100,0.2,176.3,0,0,,03/01/2016 00:00
26.5,100,0.2,161.8,0,0,,03/01/2016 00:15
26.3,100,0.2,183,0,0,,03/01/2016 00:30
26.2,100,0.2,177.5,0,0,,03/01/2016 00:45
26.2,100,0.2,165,0,0,,03/01/2016 01:40
26.2,100,0.2,176.6,0,0,,03/01/2016 01:55
26.1,100,0.2,180.4,0,0,,03/01/2016 02:10
25.9,100,0.2,180.5,0,0,,03/01/2016 02:25
25.7,100,0.2,177.4,0,0,,03/01/2016 03:20
25.4,100,0.2,189.6,0,0,,03/01/2016 03:35
25.5,100,0.2,184.7,0,0,,03/01/2016 03:50
25.4,100,0.2,180.6,0,0,,03/01/2016 04:05
25.4,100,0.2,171.7,0,0,,03/01/2016 05:00
25.3,100,0.2,178.2,0,0,,03/01/2016 05:15
25.2,100,0.2,185,0,0,,03/01/2016 05:30
25.2,100,0.2,186.5,0,0,,03/01/2016 05:45
25.2,100,0.2,178.5,0,0,,03/01/2016 06:40
25,100,0.2,173.2,0,0,,03/01/2016 06:55
24.9,100,0.2,184.2,0,0,,03/01/2016 07:10
24.9,100,0.2,171.7,0,0,,03/01/2016 07:25
25,100,0.2,187.4,0,0,,03/01/2016 08:20
24.9,100,0.2,178.8,0,0,,03/01/2016 08:35
24.8,100,0.2,218.7,0,0,,03/01/2016 08:50
24.7,100,0.2,220.5,0,0,,03/01/2016 09:05
24.8,100,0.2,244.5,14.2,0,,03/01/2016 10:00
25,100,0.2,225.7,37.93,0,,03/01/2016 10:15
25.1,100,0.2,221.6,65.56,0,,03/01/2016 10:30
25.4,100,0.2,208.2,93.9,0,,03/01/2016 10:45
25.5,100,0.2,193.8,106.8,0,,03/01/2016 11:40
25.7,100,0.2,201.2,111.9,0,,03/01/2016 11:55
25.8,100,0.2,203.8,107.7,0,,03/01/2016 12:10
26.2,100,0.2,197.8,150.2,0,,03/01/2016 12:25
26.6,100,0.2,196.3,193.6,0,,03/01/2016 13:20
27,100,1.2,176.7,242.5,0,,03/01/2016 13:35
27.3,100,2.2,160.6,287.1,0,,03/01/2016 13:50
27.8,100,2.2,151.5,396.1,0,,03/01/2016 14:05
28.2,99.1,2.3,150.8,428.5,0,,03/01/2016 15:00
28.8,98.3,2,142.7,529.6,0,,03/01/2016 15:15
29.1,97.6,2.2,144.3,591.8,0,,03/01/2016 15:30
29.1,96.9,2.2,149.8,498.3,0,,03/01/2016 15:45
28.9,96.1,2.1,144.9,374.9,0,,03/01/2016 16:40
28.6,96.3,1.4,139.8,270.2,0,,03/01/2016 16:55
28.3,96.9,0.4,124.2,145,0,,03/01/2016 17:10
28.1,98,0.2,150.8,142.1,0.2,,03/01/2016 17:25
28,99.4,0.2,137.2,203.1,0.1,,03/01/2016 18:20
28.8,100,0.3,132.3,349.9,0,,03/01/2016 18:35
29.2,99.2,0.6,141.7,446.9,0,,03/01/2016 18:50
28.8,98.5,1.1,180.6,315.6,0,,03/01/2016 19:05
29.4,99.7,2,184.3,314.4,0,,03/01/2016 20:00
29.7,98.4,2,180.2,627.4,0,,03/01/2016 20:15
29.7,97.2,2.9,174.6,546.5,0,,03/01/2016 20:30
30.3,98,3,178.6,626.6,0,,03/01/2016 20:45
30.6,97.1,3.4,173.9,1010,0,,03/01/2016 21:40
30.7,96.7,3.1,160.9,1045,0,,03/01/2016 21:55
30.4,96.1,2.9,156.2,831,0,,03/01/2016 22:10
30.4,95.5,2.7,162,622.4,0,,03/01/2016 22:25
30.7,94.2,2.4,183.1,525.8,0,,03/01/2016 23:20
31.2,92.8,1.9,170.8,512.2,0,,03/01/2016 23:35
30.9,91.9,1.8,182.5,498,0,,03/01/2016 23:50
31.1,93.4,1.9,192.7,431.6,0,,04/01/2016 00:05
30.9,93,2.4,170.9,570,0,,04/01/2016 01:00
30.2,93,2.3,176.4,408.4,0,,04/01/2016 01:15
29.7,93.9,2.6,186.8,307.6,0,,04/01/2016 01:30
29.9,94.4,2.8,190.3,339.3,0,,04/01/2016 01:45
30,93.2,2.3,187.7,319.9,0,,04/01/2016 02:40
29.9,92.9,2.4,168,273.7,0,,04/01/2016 02:55
29.6,93.3,2.6,169,214.1,0,,04/01/2016 03:10
29.5,92.9,2.5,166.8,124.8,0,,04/01/2016 03:25
29.4,91.1,1.5,177.3,103.7,0,,04/01/2016 04:20
29.2,91.6,0.2,169.2,63.7,0,,04/01/2016 04:35
29.1,92.3,0.2,187.5,36.02,0,,04/01/2016 04:50
29.2,92.1,0.2,189.1,42.58,0,,04/01/2016 05:05
27.3,92.2,0.2,225.2,42.16,0,,04/01/2016 06:00
26.3,99.7,0.2,317.2,3.03,0,,04/01/2016 06:15
24.9,100,0.9,170.8,5.65,2,,04/01/2016 06:30
24.7,100,0.6,157.1,6.52,0.1,,04/01/2016 06:45
24.9,100,0.2,140.4,3.79,0,,04/01/2016 07:40
25,100,0.2,81.2,0,0,,04/01/2016 07:55
25,100,0.2,84.1,0,0,,04/01/2016 08:10
25,100,0.2,100.7,0,0,,04/01/2016 08:25
25.1,100,0.2,136,0,0,,04/01/2016 09:20
25.1,100,0.2,141.9,0,0,,04/01/2016 09:35
25,100,0.2,128.5,0,0,,04/01/2016 09:50
25.3,100,0.3,134.8,0,0,,04/01/2016 10:05
25.3,100,0.5,148.7,0,0,,04/01/2016 11:00
25.1,100,0.5,151.1,0,0,,04/01/2016 11:15
25.1,100,0.2,144.4,0,0,,04/01/2016 11:30
25.1,100,0.7,143.9,0,0,,04/01/2016 11:45
25,100,0.5,146.1,0,0,,04/01/2016 12:40
24.8,100,0.2,141.7,0,0,,04/01/2016 12:55
24.8,100,0.2,140.9,0,0,,04/01/2016 13:10
24.9,100,0.2,142.8,0,0,,04/01/2016 13:25
24.8,100,0.2,140.4,0,0,,04/01/2016 14:20
24.8,100,0.2,141.3,0,0,,04/01/2016 14:35
24.7,100,0.2,145.8,0,0,,04/01/2016 14:50
24.7,100,0.2,150.2,0,0,,04/01/2016 15:05
24.5,100,0.2,155.3,0,0,,04/01/2016 00:00
24.4,100,0.2,145.8,0,0,,04/01/2016 00:15
24.1,100,0.2,136.3,0,0,,04/01/2016 00:30
24,100,0.2,113.8,0,0,,04/01/2016 00:45
24,100,0.2,132.2,0,0,,04/01/2016 01:40
24,100,0.2,148.2,0,0,,04/01/2016 01:55
24,100,0.2,148.7,0,0,,04/01/2016 02:10
23.9,100,0.2,146.2,0,0,,04/01/2016 02:25
23.8,100,0.2,146.6,0,0,,04/01/2016 03:20
23.6,100,0.2,157.5,0,0,,04/01/2016 03:35
23.6,100,0.2,158.3,0,0,,04/01/2016 03:50
23.5,100,0.2,155.6,0,0,,04/01/2016 04:05
23.4,100,0.2,152.1,0,0,,04/01/2016 05:00
23.5,100,0.2,151.8,0,0,,04/01/2016 05:15
23.4,100,0.3,159.9,0,0,,04/01/2016 05:30
23.3,100,0.2,152.4,0,0,,04/01/2016 05:45
23.3,100,0.2,149.7,0,0,,04/01/2016 06:40
23.3,100,0.2,149.6,0,0,,04/01/2016 06:55
23.2,100,0.3,147.3,0,0,,04/01/2016 07:10
23.1,100,0.3,147.3,0,0,,04/01/2016 07:25
23.1,100,0.4,148.5,0,0,,04/01/2016 08:20
22.5,100,0.3,143.8,0,0,,04/01/2016 08:35
22.1,100,0.2,141.3,0,0,,04/01/2016 08:50
22.3,100,0.2,149,0,0,,04/01/2016 09:05
22.6,100,0.2,150.6,9.79,0,,04/01/2016 10:00
22.9,100,0.2,148.8,27.73,0,,04/01/2016 10:15
23.1,100,0.2,145.5,52.94,0,,04/01/2016 10:30
23.4,100,0.2,141.1,95,0,,04/01/2016 10:45
23.9,99.8,0.2,142.2,144.2,0,,04/01/2016 11:40
24.2,99.2,0.2,144,212.1,0,,04/01/2016 11:55
24.4,98.5,0.2,139.8,217.3,0,,04/01/2016 12:10
24.5,98.2,0.2,136.3,236.4,0,,04/01/2016 12:25
25.1,98.2,0.2,138,238.8,0,,04/01/2016 13:20
25.8,98.2,1,128.1,348.6,0,,04/01/2016 13:35
26.4,97,1.4,123.8,342.1,0,,04/01/2016 13:50
27.3,96.4,1.7,138.6,508.1,0,,04/01/2016 14:05
27.7,94.7,1.6,126.8,535.3,0,,04/01/2016 15:00
28.4,94.4,1.3,128,589.1,0,,04/01/2016 15:15
28.7,93,1.4,105.9,695.4,0,,04/01/2016 15:30
29.6,91.8,1.4,114.4,750,0,,04/01/2016 15:45
29.8,90.3,1.2,97.8,824,0,,04/01/2016 16:40
30.4,89.7,1.1,100.3,805,0,,04/01/2016 16:55
29.9,88.8,1.1,94.5,729,0,,04/01/2016 17:10
29.9,89.5,1,68.3,427.9,0,,04/01/2016 17:25
29.9,90.6,1.2,114.8,416.6,0,,04/01/2016 18:20
29.9,90.2,0.8,104.8,395.1,0,,04/01/2016 18:35
30.2,89.2,0.6,107.1,310.2,0,,04/01/2016 18:50
30.4,88.8,0.3,103.5,293.9,0,,04/01/2016 19:05
29.9,89.2,0.4,103.3,272.8,0,,04/01/2016 20:00
29.7,88.5,0.2,155.4,132.4,0,,04/01/2016 20:15
29.7,91.4,0.4,313.4,223.1,0,,04/01/2016 20:30
30.4,90.7,0.4,294.8,294,0,,04/01/2016 20:45
30.7,88.4,0.4,253.7,532.3,0,,04/01/2016 21:40
30.6,87.6,0.7,186.6,365.9,0,,04/01/2016 21:55
31.2,87.7,0.6,202.3,392.8,0,,04/01/2016 22:10
31.8,85.7,0.4,204.1,515.3,0,,04/01/2016 22:25
32.2,83.6,0.5,174.9,494.5,0,,04/01/2016 23:20
32.2,82.3,0.4,217.5,552.7,0,,04/01/2016 23:35
33.2,82.2,0.9,221.6,666,0,,04/01/2016 23:50
33.5,80.9,0.8,233,854,0,,05/01/2016 00:05
32.6,79.8,1.3,201.4,711,0,,05/01/2016 01:00
31.8,80.1,1.4,186.2,746,0,,05/01/2016 01:15
30.5,79.8,2.4,166.4,267.9,0,,05/01/2016 01:30
30.4,83,1.8,193.8,249,0,,05/01/2016 01:45
30.3,83.4,2.7,184.5,230.1,0,,05/01/2016 02:40
30.3,82.6,2.3,177.7,210.4,0,,05/01/2016 02:55
30.4,82.4,2.9,162.3,216.7,0,,05/01/2016 03:10
31.5,81.5,2.9,183.8,234,0,,05/01/2016 03:25
31.8,80.5,2.6,181.9,510.7,0,,05/01/2016 04:20
31.2,78.7,3.4,181.9,439.2,0,,05/01/2016 04:35
30.3,79.6,2.7,182.1,309.4,0,,05/01/2016 04:50
30.1,80.7,1.6,188.4,134.5,0,,05/01/2016 05:05
30.5,80.7,2.6,186.8,180.1,0,,05/01/2016 06:00
29.7,80.7,2.2,195.2,147.5,0,,05/01/2016 06:15
29,82.8,1.7,188.9,72.1,0,,05/01/2016 06:30
28.6,83.6,0.7,184.6,22.99,0,,05/01/2016 06:45
28.2,84.6,1.1,176.2,7.18,0,,05/01/2016 07:40
27.7,86.1,0.4,180.4,0,0,,05/01/2016 07:55
27.2,88.2,1.3,166.4,0,0,,05/01/2016 08:10
26.7,90,1.1,163.7,0,0,,05/01/2016 08:25
26.4,91.2,1.5,163.7,0,0,,05/01/2016 09:20
26.2,92.1,1.5,163.9,0,0,,05/01/2016 09:35
25.9,92.8,0.6,167.6,0,0,,05/01/2016 09:50
25.6,93.6,0.8,163.7,0,0,,05/01/2016 10:05
25.5,94.8,0.3,166.3,0,0,,05/01/2016 11:00
25.1,95.5,0.4,167.6,0,0,,05/01/2016 11:15
24.7,96.4,0.6,154.7,0,0,,05/01/2016 11:30
24.6,97,1,149.1,0,0,,05/01/2016 11:45
24.3,97,1.8,140,0,0,,05/01/2016 12:40
24.1,98,0.7,138.8,0,0,,05/01/2016 12:55
23.8,98.8,0.8,141.1,0,0,,05/01/2016 13:10
23.7,99.3,0.4,143.1,0,0,,05/01/2016 13:25
23.5,99.4,0.7,146.2,0,0,,05/01/2016 14:20
23.3,99.7,0.4,144.1,0,0,,05/01/2016 14:35
23.1,100,0.3,142.7,0,0,,05/01/2016 14:50
23,100,0.3,147.7,0,0,,05/01/2016 15:05
23,100,0.3,147.3,0,0,,05/01/2016 00:00
22.8,100,0.3,142.8,0,0,,05/01/2016 00:15
22.7,100,0.2,142.7,0,0,,05/01/2016 00:30
22.6,100,0.2,139,0,0,,05/01/2016 00:45
22.6,100,0.2,147.2,0,0,,05/01/2016 01:40
22.8,100,0.2,152.1,0,0,,05/01/2016 01:55
22.7,100,0.2,172.7,0,0,,05/01/2016 02:10
22.7,100,0.2,153.4,0,0,,05/01/2016 02:25
22.5,99.9,0.2,155.2,0,0,,05/01/2016 03:20
22.2,100,0.2,167.6,0,0,,05/01/2016 03:35
22,100,0.2,161.4,0,0,,05/01/2016 03:50
21.9,100,0.2,164.6,0,0,,05/01/2016 04:05
21.8,100,0.2,157.2,0,0,,05/01/2016 05:00
21.6,100,0.2,164.4,0,0,,05/01/2016 05:15
21.5,100,0.2,146.4,0,0,,05/01/2016 05:30
21.5,100,0.2,151,0,0,,05/01/2016 05:45
21.3,100,0.2,146,0,0,,05/01/2016 06:40
21.3,100,0.2,149.4,0,0,,05/01/2016 06:55
21.2,100,0.2,153.6,0,0,,05/01/2016 07:10
21.1,100,0.2,144.2,0,0,,05/01/2016 07:25
21,100,0.2,154.1,0,0,,05/01/2016 08:20
20.6,100,0.2,191.8,0,0,,05/01/2016 08:35
20.4,100,0.2,307,0,0,,05/01/2016 08:50
20.8,100,0.2,306.8,3.75,0,,05/01/2016 09:05
21.1,100,0.2,217.7,11.68,0,,05/01/2016 10:00
22.1,100,0.2,234.8,29.44,0,,05/01/2016 10:15
23.2,100,0.2,130.9,91.8,0,,05/01/2016 10:30
24.1,100,0.2,129.2,186.2,0,,05/01/2016 10:45
24.1,98.2,0.2,186,179.6,0,,05/01/2016 11:40
24.9,98.4,0.2,126.6,253.7,0,,05/01/2016 11:55
25.7,96,0.6,162.3,339,0,,05/01/2016 12:10
26,94,0.5,165.2,377.3,0,,05/01/2016 12:25
26.1,92,1,166,421.1,0,,05/01/2016 13:20
26.4,91.7,1.1,120.2,463.7,0,,05/01/2016 13:35
26.8,92.1,1.2,102.5,496,0,,05/01/2016 13:50
27.4,92.1,1,85.6,494.2,0,,05/01/2016 14:05
27.4,91.1,1,105.2,626.9,0,,05/01/2016 15:00
27.6,90.4,1.4,95.9,686.3,0,,05/01/2016 15:15
28.2,89.9,1.1,86,748,0,,05/01/2016 15:30
28.4,88.6,1.6,103.5,780,0,,05/01/2016 15:45
28.8,87.9,1.2,113.2,823,0,,05/01/2016 16:40
29.1,86.3,1.2,85.6,879,0,,05/01/2016 16:55
29.4,84.9,1.3,111.2,760,0,,05/01/2016 17:10
29.9,82.7,1.4,144.9,950,0,,05/01/2016 17:25
30.3,81.6,1.3,122.7,998,0,,05/01/2016 18:20
30.5,81.1,1.7,111.9,1081,0,,05/01/2016 18:35
30.4,80.3,1.6,118.4,1106,0,,05/01/2016 18:50
30.5,79.4,1.1,101.6,1046,0,,05/01/2016 19:05
31,78.8,1.4,107.5,1051,0,,05/01/2016 20:00
31,78,1.4,98.2,999,0,,05/01/2016 20:15
31.5,78.2,1.4,145.2,1085,0,,05/01/2016 20:30
31.3,75.9,1.6,99.1,1199,0,,05/01/2016 20:45
31.6,76.8,1.1,36.3,943,0,,05/01/2016 21:40
31.7,75.9,1.6,31.8,854,0,,05/01/2016 21:55
32.7,76,0.9,85.3,972,0,,05/01/2016 22:10
32.2,74.8,1.1,99.7,1106,0,,05/01/2016 22:25
32.5,73.9,0.9,90.2,880,0,,05/01/2016 23:20
32.1,73.1,1.4,112.2,984,0,,05/01/2016 23:35
