Tar_AVG,UR_inst,Vvento_ms_AVG,Dvento_G,Qg_AVG,Chuva_mm,Patm_kPa_AVG,TS
30.4,68.1,1.5,166.0,894.0,0.0,,2003-01-01 17:10:00
30.5,66.7,1.4,198.5,779.0,0.0,,2003-01-01 17:25:00
30.8,66.2,1.5,220.0,912.0,0.0,,2003-01-01 18:20:00
30.9,64.8,1.6,209.8,696.2,0.0,,2003-01-01 18:35:00
30.6,66.1,1.0,220.8,583.3,0.0,,2003-01-01 18:50:00
31.2,64.5,1.5,263.9,1121.0,0.0,,2003-01-01 19:05:00
31.7,60.7,1.1,205.1,1108.0,0.0,,2003-01-01 20:00:00
31.7,60.1,1.0,169.8,920.0,0.0,,2003-01-01 20:15:00
31.4,61.7,0.8,218.8,244.5,0.0,,2003-01-01 20:30:00
30.9,64.7,1.5,287.1,235.6,0.0,,2003-01-01 20:45:00
31.3,64.9,2.3,282.2,828.0,0.0,,2003-01-01 21:40:00
31.7,60.7,1.9,262.8,612.2,0.0,,2003-01-01 21:55:00
31.9,59.9,2.0,267.6,785.0,0.0,,2003-01-01 22:10:00
31.6,59.1,2.4,254.9,509.0,0.0,,2003-01-01 22:25:00
31.7,57.9,2.2,267.7,571.8,0.0,,2003-01-01 23:20:00
32.0,57.0,2.4,243.7,872.0,0.0,,2003-01-01 23:35:00
32.3,58.0,1.8,261.8,641.6,0.0,,2003-01-01 23:50:00
31.7,57.1,2.1,242.6,383.7,0.0,,2003-01-02 00:05:00
31.1,60.1,2.0,250.2,222.5,0.0,,2003-01-02 01:00:00
31.1,58.9,1.7,241.8,295.8,0.0,,2003-01-02 01:15:00
31.4,59.7,1.5,249.0,447.4,0.0,,2003-01-02 01:30:00
31.3,60.5,2.5,295.2,614.6,0.0,,2003-01-02 01:45:00
30.5,63.2,2.7,257.2,577.5,0.0,,2003-01-02 02:40:00
30.1,64.7,2.4,229.3,342.0,0.0,,2003-01-02 02:55:00
29.5,67.4,1.4,161.9,274.3,0.0,,2003-01-02 03:10:00
29.4,67.7,0.9,154.2,240.4,0.0,,2003-01-02 03:25:00
29.3,67.7,0.7,299.0,206.2,0.0,,2003-01-02 04:20:00
29.3,68.1,0.4,304.9,174.5,0.0,,2003-01-02 04:35:00
29.4,69.6,0.2,145.1,173.3,0.0,,2003-01-02 04:50:00
29.4,70.6,0.2,68.7,145.9,0.0,,2003-01-02 05:05:00
29.4,70.8,0.2,249.9,97.5,0.0,,2003-01-02 06:00:00
29.3,71.8,0.3,227.6,141.6,0.0,,2003-01-02 06:15:00
29.2,71.6,0.2,354.4,71.6,0.0,,2003-01-02 06:30:00
28.8,72.0,0.2,354.2,27.78,0.0,,2003-01-02 06:45:00
28.3,73.4,0.2,250.9,10.31,0.0,,2003-01-02 07:40:00
28.0,75.9,0.2,66.3,0.0,0.0,,2003-01-02 07:55:00
27.8,76.7,0.2,66.3,0.0,0.0,,2003-01-02 08:10:00
27.7,77.2,0.2,68.0,0.0,0.0,,2003-01-02 08:25:00
27.2,81.4,0.2,77.0,0.0,0.0,,2003-01-02 09:20:00
26.9,82.7,0.2,64.0,0.0,0.0,,2003-01-02 09:35:00
26.5,85.1,0.3,33.8,0.0,0.0,,2003-01-02 09:50:00
26.0,83.9,0.3,22.3,0.0,0.0,,2003-01-02 10:05:00
26.0,83.8,0.2,54.4,0.0,0.0,,2003-01-02 11:00:00
25.7,85.6,0.5,161.4,0.0,0.0,,2003-01-02 11:15:00
25.4,87.2,0.2,116.6,0.0,0.0,,2003-01-02 11:30:00
25.4,87.3,0.6,61.2,0.0,0.0,,2003-01-02 11:45:00
25.3,87.5,0.4,80.4,0.0,0.0,,2003-01-02 12:40:00
25.3,86.9,0.3,59.3,0.0,0.0,,2003-01-02 12:55:00
25.3,86.8,0.2,93.8,0.0,0.0,,2003-01-02 13:10:00
25.1,88.2,0.3,94.7,0.0,0.0,,2003-01-02 13:25:00
24.3,94.7,1.0,90.7,0.0,0.0,,2003-01-02 14:20:00
23.6,97.9,0.9,93.2,0.0,0.0,,2003-01-02 14:35:00
23.7,97.8,0.7,96.3,0.0,0.0,,2003-01-02 14:50:00
23.7,97.9,0.5,92.2,0.0,0.0,,2003-01-02 15:05:00
23.7,98.3,0.5,96.1,0.0,0.0,,2003-01-02 00:00:00
23.8,97.2,0.7,98.9,0.0,0.0,,2003-01-02 00:15:00
23.9,96.7,0.5,85.1,0.0,0.0,,2003-01-02 00:30:00
23.7,98.2,0.3,101.5,0.0,0.0,,2003-01-02 00:45:00
23.8,96.7,0.2,93.3,0.0,0.0,,2003-01-02 01:40:00
23.9,96.4,0.2,72.6,0.0,0.0,,2003-01-02 01:55:00
23.5,98.3,0.2,78.9,0.0,0.0,,2003-01-02 02:10:00
23.5,98.8,0.3,148.6,0.0,0.0,,2003-01-02 02:25:00
23.9,95.3,0.2,125.3,0.0,0.0,,2003-01-02 03:20:00
23.8,94.6,0.3,156.4,0.0,0.0,,2003-01-02 03:35:00
23.2,98.2,0.4,237.1,0.0,0.0,,2003-01-02 03:50:00
23.3,98.1,0.9,232.5,0.0,0.0,,2003-01-02 04:05:00
23.2,98.0,0.5,252.6,0.0,0.0,,2003-01-02 05:00:00
23.3,97.2,0.2,243.8,0.0,0.0,,2003-01-02 05:15:00
23.7,95.1,0.2,266.2,0.0,0.0,,2003-01-02 05:30:00
23.3,97.2,0.3,78.4,0.0,0.0,,2003-01-02 05:45:00
22.8,100.0,0.2,92.2,0.0,0.0,,2003-01-02 06:40:00
22.7,100.0,0.2,72.5,0.0,0.0,,2003-01-02 06:55:00
22.6,100.0,0.3,121.6,0.0,0.0,,2003-01-02 07:10:00
22.6,100.0,0.2,70.3,0.0,0.0,,2003-01-02 07:25:00
22.6,100.0,0.2,164.6,0.0,0.0,,2003-01-02 08:20:00
22.9,99.8,0.2,186.9,0.0,0.0,,2003-01-02 08:35:00
22.7,100.0,0.3,16.8,0.0,0.0,,2003-01-02 08:50:00
22.4,100.0,0.2,261.5,3.82,0.0,,2003-01-02 09:05:00
22.4,100.0,0.9,219.0,8.56,0.0,,2003-01-02 10:00:00
22.7,100.0,1.3,312.7,22.87,0.0,,2003-01-02 10:15:00
23.1,99.6,0.5,303.7,50.66,0.0,,2003-01-02 10:30:00
23.2,97.2,1.4,262.3,78.6,0.0,,2003-01-02 10:45:00
23.0,95.4,1.7,293.6,114.0,0.0,,2003-01-02 11:40:00
23.1,95.1,1.5,313.6,151.7,0.0,,2003-01-02 11:55:00
23.2,93.9,1.2,319.5,210.2,0.0,,2003-01-02 12:10:00
23.7,92.1,0.7,226.8,281.3,0.0,,2003-01-02 12:25:00
24.2,89.4,0.5,146.6,337.9,0.0,,2003-01-02 13:20:00
24.9,85.4,0.2,142.4,310.8,0.0,,2003-01-02 13:35:00
25.2,81.2,0.5,283.7,377.9,0.0,,2003-01-02 13:50:00
25.6,80.2,0.3,130.0,383.3,0.0,,2003-01-02 14:05:00
26.3,79.2,0.4,98.5,516.1,0.0,,2003-01-02 15:00:00
26.6,81.5,0.8,95.4,584.1,0.0,,2003-01-02 15:15:00
26.9,81.1,1.2,85.5,651.2,0.0,,2003-01-02 15:30:00
27.3,82.1,1.2,65.3,592.2,0.0,,2003-01-02 15:45:00
27.7,82.2,1.1,72.9,575.5,0.0,,2003-01-02 16:40:00
28.0,81.2,1.5,76.2,736.0,0.0,,2003-01-02 16:55:00
28.3,80.1,1.2,77.9,467.7,0.0,,2003-01-02 17:10:00
28.8,77.3,1.4,73.1,895.0,0.0,,2003-01-02 17:25:00
29.3,74.2,1.6,75.4,768.0,0.0,,2003-01-02 18:20:00
29.6,71.8,1.7,76.6,1026.0,0.0,,2003-01-02 18:35:00
29.7,72.2,1.8,78.4,798.0,0.0,,2003-01-02 18:50:00
29.3,76.1,1.4,93.2,608.0,0.0,,2003-01-02 19:05:00
29.7,76.2,2.0,99.5,1002.0,0.0,,2003-01-02 20:00:00
29.6,76.1,2.1,138.5,1031.0,0.0,,2003-01-02 20:15:00
29.6,72.9,2.0,138.9,708.0,0.0,,2003-01-02 20:30:00
29.6,73.0,1.9,173.7,890.0,0.0,,2003-01-02 20:45:00
29.9,68.7,2.5,202.4,746.0,0.0,,2003-01-02 21:40:00
29.7,67.1,2.2,177.9,679.1,0.0,,2003-01-02 21:55:00
29.7,65.8,2.8,220.6,566.3,0.0,,2003-01-02 22:10:00
28.7,68.0,3.0,315.2,330.1,0.0,,2003-01-02 22:25:00
28.2,71.4,2.7,233.6,351.5,0.0,,2003-01-02 23:20:00
27.8,71.4,3.1,261.9,367.3,0.0,,2003-01-02 23:35:00
27.4,72.0,2.9,246.8,337.7,0.0,,2003-01-02 23:50:00
27.2,76.4,2.4,297.0,328.8,0.0,,2003-01-03 00:05:00
27.0,77.5,1.7,245.6,310.2,0.0,,2003-01-03 01:00:00
26.8,77.5,1.2,280.5,295.2,0.0,,2003-01-03 01:15:00
27.0,76.8,0.5,166.7,339.0,0.0,,2003-01-03 01:30:00
27.5,74.8,1.0,97.4,500.4,0.0,,2003-01-03 01:45:00
27.8,72.9,0.9,76.8,574.9,0.0,,2003-01-03 02:40:00
28.2,70.1,0.9,65.8,499.1,0.0,,2003-01-03 02:55:00
28.2,69.1,0.6,123.7,392.3,0.0,,2003-01-03 03:10:00
28.4,69.3,0.6,63.6,306.5,0.0,,2003-01-03 03:25:00
28.3,69.8,0.6,60.6,252.3,0.0,,2003-01-03 04:20:00
27.8,70.1,0.6,57.2,184.8,0.0,,2003-01-03 04:35:00
27.5,71.5,0.6,45.8,142.8,0.0,,2003-01-03 04:50:00
27.3,73.1,0.3,67.9,113.4,0.0,,2003-01-03 05:05:00
27.0,76.8,0.3,79.2,88.0,0.0,,2003-01-03 06:00:00
26.6,79.2,0.3,77.4,60.7,0.0,,2003-01-03 06:15:00
26.3,80.1,0.4,71.9,37.46,0.0,,2003-01-03 06:30:00
25.9,80.2,0.2,100.4,17.95,0.0,,2003-01-03 06:45:00
25.9,78.5,0.2,103.5,4.9,0.0,,2003-01-03 07:40:00
25.8,80.1,0.2,94.6,0.0,0.0,,2003-01-03 07:55:00
25.7,80.9,0.2,118.1,0.0,0.0,,2003-01-03 08:10:00
25.8,82.4,0.7,205.4,0.0,0.0,,2003-01-03 08:25:00
25.5,88.3,2.0,165.5,0.0,0.0,,2003-01-03 09:20:00
24.6,91.7,1.8,165.0,0.0,0.0,,2003-01-03 09:35:00
24.4,91.3,1.3,120.0,0.0,0.0,,2003-01-03 09:50:00
24.0,90.9,0.7,94.3,0.0,0.0,,2003-01-03 10:05:00
24.1,89.4,0.7,107.3,0.0,0.0,,2003-01-03 11:00:00
23.9,89.5,0.7,100.1,0.0,0.0,,2003-01-03 11:15:00
23.6,90.8,0.3,106.7,0.0,0.0,,2003-01-03 11:30:00
23.7,90.8,0.7,118.8,0.0,0.0,,2003-01-03 11:45:00
23.5,92.0,0.8,107.9,0.0,0.0,,2003-01-03 12:40:00
23.4,93.1,0.8,106.5,0.0,0.0,,2003-01-03 12:55:00
23.3,93.6,0.9,101.4,0.0,0.0,,2003-01-03 13:10:00
23.3,94.3,1.0,111.6,0.0,0.0,,2003-01-03 13:25:00
23.3,94.7,1.2,117.3,0.0,0.0,,2003-01-03 14:20:00
23.5,93.6,1.5,140.7,0.0,0.0,,2003-01-03 14:35:00
23.6,92.6,1.3,145.7,0.0,0.0,,2003-01-03 14:50:00
23.5,93.1,1.2,132.4,0.0,0.0,,2003-01-03 15:05:00
23.4,94.1,0.3,159.1,0.0,0.0,,2003-01-03 00:00:00
23.1,95.8,0.4,196.4,0.0,0.0,,2003-01-03 00:15:00
23.2,95.6,0.2,171.9,0.0,0.0,,2003-01-03 00:30:00
23.2,95.4,0.2,153.3,0.0,0.0,,2003-01-03 00:45:00
23.1,95.4,0.2,111.2,0.0,0.0,,2003-01-03 01:40:00
22.9,96.0,0.2,8.8,0.0,0.0,,2003-01-03 01:55:00
23.0,95.6,0.2,83.9,0.0,0.0,,2003-01-03 02:10:00
23.1,95.6,0.2,185.2,0.0,0.0,,2003-01-03 02:25:00
23.0,95.5,0.4,142.2,0.0,0.0,,2003-01-03 03:20:00
22.9,96.0,0.9,116.5,0.0,0.0,,2003-01-03 03:35:00
22.7,94.2,0.4,116.7,0.0,0.0,,2003-01-03 03:50:00
22.6,97.2,0.8,126.2,0.0,0.0,,2003-01-03 04:05:00
22.4,98.1,1.1,122.8,0.0,0.0,,2003-01-03 05:00:00
22.4,98.6,0.9,128.9,0.0,0.0,,2003-01-03 05:15:00
22.1,99.4,0.2,103.8,0.0,0.0,,2003-01-03 05:30:00
21.8,100.0,0.2,65.4,0.0,0.0,,2003-01-03 05:45:00
21.8,97.3,0.3,96.0,0.0,0.0,,2003-01-03 06:40:00
21.6,100.0,0.2,104.2,0.0,0.0,,2003-01-03 06:55:00
21.6,100.0,0.2,91.3,0.0,0.0,,2003-01-03 07:10:00
21.6,100.0,0.2,76.8,0.0,0.0,,2003-01-03 07:25:00
21.5,100.0,0.3,87.5,0.0,0.0,,2003-01-03 08:20:00
21.5,100.0,0.3,106.1,0.0,0.0,,2003-01-03 08:35:00
21.3,100.0,0.2,184.1,0.0,0.0,,2003-01-03 08:50:00
21.3,100.0,0.5,91.6,0.0,0.0,,2003-01-03 09:05:00
21.2,100.0,0.3,86.7,12.87,0.0,,2003-01-03 10:00:00
21.3,100.0,0.3,124.0,33.68,0.0,,2003-01-03 10:15:00
21.5,100.0,0.2,129.3,72.2,0.0,,2003-01-03 10:30:00
21.8,100.0,0.2,202.9,84.7,0.0,,2003-01-03 10:45:00
22.0,100.0,0.2,204.3,94.9,0.0,,2003-01-03 11:40:00
22.4,100.0,0.2,246.8,156.4,0.0,,2003-01-03 11:55:00
22.6,99.6,0.2,270.7,124.0,0.0,,2003-01-03 12:10:00
23.0,98.0,0.2,216.3,277.1,0.0,,2003-01-03 12:25:00
24.5,92.3,0.2,152.6,512.0,0.0,,2003-01-03 13:20:00
25.9,86.5,0.5,115.4,518.7,0.0,,2003-01-03 13:35:00
25.6,85.9,0.4,172.5,385.9,0.0,,2003-01-03 13:50:00
25.5,87.7,0.5,176.6,302.9,0.0,,2003-01-03 14:05:00
25.5,87.8,0.9,219.1,353.6,0.0,,2003-01-03 15:00:00
25.8,86.1,1.1,240.2,437.8,0.0,,2003-01-03 15:15:00
26.5,84.0,0.7,167.9,521.7,0.0,,2003-01-03 15:30:00
26.8,83.5,0.7,124.7,483.9,0.0,,2003-01-03 15:45:00
27.2,81.8,0.8,257.1,457.7,0.0,,2003-01-03 16:40:00
27.2,80.5,1.4,268.2,428.1,0.0,,2003-01-03 16:55:00
27.5,79.7,1.3,221.3,516.1,0.0,,2003-01-03 17:10:00
28.2,77.3,1.3,136.8,935.0,0.0,,2003-01-03 17:25:00
28.9,75.8,1.5,165.0,805.0,0.0,,2003-01-03 18:20:00
28.8,74.7,1.3,209.6,988.0,0.0,,2003-01-03 18:35:00
29.6,73.0,1.4,129.8,1004.0,0.0,,2003-01-03 18:50:00
29.5,72.0,1.3,199.5,967.0,0.0,,2003-01-03 19:05:00
29.6,69.9,1.3,245.2,626.3,0.0,,2003-01-03 20:00:00
29.3,71.0,1.1,200.3,365.6,0.0,,2003-01-03 20:15:00
28.4,72.7,1.6,71.3,229.5,0.0,,2003-01-03 20:30:00
27.8,76.9,0.9,62.7,196.5,0.0,,2003-01-03 20:45:00
27.6,77.2,1.6,178.5,144.8,0.0,,2003-01-03 21:40:00
25.6,84.0,2.7,273.3,123.3,0.0,,2003-01-03 21:55:00
24.9,85.7,1.8,281.3,100.2,0.0,,2003-01-03 22:10:00
24.8,86.7,1.7,269.5,111.3,0.0,,2003-01-03 22:25:00
24.8,87.6,1.9,261.0,152.4,0.0,,2003-01-03 23:20:00
25.0,88.8,1.5,247.7,207.8,0.0,,2003-01-03 23:35:00
25.5,87.5,1.6,232.1,302.1,0.0,,2003-01-03 23:50:00
26.1,86.3,2.0,204.3,409.7,0.0,,2003-01-04 00:05:00
26.4,86.2,2.5,194.0,690.7,0.0,,2003-01-04 01:00:00
27.5,81.0,2.5,175.8,892.0,0.0,,2003-01-04 01:15:00
28.4,76.5,1.7,187.7,688.8,0.0,,2003-01-04 01:30:00
28.1,76.4,1.2,222.7,324.7,0.0,,2003-01-04 01:45:00
27.9,77.3,0.6,210.4,152.9,0.0,,2003-01-04 02:40:00
27.4,79.4,2.2,141.9,54.46,0.0,,2003-01-04 02:55:00
26.3,83.8,2.4,113.4,19.4,0.0,,2003-01-04 03:10:00
25.1,89.2,2.4,133.6,43.4,0.0,,2003-01-04 03:25:00
25.1,91.3,2.8,156.9,72.4,0.0,,2003-01-04 04:20:00
24.8,93.6,1.5,89.2,68.42,0.0,,2003-01-04 04:35:00
24.3,95.6,1.2,97.3,9.64,0.0,,2003-01-04 04:50:00
23.0,100.0,2.5,279.3,5.11,0.8,,2003-01-04 05:05:00
22.2,100.0,0.4,165.1,5.66,4.4,,2003-01-04 06:00:00
22.1,100.0,1.1,187.3,4.38,1.3,,2003-01-04 06:15:00
22.0,100.0,1.1,174.4,3.8,1.2,,2003-01-04 06:30:00
22.3,100.0,2.2,161.9,3.49,1.0,,2003-01-04 06:45:00
22.3,100.0,2.2,163.8,0.0,0.1,,2003-01-04 07:40:00
22.5,100.0,2.0,154.8,0.0,0.0,,2003-01-04 07:55:00
22.6,100.0,2.4,137.5,0.0,0.0,,2003-01-04 08:10:00
22.4,100.0,1.1,102.7,0.0,0.0,,2003-01-04 08:25:00
22.4,100.0,1.2,97.9,0.0,0.0,,2003-01-04 09:20:00
22.3,100.0,1.4,96.6,0.0,0.0,,2003-01-04 09:35:00
22.3,100.0,1.2,101.2,0.0,0.0,,2003-01-04 09:50:00
22.3,100.0,1.3,98.6,0.0,0.0,,2003-01-04 10:05:00
22.2,100.0,1.5,102.4,0.0,0.0,,2003-01-04 11:00:00
22.1,100.0,1.5,91.5,0.0,0.0,,2003-01-04 11:15:00
22.0,100.0,1.1,97.4,0.0,0.0,,2003-01-04 11:30:00
22.0,100.0,1.0,102.2,0.0,0.0,,2003-01-04 11:45:00
22.1,100.0,1.1,101.3,0.0,0.0,,2003-01-04 12:40:00
22.1,100.0,1.1,99.6,0.0,0.0,,2003-01-04 12:55:00
22.0,100.0,1.0,99.3,0.0,0.0,,2003-01-04 13:10:00
22.0,100.0,1.2,102.2,0.0,0.0,,2003-01-04 13:25:00
22.0,100.0,1.4,94.3,0.0,0.0,,2003-01-04 14:20:00
22.0,100.0,1.4,94.5,0.0,0.0,,2003-01-04 14:35:00
22.0,100.0,1.3,103.0,0.0,0.0,,2003-01-04 14:50:00
21.9,100.0,0.5,88.3,0.0,0.0,,2003-01-04 15:05:00
21.8,100.0,0.2,79.7,0.0,0.0,,2003-01-04 00:00:00
21.8,100.0,0.3,72.0,0.0,0.0,,2003-01-04 00:15:00
21.9,100.0,0.4,96.1,0.0,0.0,,2003-01-04 00:30:00
21.9,100.0,0.3,85.8,0.0,0.0,,2003-01-04 00:45:00
22.0,100.0,0.4,92.4,0.0,0.0,,2003-01-04 01:40:00
22.0,100.0,0.2,101.2,0.0,0.0,,2003-01-04 01:55:00
22.0,100.0,0.2,102.2,0.0,0.0,,2003-01-04 02:10:00
22.0,100.0,0.2,119.9,0.0,0.0,,2003-01-04 02:25:00
22.0,100.0,0.2,114.8,0.0,0.0,,2003-01-04 03:20:00
22.1,100.0,0.9,272.6,0.0,0.1,,2003-01-04 03:35:00
22.1,100.0,0.3,240.6,0.0,0.3,,2003-01-04 03:50:00
22.2,100.0,0.2,271.1,0.0,0.4,,2003-01-04 04:05:00
22.3,100.0,0.2,120.6,0.0,0.3,,2003-01-04 05:00:00
22.3,100.0,0.2,15.6,0.0,0.1,,2003-01-04 05:15:00
22.2,100.0,0.2,131.3,0.0,0.8,,2003-01-04 05:30:00
22.2,100.0,0.2,268.2,0.0,0.9,,2003-01-04 05:45:00
22.1,100.0,0.2,267.3,0.0,0.9,,2003-01-04 06:40:00
22.2,100.0,0.2,295.6,0.0,3.9,,2003-01-04 06:55:00
22.0,100.0,0.2,215.7,0.0,1.0,,2003-01-04 07:10:00
22.0,100.0,0.2,154.0,0.0,0.6,,2003-01-04 07:25:00
21.9,100.0,0.2,150.5,0.0,0.9,,2003-01-04 08:20:00
21.9,100.0,0.2,67.4,0.0,1.2,,2003-01-04 08:35:00
21.8,100.0,0.6,93.7,0.0,0.9,,2003-01-04 08:50:00
21.6,100.0,1.2,94.9,0.0,0.9,,2003-01-04 09:05:00
21.2,100.0,1.2,102.1,0.0,0.6,,2003-01-04 10:00:00
21.0,100.0,0.9,101.0,4.74,0.7,,2003-01-04 10:15:00
21.0,100.0,0.8,89.6,8.27,0.3,,2003-01-04 10:30:00
21.0,100.0,0.9,92.7,13.64,0.2,,2003-01-04 10:45:00
20.9,100.0,1.1,102.3,21.41,0.2,,2003-01-04 11:40:00
21.0,100.0,1.0,95.4,42.17,0.0,,2003-01-04 11:55:00
21.2,100.0,1.0,89.0,74.6,0.0,,2003-01-04 12:10:00
21.4,100.0,1.1,93.7,127.3,0.1,,2003-01-04 12:25:00
21.6,100.0,1.3,85.3,165.3,0.0,,2003-01-04 13:20:00
22.0,100.0,1.2,90.2,248.6,0.0,,2003-01-04 13:35:00
22.3,100.0,1.4,87.1,254.4,0.0,,2003-01-04 13:50:00
22.4,100.0,1.0,69.6,163.3,0.0,,2003-01-04 14:05:00
22.9,100.0,0.7,58.0,317.5,0.0,,2003-01-04 15:00:00
23.3,100.0,1.4,105.2,469.5,0.0,,2003-01-04 15:15:00
23.5,100.0,1.5,103.5,431.5,0.0,,2003-01-04 15:30:00
24.1,100.0,1.6,112.3,486.5,0.0,,2003-01-04 15:45:00
24.9,96.6,1.4,76.8,651.7,0.0,,2003-01-04 16:40:00
25.3,94.4,2.1,151.2,437.1,0.0,,2003-01-04 16:55:00
25.2,93.3,2.2,178.8,422.2,0.0,,2003-01-04 17:10:00
25.3,93.0,1.8,146.7,427.6,0.0,,2003-01-04 17:25:00
25.8,91.9,1.9,208.4,507.8,0.0,,2003-01-04 18:20:00
26.4,90.5,1.7,133.3,863.0,0.0,,2003-01-04 18:35:00
26.4,88.1,1.8,195.6,590.5,0.0,,2003-01-04 18:50:00
26.9,86.8,2.1,258.3,709.0,0.0,,2003-01-04 19:05:00
27.3,86.2,1.9,223.3,713.0,0.0,,2003-01-04 20:00:00
27.6,85.6,2.1,280.7,608.0,0.0,,2003-01-04 20:15:00
27.4,85.5,2.1,282.7,829.0,0.0,,2003-01-04 20:30:00
28.1,85.1,1.8,136.1,795.0,0.0,,2003-01-04 20:45:00
26.4,89.3,1.2,76.1,196.7,0.0,,2003-01-04 21:40:00
26.0,92.3,0.8,113.9,124.7,0.0,,2003-01-04 21:55:00
24.9,97.4,1.7,261.4,157.6,2.0,,2003-01-04 22:10:00
24.4,100.0,0.9,139.4,595.4,0.0,,2003-01-04 22:25:00
25.3,99.9,1.2,99.6,737.0,0.0,,2003-01-04 23:20:00
25.6,97.5,1.4,90.8,473.4,0.0,,2003-01-04 23:35:00
24.4,98.9,1.5,78.1,124.6,0.8,,2003-01-04 23:50:00
23.3,100.0,2.0,115.5,55.64,7.1,,2003-01-05 00:05:00
22.7,100.0,2.7,283.6,51.95,3.5,,2003-01-05 01:00:00
22.8,100.0,0.7,160.6,144.2,0.6,,2003-01-05 01:15:00
23.2,100.0,0.3,64.8,229.7,0.1,,2003-01-05 01:30:00
23.3,100.0,0.5,71.6,275.7,0.0,,2003-01-05 01:45:00
23.7,100.0,0.4,87.7,240.5,0.0,,2003-01-05 02:40:00
23.9,100.0,0.4,87.9,197.8,0.0,,2003-01-05 02:55:00
23.9,100.0,0.3,65.7,143.0,0.0,,2003-01-05 03:10:00
24.1,100.0,0.9,258.3,116.0,0.0,,2003-01-05 03:25:00
24.2,100.0,1.6,296.7,119.8,0.0,,2003-01-05 04:20:00
24.4,99.8,1.1,298.1,190.1,0.0,,2003-01-05 04:35:00
24.8,96.6,1.6,300.5,164.2,0.0,,2003-01-05 04:50:00
25.0,94.6,1.2,292.5,82.3,0.0,,2003-01-05 05:05:00
25.1,94.2,0.5,306.3,87.8,0.0,,2003-01-05 06:00:00
25.1,95.7,0.2,288.3,55.77,0.0,,2003-01-05 06:15:00
24.9,96.2,1.0,298.7,16.0,0.0,,2003-01-05 06:30:00
24.5,97.1,1.0,300.6,8.14,0.1,,2003-01-05 06:45:00
24.0,99.2,2.6,276.0,0.0,0.2,,2003-01-05 07:40:00
