TS,Tar_AVG,UR_inst,Vvento_ms_AVG,Dvento_G,Qg_AVG,Chuva_mm,Patm_kPa_AVG
06/02/2020 19:15,21.91,99.1,3.942,103.8,0.152,28.19,94.8
19/02/2020 16:15,22.82,95.6,2.497,322.6,3.233,21.84,94.8
18/11/2020 16:15,20.16,100,6.047,250,2.336,21.59,94.3
16/01/2020 19:15,23.07,98.8,5.14,191.1,0,21.08,95.1
28/12/2020 15:45,21.22,89.9,3.476,7.853,19.47,20.32,95
07/06/2020 00:00,19.04,99.3,5.321,230.9,0.102,18.54,95.4
19/02/2020 16:30,21.63,98.4,2.874,313.8,4.588,13.72,94.8
07/01/2020 18:30,22.95,95.5,4.175,335.7,5.298,13.46,94.5
25/02/2020 21:15,22.05,91.5,2.994,265.5,0.305,12.95,94.8
04/11/2020 21:15,15.3,99.9,6.242,175.8,0.068,12.95,95.3
16/01/2020 19:30,22.51,99.3,3.279,174.8,0,11.43,95.1
01/01/2020 17:30,22.39,94,4.125,88.9,4.588,10.92,94.3
03/12/2020 14:30,23.03,100,5.814,267.6,20.54,10.16,94.6
03/02/2020 14:15,21.77,98,2.189,277.2,15.08,9.65,95
06/02/2020 19:30,21.92,99.6,2.694,127.7,0,9.65,94.8
28/11/2020 17:45,25.79,80.3,3.6,187.1,3.098,9.65,95.1
07/01/2020 18:00,24.22,91.1,4.103,349.9,12.9,9.4,94.5
09/11/2020 20:15,20.92,100,6.594,222.7,0.085,9.4,95
06/02/2020 19:00,25.07,95,3.457,90.9,0.339,8.89,94.7
03/02/2020 14:00,23.67,95.1,4.172,293.6,17,8.64,94.9
19/02/2020 16:45,21.5,99.1,2.527,275,4.706,8.64,94.7
01/02/2020 13:00,22.85,95.6,4.706,267.9,41.83,8.13,95.1
10/02/2020 06:45,21.41,99.9,1.543,336.9,2.607,7.874,95
20/02/2020 22:45,22.26,98.3,1.663,96.6,0,7.874,94.9
12/11/2020 18:45,22.64,86.3,2.461,241.1,0,7.366,94.6
16/01/2020 19:45,22.24,99.4,2.95,165,0,7.112,95.1
10/02/2020 11:15,21.69,100,1.689,323.3,26.76,7.112,95.2
10/02/2020 19:45,21.32,98.2,4.731,118,0,7.112,94.9
09/11/2020 20:30,20.4,100,5.899,200.9,0.034,6.604,95
16/11/2020 15:45,19.71,94.2,4.417,28.45,287.9,6.604,94.4
01/01/2020 17:15,26.38,89.9,2.773,107.9,6.67,6.35,94.3
27/02/2020 00:45,21.28,100,0.731,302.1,0,6.35,94.6
09/06/2020 16:30,20.07,94.7,5.325,213.3,2.98,6.35,95.2
13/11/2020 16:00,25.45,83.7,3.16,287.9,41.12,6.096,94.5
20/02/2020 22:30,22.93,98.3,3.189,147.1,0,5.588,94.9
11/11/2020 16:45,21.75,99.8,4.249,228.1,8.74,5.588,94.7
17/11/2020 18:45,22.14,100,4.053,268.5,0.051,5.588,94.4
12/01/2020 16:45,23.24,96.6,2.483,234.1,11.09,5.334,94.8
06/02/2020 19:45,22.07,99.7,2.894,134.9,0,5.334,94.8
13/12/2020 16:30,24.83,96.7,3.034,315.7,36.45,5.334,94.8
10/02/2020 07:45,21.32,100,2.153,358.8,6.45,5.08,95
28/03/2020 15:45,22.12,89.9,2.97,230.4,41.08,5.08,95
20/02/2020 23:00,21.9,99.3,1.123,338.9,0,4.826,94.9
31/12/2020 08:45,22.57,100,1.515,290.1,84,4.826,95
01/02/2020 13:15,21.27,97.9,1.818,306.7,99.6,4.572,95
10/02/2020 20:00,20.87,98.4,5.193,114.5,0.017,4.572,94.9
25/02/2020 14:45,23.65,91.2,4.654,353,140.6,4.572,94.7
17/08/2020 23:45,17.06,99.8,1.147,58.02,0,4.572,95.3
13/12/2020 16:45,23.03,94.1,1.583,252.8,117.6,4.572,94.8
21/12/2020 19:00,26.06,90.8,2.838,109.6,2.167,4.572,94.7
01/01/2020 18:30,21.5,98.6,1.432,227.4,3.047,4.318,94.2
10/02/2020 07:00,21.33,99.9,1.812,335.8,5.028,4.318,95
10/02/2020 07:15,21.32,100,1.172,344.3,4.571,4.318,95
09/11/2020 20:00,22.52,93.8,6.732,212.5,3.098,4.318,95
10/02/2020 08:00,21.36,99.9,2.478,1.554,7.939,4.064,95.1
10/02/2020 08:15,21.34,100,2.789,359.2,9.84,4.064,95.1
16/11/2020 08:30,22.23,100,1.968,252.8,40.32,4.064,94.8
28/11/2020 18:00,21.81,86.1,4.793,159.1,5.248,4.064,95
14/12/2020 13:00,24.61,84.6,5.705,231.4,34.6,4.064,94.6
23/05/2020 02:15,19.24,96.5,2.085,227,0,3.81,95.2
27/06/2020 08:00,15.43,99,4.533,230.4,2.048,3.81,95
27/06/2020 08:15,14.79,99.1,4.619,230.8,3.42,3.81,95.1
28/11/2020 18:15,21.26,96.1,4.336,141.8,2.844,3.81,95
21/02/2020 09:30,22.32,100,0.88,265.9,151.1,3.556,95.1
27/02/2020 01:15,20.53,100,2.27,185.1,0,3.556,94.5
12/11/2020 19:00,22.46,88.3,3.96,140.4,3.386,3.556,94.7
08/01/2020 14:15,26.05,87.9,1.171,85.1,90.7,3.302,94.7
10/02/2020 11:30,21.52,100,1.614,358.3,22.62,3.302,95.2
24/02/2020 14:30,22.69,97.1,2.299,306.5,33.35,3.302,94.9
17/03/2020 03:45,21.66,97.1,2.741,185.1,0,3.302,95.1
17/08/2020 05:00,17.35,99,2.044,225.5,0,3.302,95.2
31/12/2020 09:15,21.68,100,1.476,1.77,133.7,3.302,95
01/01/2020 17:45,21.6,97.6,2.169,77.16,10.29,3.048,94.3
02/02/2020 19:30,22.14,98.1,2.913,194.7,0,3.048,95.1
20/03/2020 02:45,20.32,99.8,1.598,176.2,0,3.048,94.6
18/11/2020 16:30,17.77,100,2.876,212.5,3.284,3.048,94.3
03/12/2020 19:45,22.06,99.9,3.209,228.6,0,3.048,94.9
12/01/2020 17:00,23.11,98.7,1.151,26.37,12.37,2.794,94.8
10/02/2020 08:30,21.28,100,2.962,340.4,10.67,2.794,95.1
26/02/2020 12:15,24.07,96.9,1.543,308.3,40.87,2.794,94.6
26/02/2020 13:00,23.32,99.3,2.306,190,63.75,2.794,94.5
27/02/2020 01:00,21.13,100,0.909,249.1,0,2.794,94.6
17/03/2020 04:00,21.28,98.1,2.882,163.5,0,2.794,95.1
29/03/2020 07:30,20.8,99.8,1.256,68.76,23.58,2.794,95.3
09/06/2020 16:15,22.29,88.2,4.045,224.3,0.474,2.794,95.1
09/06/2020 17:00,19.83,98.7,1.451,187.4,1.761,2.794,95.2
17/08/2020 22:45,17.22,100,1.311,67.38,0,2.794,95.2
18/08/2020 02:15,16.82,100,1.368,64.77,0,2.794,95
18/11/2020 17:00,17.66,100,2.466,224,7.872,2.794,94.3
18/11/2020 17:30,17.65,100,1.977,307,8.18,2.794,94.4
28/12/2020 15:30,24.52,99.2,2.233,304.4,14.97,2.794,95
16/01/2020 20:00,22.31,99.5,2.41,165,0,2.54,95.1
04/02/2020 18:00,26.57,85.9,1.394,121.4,124.2,2.54,94.8
10/02/2020 11:45,21.47,100,1.487,1.516,24.72,2.54,95.2
20/02/2020 23:15,21.84,99.3,0.965,64.83,0,2.54,94.9
21/02/2020 09:45,22.31,100,0.289,206.7,192.3,2.54,95.1
26/02/2020 12:30,23.57,98.7,1.598,322.6,40.02,2.54,94.6
27/02/2020 01:30,20.3,99.9,2.055,187.1,0,2.54,94.5
13/11/2020 16:15,22.39,77.96,2.159,293.4,100.9,2.54,94.5
30/11/2020 20:15,21.17,100,2.084,193.4,0,2.54,95.2
05/01/2020 18:00,20.9,94.8,3.051,227.7,2.895,2.286,94.4
10/02/2020 12:15,21.52,100,1.556,328.9,24.34,2.286,95.2
21/02/2020 10:45,22.7,100,1.777,231.2,152.2,2.286,95.1
24/02/2020 14:45,22.11,98.7,1.064,281,77.23,2.286,94.9
20/03/2020 03:00,20.14,99.9,0.645,73.96,0,2.286,94.5
27/06/2020 08:30,14.1,98.4,4.14,205.3,9.53,2.286,95.1
17/08/2020 04:45,17.4,98.3,2.744,242.6,0,2.286,95.2
23/10/2020 16:00,24.56,64,3.795,97.1,101.3,2.286,94.6
18/11/2020 16:45,17.62,100,1.991,199.8,7.076,2.286,94.3
30/11/2020 19:45,22.57,95.8,3.302,233.3,0.017,2.286,95.1
30/11/2020 20:00,21.41,99.9,2.252,215.4,0,2.286,95.1
31/12/2020 09:00,21.77,100,1.225,357,86.7,2.286,95
07/01/2020 22:30,22.49,99.7,0.63,55.37,0,2.032,94.8
16/01/2020 19:00,25.34,92.7,4.875,187.9,0,2.032,95.1
10/02/2020 07:30,21.32,99.8,1.094,16.03,4.926,2.032,95
10/02/2020 20:15,20.51,98.5,4.973,111,0,2.032,94.9
25/02/2020 15:00,22.86,92.9,1.171,87.9,280,2.032,94.7
27/02/2020 00:30,21.38,100,0.411,324.7,0,2.032,94.5
29/03/2020 18:30,20.55,99.7,0.722,267.8,0,2.032,95.3
23/05/2020 02:30,18.95,98.1,1.999,229.5,0,2.032,95.2
06/06/2020 23:45,20.1,99,2.365,211.6,0,2.032,95.3
14/07/2020 07:30,17.78,89.8,3.196,187.3,5.976,2.032,95.5
17/08/2020 21:30,17.72,99.4,1.276,72.69,0,2.032,95.3
22/09/2020 04:15,13.78,100,1.759,200.5,0,2.032,95.6
18/11/2020 17:15,17.58,100,2.361,134.2,8.33,2.032,94.3
06/12/2020 20:45,21.96,99.2,0.84,92.2,0,2.032,94.9
29/12/2020 16:30,22.65,88.1,1.786,126.3,33.3,2.032,94.7
02/01/2020 18:45,21.63,93.6,1.345,97.3,0,1.778,94.7
07/01/2020 19:45,22.42,97.6,2.668,232.5,0,1.778,94.7
28/01/2020 14:45,28.31,76.2,3.487,264.2,99.3,1.778,94.7
09/02/2020 17:45,24.63,90.7,2.991,327.9,11.16,1.778,94.7
10/02/2020 03:00,22.01,98.6,0.589,25.53,0,1.778,94.8
10/02/2020 05:30,21.68,99.5,0.624,354.7,0,1.778,94.9
10/02/2020 05:45,21.62,99.7,0.442,7.06,0,1.778,94.9
19/02/2020 17:00,21.53,99.2,3.306,219.6,4.74,1.778,94.7
21/02/2020 11:30,22.55,99.9,2.268,235,234.7,1.778,95.1
17/03/2020 04:15,20.84,98.7,3.696,148.8,0,1.778,95
20/03/2020 21:45,22.4,99.3,0.814,254.9,0,1.778,94.6
29/03/2020 17:30,20.77,98.5,1.384,324,1.642,1.778,95.3
29/03/2020 18:15,20.63,99.5,0.299,235.7,0,1.778,95.3
23/05/2020 02:00,19.71,92.6,2.631,224.6,0,1.778,95.2
07/06/2020 02:30,18.84,100,2.212,230.6,0,1.778,95.4
18/08/2020 01:00,16.92,99.9,1.283,76.41,0,1.778,95.2
18/08/2020 02:30,16.82,100,1.864,34.35,0,1.778,95
22/09/2020 04:00,14.01,98.9,2.231,216.9,0,1.778,95.6
09/11/2020 19:00,26.63,72.66,2.223,181.7,5.13,1.778,94.6
16/11/2020 08:45,21.54,100,1.208,22.45,53.11,1.778,94.8
18/11/2020 17:45,17.64,100,1.494,218.2,11.24,1.778,94.4
02/01/2020 19:00,21.16,95.9,1.362,101,0,1.524,94.7
05/01/2020 18:15,20.44,97.1,2.57,219.3,1.93,1.524,94.4
07/01/2020 18:45,22.19,96.2,1.752,48.19,4.57,1.524,94.5
08/01/2020 20:15,22.79,95.7,2.048,298.5,0,1.524,94.8
10/01/2020 01:45,22.87,97.9,1.577,322.1,0,1.524,95
09/02/2020 14:00,25.58,91.4,3.805,307.3,91.1,1.524,94.9
10/02/2020 02:45,22.19,98.8,0.156,22.41,0,1.524,94.8
10/02/2020 06:15,21.51,99.8,0.863,353.8,0.457,1.524,95
10/02/2020 08:45,21.48,99.8,2.165,359.4,13.17,1.524,95.1
10/02/2020 09:00,21.46,100,2.046,347.8,18.03,1.524,95.2
10/02/2020 12:00,21.48,100,1.883,349.5,25.26,1.524,95.2
10/02/2020 13:15,21.78,100,0.852,15.55,84.7,1.524,95.1
21/02/2020 00:00,21.77,99.9,1.231,77.98,0,1.524,94.9
21/02/2020 00:15,21.76,100,1.124,73,0,1.524,94.9
21/02/2020 07:15,22.06,99.9,0.599,344.3,21.2,1.524,94.9
26/02/2020 10:00,23.54,99.1,2.297,308.9,78.75,1.524,94.8
27/02/2020 00:15,21.61,100,0.632,349.9,0,1.524,94.6
20/03/2020 01:00,20.84,100,0.954,183.5,0,1.524,94.7
29/03/2020 07:15,20.8,99.8,1.268,327.2,8.79,1.524,95.3
29/03/2020 17:45,20.59,99,0.637,348.9,1.524,1.524,95.3
09/06/2020 17:15,19.8,99.7,1.263,210.1,0,1.524,95.2
09/06/2020 17:30,19.86,100,2.027,221.3,0,1.524,95.2
27/06/2020 08:45,13.88,98.1,3.824,183.3,15.68,1.524,95.1
17/08/2020 05:15,17.15,99.6,0.386,113.4,0,1.524,95.2
17/08/2020 23:30,17.14,100,1.102,84.6,0,1.524,95.3
18/08/2020 07:00,16.7,99.9,1.777,298.8,1.913,1.524,95.2
22/09/2020 05:00,13.63,100,1.799,150.4,0,1.524,95.6
09/11/2020 18:45,28.24,48.36,3.042,124.3,11.17,1.524,94.5
02/01/2020 19:15,20.84,96.7,1.238,110.1,0,1.27,94.7
02/02/2020 19:45,21.74,98.9,2.737,207.5,0,1.27,95.1
02/02/2020 20:15,21.41,98.9,1.991,188.6,0,1.27,95.1
03/02/2020 14:30,21.68,98.3,1.948,287.7,17.49,1.27,94.9
10/02/2020 01:15,22.17,97.5,1.129,9.42,0,1.27,94.9
10/02/2020 03:30,21.85,98.9,0.356,13.59,0,1.27,94.9
10/02/2020 03:45,21.88,98.6,0.25,355.3,0,1.27,94.9
10/02/2020 04:00,21.87,98.8,0.393,4.411,0,1.27,94.9
10/02/2020 05:00,21.79,99.3,0.614,319.5,0,1.27,94.9
10/02/2020 06:00,21.54,99.5,0.423,17.57,0,1.27,94.9
10/02/2020 09:30,21.57,100,2.593,320.4,28.24,1.27,95.2
10/02/2020 09:45,21.62,100,2.51,318.1,52,1.27,95.2
10/02/2020 10:15,21.78,100,1.938,320.1,67.56,1.27,95.2
10/02/2020 10:30,21.86,99.9,2.087,326.3,94.7,1.27,95.2
10/02/2020 10:45,21.91,99.9,1.732,311.6,97.9,1.27,95.2
10/02/2020 12:30,21.58,100,1.158,327.5,23.97,1.27,95.2
10/02/2020 13:00,21.73,100,0.889,344.5,45.34,1.27,95.1
25/02/2020 21:00,24.74,93.1,1.695,12.02,0.051,1.27,94.7
25/02/2020 21:30,21.01,96.1,1.151,307.4,0,1.27,94.8
15/03/2020 13:30,26.03,76.27,4.004,292.9,208.2,1.27,95
17/03/2020 06:45,20.41,99.9,1.16,72.28,4.52,1.27,95.2
20/03/2020 02:15,20.65,100,0.988,174.8,0,1.27,94.6
20/03/2020 02:30,20.43,100,1.557,200.9,0,1.27,94.6
20/03/2020 18:30,24.2,90.6,2.414,187.5,0.085,1.27,94.4
28/03/2020 15:30,24.59,87.6,4.141,259.4,20.16,1.27,95
14/07/2020 08:00,16.86,97.2,2.923,133.1,13.97,1.27,95.5
17/08/2020 03:15,18.67,89.2,1.125,144.3,0,1.27,95.2
17/08/2020 21:15,17.89,99.2,1.305,77.94,0,1.27,95.3
17/08/2020 23:00,17.24,100,1.127,93.4,0,1.27,95.2
21/09/2020 15:30,17.16,97.8,2.506,137.6,31.15,1.27,95.3
29/10/2020 15:15,23.27,75.22,3.477,349.6,34.88,1.27,94.5
11/11/2020 17:00,20.87,100,2.922,238.7,11.5,1.27,94.7
11/11/2020 17:15,20.8,100,2.22,189.9,15.8,1.27,94.7
18/11/2020 16:00,24.21,96.2,2.129,332.4,3.284,1.27,94.1
18/11/2020 18:00,17.73,100,1.497,169.4,16.56,1.27,94.4
27/11/2020 19:00,22.86,89.7,2.9,231.4,0.051,1.27,95.2
06/12/2020 21:00,21.19,99.5,0.196,309.4,0,1.27,94.9
07/12/2020 18:45,23.03,98.9,1.785,231.2,0,1.27,94.8
07/12/2020 20:00,21.73,100,0.209,0.987,0,1.27,94.9
07/12/2020 20:15,21.5,100,0.051,26.01,0,1.27,94.9
14/12/2020 04:00,19.36,100,0.083,55.54,0,1.27,94.8
17/12/2020 23:15,20.9,99.9,2.022,245.6,0,1.27,95
17/12/2020 23:30,20.79,100,1.388,263.3,0,1.27,95
28/12/2020 16:00,20.41,100,1.304,105.5,36.04,1.27,94.9
02/01/2020 18:30,22.28,86.9,1.069,107.2,0,1.016,94.6
02/01/2020 19:30,20.8,97.1,0.855,254.6,0,1.016,94.7
02/01/2020 20:00,20.72,98.3,1.087,312,0,1.016,94.8
05/01/2020 18:45,19.9,97.8,1.332,242.4,0.982,1.016,94.4
07/01/2020 19:00,22.19,95.4,1.079,73.26,0.745,1.016,94.5
07/01/2020 19:30,22.64,93.7,1.686,269.5,0,1.016,94.7
01/02/2020 13:30,21.54,98.6,1.327,325.7,95.2,1.016,95
02/02/2020 21:00,21.56,99.5,1.119,154.9,0,1.016,95.1
03/02/2020 14:45,21.84,98.3,1.638,260.4,7.99,1.016,94.9
03/02/2020 15:00,21.85,98.9,1.132,249,9.9,1.016,94.9
06/02/2020 21:30,22.19,99.8,0.954,101.4,0,1.016,95
10/02/2020 04:30,21.83,99.2,0.845,328.7,0,1.016,94.9
10/02/2020 04:45,21.79,99.1,1.076,313.3,0,1.016,94.9
10/02/2020 05:15,21.73,99.5,0.556,345.2,0,1.016,94.9
10/02/2020 06:30,21.42,99.6,0.68,1.147,1.524,1.016,95
10/02/2020 09:15,21.57,100,2.252,325.7,19.86,1.016,95.2
10/02/2020 10:00,21.72,100,2.094,318.4,70.78,1.016,95.2
10/02/2020 11:00,21.82,100,1.762,315.8,48.52,1.016,95.2
10/02/2020 12:45,21.68,100,0.97,355.2,34.7,1.016,95.2
10/02/2020 14:15,22.41,100,1.177,332.1,182,1.016,95.1
20/02/2020 22:15,23.87,93.7,1.6,210.3,0,1.016,94.9
20/02/2020 23:30,21.6,99.5,1.264,330.7,0,1.016,94.9
20/02/2020 23:45,21.7,100,0.88,57.75,0,1.016,94.9
21/02/2020 00:30,21.73,100,1.295,84.2,0,1.016,94.8
21/02/2020 10:30,22.79,100,1.741,242.8,185.2,1.016,95.1
25/02/2020 11:30,27.3,86,1.984,304.1,233.3,1.016,95
26/02/2020 16:15,21.8,98.8,1.204,336.7,20.7,1.016,94.3
17/03/2020 04:30,20.82,98.4,2.661,120.3,0,1.016,95
17/03/2020 06:30,20.42,99.7,1.125,85.2,0.254,1.016,95.2
20/03/2020 00:00,21,99.2,1.713,242,0,1.016,94.7
20/03/2020 00:30,20.89,99.4,1.259,243.3,0,1.016,94.7
20/03/2020 00:45,20.86,99.8,1.348,243,0,1.016,94.7
20/03/2020 02:00,20.86,100,1.414,216,0,1.016,94.6
20/03/2020 22:00,22.1,99.5,0.451,267.6,0,1.016,94.6
29/03/2020 18:00,20.61,99.3,0.806,254.6,0.491,1.016,95.3
29/03/2020 18:45,20.48,100,0.543,34.1,0,1.016,95.4
29/03/2020 19:00,20.54,100,0.155,73.06,0,1.016,95.4
29/03/2020 19:30,20.58,100,0.013,107.2,0,1.016,95.4
27/06/2020 09:30,13.87,98.5,2.41,180.5,36.33,1.016,95.1
27/06/2020 10:15,14.06,98,2.35,228,36.06,1.016,95.2
27/06/2020 10:45,13.69,98.6,2.165,225.8,59,1.016,95.2
14/07/2020 07:45,17.09,95.2,2.423,182.1,8.84,1.016,95.5
17/08/2020 21:45,17.61,100,1.857,73.08,0,1.016,95.2
17/08/2020 23:15,17.16,100,1.336,59.06,0,1.016,95.3
18/08/2020 00:30,16.98,100,1.485,64.17,0,1.016,95.2
18/08/2020 02:45,16.78,100,1.676,31.56,0,1.016,95
21/09/2020 15:45,17.24,96.6,3.763,114.4,42.48,1.016,95.2
23/10/2020 15:45,27.76,65.41,2.984,96.8,164.5,1.016,94.7
23/10/2020 16:15,23.47,64.99,1.446,43.15,74.85,1.016,94.6
29/10/2020 18:15,21.16,95.1,0.987,26.94,1.761,1.016,94.6
04/11/2020 21:30,15.33,100,6.996,99.3,0.796,1.016,95.1
09/11/2020 20:45,20.36,100,4.396,190.7,0,1.016,95
16/11/2020 07:15,21.13,100,1.262,18.76,41.88,1.016,94.7
17/11/2020 20:15,21.01,100,1.461,90.9,0,1.016,94.5
18/11/2020 02:45,19.91,97.9,2.358,116.6,0,1.016,94.4
18/11/2020 03:00,19.7,100,0.844,116.4,0,1.016,94.4
19/11/2020 00:30,18.38,99.9,3.281,209.4,0,1.016,94.6
19/11/2020 01:45,17.39,100,0.926,146.1,0,1.016,94.5
28/11/2020 18:30,20.82,100,3.211,147.3,3.03,1.016,95
30/11/2020 20:45,20.48,100,1.942,168.8,0,1.016,95.1
03/12/2020 14:45,21.51,98.3,2.5,232,45.54,1.016,94.5
05/12/2020 20:45,21.98,88.2,2.348,115.9,0,1.016,95.2
07/12/2020 19:00,22.54,100,1.333,292.9,0,1.016,94.8
07/12/2020 19:15,22.19,100,1.2,285.8,0,1.016,94.8
07/12/2020 21:00,21.45,100,0.301,63.81,0,1.016,94.8
14/12/2020 01:30,20.19,100,3.05,237.1,0,1.016,94.9
17/12/2020 23:00,21.11,100,1.904,240.4,0,1.016,95
21/12/2020 16:15,26.79,77.72,3.612,205.2,78.3,1.016,94.5
27/12/2020 10:45,22.14,100,1.217,118.7,57.13,1.016,95.1
27/12/2020 23:00,20.12,96.9,3.362,322.4,0,1.016,95.3
29/12/2020 19:15,21.46,99.8,1.054,20.88,0,1.016,94.9
02/01/2020 09:00,23.64,91.7,1.142,280.6,113.7,0.762,94.6
02/01/2020 09:15,23.47,94.3,0.49,202.7,153,0.762,94.6
02/01/2020 19:45,20.66,98,0.7,320,0,0.762,94.8
02/01/2020 20:15,20.65,98.6,0.703,39.41,0,0.762,94.7
03/01/2020 03:15,20.82,99.8,0.961,302.1,0,0.762,94.7
07/01/2020 20:30,22.42,98.5,1.235,131.2,0,0.762,94.7
08/01/2020 15:30,26.78,85.6,1.955,198,453.3,0.762,94.6
08/01/2020 18:15,24.66,90.3,1.446,276.2,14.03,0.762,94.7
10/01/2020 02:00,22.7,98.3,1.193,309.8,0,0.762,95
10/01/2020 02:15,22.59,98.9,0.799,316.2,0,0.762,94.9
10/01/2020 03:15,22.6,99.4,0.918,106,0,0.762,94.9
12/01/2020 20:45,22.41,99.2,2.145,358.9,0,0.762,95.1
13/01/2020 01:00,22.27,99.8,0.174,172.6,0,0.762,95
16/01/2020 14:30,27.77,77.06,3.892,224.2,213.8,0.762,94.9
18/01/2020 03:30,19.38,93.2,1.918,121.9,0,0.762,95.3
23/01/2020 05:00,19.54,97.5,1.791,98.9,0,0.762,94.4
23/01/2020 13:45,22.51,97,0.693,359.7,65.26,0.762,94.3
23/01/2020 14:00,22.64,97,0.472,2.779,143,0.762,94.3
23/01/2020 14:15,22.61,97,0.922,113.1,147.1,0.762,94.3
23/01/2020 15:15,22.74,97.8,0.739,96,98.7,0.762,94.2
02/02/2020 20:00,21.6,98.8,2.395,212.8,0,0.762,95.1
02/02/2020 21:30,21.68,99.5,0.629,72.07,0,0.762,95.2
06/02/2020 21:15,22.09,99.6,0.024,37.9,0,0.762,94.9
10/02/2020 04:15,21.87,99,0.427,19.64,0,0.762,94.9
10/02/2020 14:00,22.23,100,1.322,323.8,101.4,0.762,95.1
10/02/2020 20:30,20.31,98.4,4.795,106.4,0,0.762,94.9
19/02/2020 18:00,22.04,97.6,1.287,239.6,9.14,0.762,94.6
21/02/2020 12:00,22.62,100,1.785,253.5,270.5,0.762,95
21/02/2020 12:15,22.86,100,1.869,241.8,323.2,0.762,95
26/02/2020 09:30,24.2,95.6,2.499,319.7,63.8,0.762,94.7
26/02/2020 15:45,22.22,96.7,1.138,350.3,22.29,0.762,94.3
26/02/2020 16:00,22,97.7,1.063,351.1,20.89,0.762,94.3
26/02/2020 20:30,21.75,99.8,0.793,359.2,0,0.762,94.5
27/02/2020 02:45,19.42,97.7,3.558,130.9,0,0.762,94.4
17/03/2020 06:15,20.41,99.5,0.693,180.7,0,0.762,95.2
19/03/2020 23:30,21.18,97.5,1.481,254.5,0,0.762,94.7
19/03/2020 23:45,21.07,98.3,1.646,237.8,0,0.762,94.7
20/03/2020 22:15,22.09,99.7,0.145,271.3,0,0.762,94.6
28/03/2020 22:30,22.7,87.8,0.752,266.8,0,0.762,95.2
14/04/2020 10:00,16.91,96.7,3.208,227.9,92.4,0.762,95.1
23/05/2020 02:45,18.85,98.7,1.847,219.4,0,0.762,95.1
23/05/2020 04:00,18.8,99.9,0.404,36.53,0,0.762,95.1
26/06/2020 18:30,19.95,91.2,2.321,153,0,0.762,95.1
27/06/2020 06:45,16.29,95.8,1.915,216.5,0,0.762,94.9
27/06/2020 09:45,13.89,98.5,2.381,169.5,114.4,0.762,95.1
27/06/2020 10:30,13.88,98.3,2.834,227.8,47.64,0.762,95.2
27/06/2020 11:45,13.35,99.4,2.514,223.9,78.18,0.762,95.3
01/07/2020 08:30,16.77,92.4,2.954,246.8,3.42,0.762,94.9
09/07/2020 05:15,17.84,96.8,2.301,241.9,0,0.762,95.3
17/08/2020 05:45,16.88,99.5,1.933,281,0,0.762,95.2
17/08/2020 11:30,18.64,96.2,1.116,87.8,134.4,0.762,95.3
17/08/2020 22:15,17.33,100,1.018,67.27,0,0.762,95.3
18/08/2020 00:00,17.05,99.8,1.013,57.98,0,0.762,95.3
18/08/2020 04:30,16.94,100,0.782,121.8,0,0.762,95.1
18/08/2020 06:45,16.68,100,1.694,280,0.982,0.762,95.1
21/08/2020 13:00,11.57,96.3,2.496,161.3,52.1,0.762,95.8
21/08/2020 13:15,11.33,96.5,3.294,147.3,67.3,0.762,95.8
22/09/2020 04:30,13.68,100,1.878,174.4,0,0.762,95.5
22/09/2020 04:45,13.64,100,2.138,198.5,0,0.762,95.5
22/09/2020 05:15,13.86,100,2.724,80.9,0,0.762,95.5
02/10/2020 03:00,26.27,56.26,2.14,76.81,2.81,0.762,94.7
09/10/2020 05:30,19.46,100,1.742,292.9,0,0.762,94.9
29/10/2020 16:45,21.64,89.1,2.038,38.58,42.04,0.762,94.6
29/10/2020 18:00,21.61,91.5,0.889,23.97,1.947,0.762,94.6
29/10/2020 19:30,20.81,99.7,0.519,47.12,0,0.762,94.7
29/10/2020 19:45,20.79,100,0.263,6.086,0,0.762,94.7
30/10/2020 10:15,20.13,99.3,3.572,138.9,135.1,0.762,95
09/11/2020 19:15,25.47,75.39,3.091,148,5.384,0.762,94.7
11/11/2020 16:30,25.3,87.4,1.943,258.5,11.78,0.762,94.7
17/11/2020 19:00,20.42,99.9,1.426,261.5,0,0.762,94.3
17/11/2020 19:45,20.67,100,1.311,150.6,0,0.762,94.5
17/11/2020 20:45,20.76,99.9,2.792,93.9,0,0.762,94.5
19/11/2020 01:00,17.68,100,0.923,111.3,0,0.762,94.5
19/11/2020 01:15,17.63,100,0.896,144.7,0,0.762,94.5
19/11/2020 01:30,17.53,99.9,1.065,188.3,0,0.762,94.5
19/11/2020 02:30,17.59,100,0.869,78.69,0,0.762,94.4
30/11/2020 21:15,20.26,100,1.232,74.09,0,0.762,95.1
30/11/2020 21:30,20.2,99.9,1.339,68.11,0,0.762,95.1
30/11/2020 21:45,20.22,99.8,1.614,79.35,0,0.762,95.1
03/12/2020 19:30,22.79,92.4,3.283,222.6,0,0.762,94.9
05/12/2020 21:00,21.63,94.8,2.047,121.1,0,0.762,95.2
07/12/2020 19:45,21.8,100,0.508,289.5,0,0.762,94.9
07/12/2020 20:30,21.38,100,0,28.27,0,0.762,94.8
07/12/2020 20:45,21.42,100,0,357.9,0,0.762,94.8
12/12/2020 12:00,23.45,90.7,1.87,249.8,238.5,0.762,95.1
14/12/2020 00:15,23.96,93.2,2.312,301.1,0.271,0.762,95
